Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.007455,7.159964,[15  1] ; [16 13],[11.02222222  4.97777778] ; [19.97777778  9.02222222],0
a6,1,0.078938,3.086641,[ 7 10] ; [19  9],[9.82222222 7.17777778] ; [16.17777778 11.82222222],0
n5,1,0.085495,2.957223,[8 9] ; [21  8],[10.7173913  6.2826087] ; [18.2826087 10.7173913],0
v3,1,0.133444,2.251969,[ 4 12] ; [13 14],[6.3255814 9.6744186] ; [10.6744186 16.3255814],0
p11,1,0.141702,2.159374,[8 9] ; [20  9],[10.34782609  6.65217391] ; [17.65217391 11.34782609],0
n4,1,0.141702,2.159374,[8 9] ; [20  9],[10.34782609  6.65217391] ; [17.65217391 11.34782609],0
p5,1,0.177152,1.821352,[ 1 16] ; [ 6 23],[ 2.58695652 14.41304348] ; [ 4.41304348 24.58695652],0
n1,1,0.18883,1.726722,[2 5] ; [5 3],[3.26666667 3.73333333] ; [3.73333333 4.26666667],0
n3,1,0.18883,1.726722,[5 2] ; [3 5],[3.73333333 3.26666667] ; [4.26666667 3.73333333],0
s6,1,0.269517,1.219202,[16  1] ; [24  5],[14.7826087  2.2173913] ; [25.2173913  3.7826087],0
u3,1,0.310437,1.028815,[3 1] ; [5 6],[2.13333333 1.86666667] ; [5.86666667 5.13333333],0
p8,1,0.314539,1.01152,[ 4 13] ; [11 18],[ 5.54347826 11.45652174] ; [ 9.45652174 19.54347826],0
a3,1,0.314539,1.01152,[13  4] ; [18 11],[11.45652174  5.54347826] ; [19.54347826  9.45652174],0
s7,1,0.342863,0.899698,[10  5] ; [15 14],[8.52272727 6.47727273] ; [16.47727273 12.52272727],0
a8,1,0.363325,0.826367,[ 1 16] ; [ 4 23],[ 1.93181818 15.06818182] ; [ 3.06818182 23.93181818],0
n2,1,0.382733,0.761905,[6 1] ; [6 3],[5.25 1.75] ; [6.75 2.25],0
p10,1,0.391985,0.732777,[13  4] ; [18 10],[11.71111111  5.28888889] ; [19.28888889  8.71111111],0
p6,1,0.398898,0.711646,[8 9] ; [10 19],[ 6.65217391 10.34782609] ; [11.34782609 17.65217391],0
v4,1,0.405388,0.692287,[16  1] ; [25  4],[15.15217391  1.84782609] ; [25.84782609  3.15217391],0
u1,1,0.405388,0.692287,[ 1 16] ; [ 4 25],[ 1.84782609 15.15217391] ; [ 3.15217391 25.84782609],0
a2,1,0.440794,0.594214,[ 2 15] ; [ 6 23],[ 2.95652174 14.04347826] ; [ 5.04347826 23.95652174],0
d1,1,0.44732,0.577433,[8 9] ; [17 12],[9.23913043 7.76086957] ; [15.76086957 13.23913043],0
a4,1,0.489402,0.477841,[10  7] ; [14 15],[8.86956522 8.13043478] ; [15.13043478 13.86956522],0
b2,1,0.515339,0.423212,[4 9] ; [ 8 11],[4.875 8.125] ; [ 7.125 11.875],0
b3,1,0.515339,0.423212,[4 9] ; [ 8 11],[4.875 8.125] ; [ 7.125 11.875],0
a7,1,0.543925,0.368314,[9 8] ; [18 11],[9.97826087 7.02173913] ; [17.02173913 11.97826087],0
p7,1,0.543925,0.368314,[8 9] ; [11 18],[7.02173913 9.97826087] ; [11.97826087 17.02173913],0
s2,1,0.55816,0.342901,[12  5] ; [18 11],[11.08695652  5.91304348] ; [18.91304348 10.08695652],0
b1,1,0.594907,0.282746,[8 9] ; [16 13],[8.86956522 8.13043478] ; [15.13043478 13.86956522],0
p1,1,0.603821,0.269271,[ 4 13] ; [ 5 24],[ 3.32608696 13.67391304] ; [ 5.67391304 23.32608696],0
a1,1,0.60413,0.268811,[ 1 16] ; [ 3 26],[ 1.47826087 15.52173913] ; [ 2.52173913 26.47826087],0
v2,1,0.663424,0.189391,[9 7] ; [17 10],[9.6744186 6.3255814] ; [16.3255814 10.6744186],0
r1,1,0.694182,0.154596,[12  5] ; [22  7],[12.56521739  4.43478261] ; [21.43478261  7.56521739],0
d5,1,0.71077,0.13751,[13  4] ; [20  8],[12.46666667  4.53333333] ; [20.53333333  7.46666667],0
p3,1,0.714056,0.13426,[ 7 10] ; [10 18],[ 6.42222222 10.57777778] ; [10.57777778 17.42222222],0
v1,1,0.760015,0.093306,[8 9] ; [15 14],[8.5 8.5] ; [14.5 14.5],0
n6,1,0.76293,0.090984,[14  3] ; [24  4],[14.35555556  2.64444444] ; [23.64444444  4.35555556],0
s8,1,0.783309,0.07563,[9 8] ; [16 12],[9.44444444 7.55555556] ; [15.55555556 12.44444444],0
d2,1,0.783309,0.07563,[9 8] ; [16 12],[9.44444444 7.55555556] ; [15.55555556 12.44444444],0
b4,1,0.827662,0.047394,[10  7] ; [18 11],[10.34782609  6.65217391] ; [17.65217391 11.34782609],0
u2,1,0.851596,0.035,[1 3] ; [3 7],[1.14285714 2.85714286] ; [2.85714286 7.14285714],0
s1,1,0.881285,0.022302,[ 2 15] ; [ 3 26],[ 1.84782609 15.15217391] ; [ 3.15217391 25.84782609],0
s3,1,0.900109,0.015756,[10  7] ; [17 11],[10.2  6.8] ; [16.8 11.2],0
d3,1,0.900109,0.015756,[10  7] ; [17 11],[10.2  6.8] ; [16.8 11.2],0
b5,1,0.936427,0.006362,[9 8] ; [15 14],[8.86956522 8.13043478] ; [15.13043478 13.86956522],0
a5,1,0.972049,0.001228,[14  3] ; [24  5],[14.04347826  2.95652174] ; [23.95652174  5.04347826],0
p12,1,0.972049,0.001228,[ 3 14] ; [ 5 24],[ 2.95652174 14.04347826] ; [ 5.04347826 23.95652174],0
