Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,43.756512,[122  50] ; [25 64],[96.87356322 75.12643678] ; [50.12643678 38.87356322],1
d5,1,1.2e-05,19.103441,[135  38] ; [46 43],[119.51526718  53.48473282] ; [61.48473282 27.51526718],1
a6,1,4.2e-05,16.79509,[126  47] ; [42 47],[110.93129771  62.06870229] ; [57.06870229 31.93129771],1
r3,1,0.000102,15.108136,[158  14] ; [66 23],[147.61685824  24.38314176] ; [76.38314176 12.61685824],1
d4,1,0.000315,12.981012,[139  34] ; [53 36],[126.77862595  46.22137405] ; [65.22137405 23.77862595],1
d1,1,0.001081,10.683632,[85 88] ; [25 64],[ 72.63358779 100.36641221] ; [37.36641221 51.63358779],0
p10,1,0.00533,7.763929,[117  53] ; [45 43],[106.74418605  63.25581395] ; [55.25581395 32.74418605],0
a2,1,0.007901,7.05579,[ 33 140] ; [ 6 83],[ 25.7519084 147.2480916] ; [13.2480916 75.7519084],0
u1,1,0.00835,6.956847,[ 17 156] ; [ 1 88],[ 11.88549618 161.11450382] ; [ 6.11450382 82.88549618],0
b5,1,0.008853,6.852191,[118  55] ; [46 43],[108.29007634  64.70992366] ; [55.70992366 33.29007634],0
p9,1,0.011046,6.457901,[127  42] ; [52 35],[118.16796875  50.83203125] ; [60.83203125 26.16796875],0
a3,1,0.012718,6.207907,[111  60] ; [43 45],[101.67567568  69.32432432] ; [52.32432432 35.67567568],0
r1,1,0.014206,6.012398,[122  49] ; [50 39],[113.12307692  57.87692308] ; [58.87692308 30.12307692],0
v2,1,0.017549,5.64065,[76 84] ; [27 58],[67.26530612 92.73469388] ; [35.73469388 49.26530612],0
r4,1,0.020364,5.380394,[139  34] ; [60 29],[131.40076336  41.59923664] ; [67.59923664 21.40076336],0
u2,1,0.02692,4.895956,[33 28] ; [15 31],[27.36448598 33.63551402] ; [20.63551402 25.36448598],0
u3,1,0.034618,4.463918,[30 32] ; [13 33],[24.68518519 37.31481481] ; [18.31481481 27.68518519],0
r2,1,0.048768,3.883318,[156  15] ; [73 15],[151.19305019  19.80694981] ; [77.80694981 10.19305019],0
v3,1,0.048964,3.876578,[ 48 119] ; [15 71],[ 41.58498024 125.41501976] ; [21.41501976 64.58498024],0
v4,1,0.054592,3.694517,[153  18] ; [72 17],[147.98076923  23.01923077] ; [77.01923077 11.98076923],0
p8,1,0.095899,2.772453,[ 55 115] ; [20 69],[ 49.22779923 120.77220077] ; [25.77220077 63.22779923],0
a5,1,0.098735,2.725852,[104  69] ; [44 45],[97.72519084 75.27480916] ; [50.27480916 38.72519084],0
b1,1,0.098844,2.724095,[ 56 117] ; [38 51],[ 62.06870229 110.93129771] ; [31.93129771 57.06870229],0
a1,1,0.102915,2.659783,[  7 166] ; [ 8 81],[  9.90458015 163.09541985] ; [ 5.09541985 83.90458015],0
a4,1,0.109106,2.567124,[ 64 108] ; [24 64],[ 58.21538462 113.78461538] ; [29.78461538 58.21538462],0
p2,1,0.122917,2.37975,[120  52] ; [53 35],[114.44615385  57.55384615] ; [58.55384615 29.44615385],0
a8,1,0.136171,2.220708,[ 22 143] ; [ 6 79],[ 18.48 146.52] ; [ 9.52 75.48],0
n1,1,0.198599,1.652651,[19 32] ; [ 9 28],[16.22727273 34.77272727] ; [11.77272727 25.22727273],0
s5,1,0.22946,1.444206,[ 27 140] ; [19 66],[ 30.48412698 136.51587302] ; [15.51587302 69.48412698],0
s2,1,0.279175,1.1711,[ 44 128] ; [17 70],[ 40.50965251 131.49034749] ; [20.49034749 66.50965251],0
s6,1,0.315534,1.007368,[72 99] ; [31 56],[ 68.26744186 102.73255814] ; [34.73255814 52.26744186],0
b3,1,0.321353,0.983432,[23 58] ; [18 31],[25.54615385 55.45384615] ; [15.45384615 33.54615385],0
b2,1,0.321353,0.983432,[23 58] ; [18 31],[25.54615385 55.45384615] ; [15.45384615 33.54615385],0
n3,1,0.340298,0.909308,[36 16] ; [22 15],[33.88764045 18.11235955] ; [24.11235955 12.88764045],0
n2,1,0.37822,0.776478,[34 19] ; [27 10],[35.92222222 17.07777778] ; [25.07777778 11.92222222],0
n5,1,0.456642,0.554113,[102  70] ; [57 32],[104.7816092  67.2183908] ; [54.2183908 34.7816092],0
s8,1,0.488978,0.478774,[ 25 148] ; [10 78],[ 23.19923372 149.80076628] ; [11.80076628 76.19923372],0
p7,1,0.494454,0.46682,[70 97] ; [33 55],[67.45490196 99.54509804] ; [35.54509804 52.45490196],0
p11,1,0.560627,0.338619,[117  56] ; [57 32],[114.89312977  58.10687023] ; [59.10687023 29.89312977],0
s3,1,0.578036,0.309421,[ 63 108] ; [29 58],[ 60.97674419 110.02325581] ; [31.02325581 55.97674419],0
v1,1,0.5867,0.295527,[ 65 103] ; [31 57],[ 63. 105.] ; [33. 55.],0
n4,1,0.59644,0.280399,[105  68] ; [51 38],[103.00763359  69.99236641] ; [52.99236641 36.00763359],0
p12,1,0.674922,0.175899,[  6 166] ; [ 4 84],[  6.61538462 165.38461538] ; [ 3.38461538 84.61538462],0
d2,1,0.760344,0.093043,[ 67 106] ; [32 55],[ 65.87307692 107.12692308] ; [33.12692308 53.87307692],0
p5,1,0.774,0.082453,[  3 168] ; [ 2 86],[  3.3011583 167.6988417] ; [ 1.6988417 86.3011583],0
p1,1,0.787258,0.072831,[  9 162] ; [ 4 85],[  8.55 162.45] ; [ 4.45 84.55],0
n6,1,0.802629,0.062473,[125  48] ; [63 26],[124.13740458  48.86259542] ; [63.86259542 25.13740458],0
p3,1,0.933731,0.006914,[ 32 140] ; [16 72],[ 31.75384615 140.24615385] ; [16.24615385 71.75384615],0
b4,1,0.933963,0.006866,[106  67] ; [55 34],[106.30916031  66.69083969] ; [54.69083969 34.30916031],0
s1,1,0.962175,0.002249,[  4 165] ; [ 2 86],[  3.94552529 165.05447471] ; [ 2.05447471 85.94552529],0
p6,1,0.974359,0.001033,[ 20 150] ; [10 76],[ 19.921875 150.078125] ; [10.078125 75.921875],0
u4,1,0.981332,0.000548,[  2 171] ; [ 1 88],[  1.98091603 171.01908397] ; [ 1.01908397 87.98091603],0
s4,1,0.98535,0.000337,[ 21 150] ; [11 78],[ 21.04615385 149.95384615] ; [10.95384615 78.04615385],0
