Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,176.339492,[490  72] ; [ 56 100],[427.37047354 134.62952646] ; [118.62952646  37.37047354],1
p5,1,0.003656,8.447315,[ 76 486] ; [  8 149],[ 65.65785814 496.34214186] ; [ 18.34214186 138.65785814],0
u1,1,0.006142,7.508037,[115 449] ; [ 17 140],[103.25658807 460.74341193] ; [ 28.74341193 128.25658807],0
p12,1,0.008553,6.913852,[ 49 510] ; [  4 153],[ 41.37849162 517.62150838] ; [ 11.62150838 145.37849162],0
p8,1,0.018749,5.524739,[329 223] ; [76 79],[316.20933522 235.79066478] ; [88.79066478 66.20933522],0
n1,1,0.021371,5.296297,[42 53] ; [13 39],[35.54421769 59.45578231] ; [19.45578231 32.54421769],0
s6,1,0.043469,4.077067,[384 164] ; [96 60],[373.63636364 174.36363636] ; [106.36363636  49.63636364],0
r3,1,0.057262,3.614974,[546  15] ; [147   9],[542.22175732  18.77824268] ; [150.77824268   5.22175732],0
s2,1,0.092584,2.828857,[300 258] ; [72 84],[290.72268908 267.27731092] ; [81.27731092 74.72268908],0
s3,1,0.104011,2.642945,[333 221] ; [83 74],[324.14064698 229.85935302] ; [91.85935302 65.14064698],0
p1,1,0.106184,2.61012,[ 56 506] ; [  9 147],[ 50.87743733 511.12256267] ; [ 14.12256267 141.87743733],0
b3,1,0.12395,2.36668,[139 211] ; [23 53],[133.09859155 216.90140845] ; [28.90140845 47.09859155],0
b2,1,0.12395,2.36668,[139 211] ; [23 53],[133.09859155 216.90140845] ; [28.90140845 47.09859155],0
p7,1,0.135,2.234046,[387 168] ; [95 55],[379.44680851 175.55319149] ; [102.55319149  47.44680851],0
s5,1,0.13992,2.178834,[196 344] ; [ 46 108],[188.29971182 351.70028818] ; [ 53.70028818 100.29971182],0
b1,1,0.141327,2.163453,[212 352] ; [ 49 108],[204.16643551 359.83356449] ; [ 56.83356449 100.16643551],0
v2,1,0.14989,2.073366,[317 227] ; [77 72],[309.28715729 234.71284271] ; [84.71284271 64.28715729],0
p9,1,0.158084,1.992457,[491  66] ; [130  25],[485.81039326  71.18960674] ; [135.18960674  19.81039326],0
a7,1,0.187364,1.738221,[414 148] ; [123  33],[420.32590529 141.67409471] ; [116.67409471  39.32590529],0
d4,1,0.205099,1.605689,[471  91] ; [124  32],[465.72423398  96.27576602] ; [129.27576602  26.72423398],0
u4,1,0.214403,1.541444,[ 12 552] ; [  1 156],[ 10.16920943 553.83079057] ; [  2.83079057 154.16920943],0
v4,1,0.227984,1.453393,[549  12] ; [150   6],[546.91631799  14.08368201] ; [152.08368201   3.91631799],0
a1,1,0.287727,1.130225,[ 25 539] ; [  4 153],[ 22.6851595 541.3148405] ; [  6.3148405 150.6851595],0
s1,1,0.304803,1.053062,[ 15 540] ; [  2 154],[ 13.27004219 541.72995781] ; [  3.72995781 152.27004219],0
u3,1,0.331232,0.944074,[77 60] ; [40 23],[80.145 56.855] ; [36.855 26.145],0
n2,1,0.617562,0.249309,[74 23] ; [37 14],[72.75 24.25] ; [38.25 12.75],0
b5,1,0.690221,0.158846,[344 220] ; [93 64],[341.84188627 222.15811373] ; [95.15811373 61.84188627],0
a6,1,0.874104,0.025105,[391 172] ; [108  49],[390.19027778 172.80972222] ; [108.80972222  48.19027778],0
d3,1,0.900461,0.015645,[401 163] ; [111  44],[401.62447844 162.37552156] ; [110.37552156  44.62447844],0
b4,1,0.901848,0.01521,[331 233] ; [93 64],[331.67267684 232.32732316] ; [92.32732316 64.67267684],0
u2,1,0.957007,0.002906,[75 61] ; [35 28],[75.1758794 60.8241206] ; [34.8241206 28.1758794],0
n3,1,0.972312,0.001205,[73 24] ; [39 13],[72.91275168 24.08724832] ; [39.08724832 12.91275168],0
