Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001954,9.592312,[25  1] ; [8 6],[21.45  4.55] ; [11.55  2.45],0
p8,1,0.002023,9.528216,[17  9] ; [ 2 12],[12.35 13.65] ; [6.65 7.35],0
p4,1,0.003882,8.338428,[18  8] ; [ 3 11],[13.65 12.35] ; [7.35 6.65],0
p2,1,0.007096,7.248438,[25  1] ; [9 5],[22.1  3.9] ; [11.9  2.1],0
v3,1,0.011068,6.454379,[14 11] ; [ 2 12],[10.25641026 14.74358974] ; [5.74358974 8.25641026],0
n4,1,0.023669,5.118752,[23  3] ; [8 6],[20.15  5.85] ; [10.85  3.15],0
p11,1,0.026101,4.949336,[24  2] ; [9 5],[21.45  4.55] ; [11.55  2.45],0
v2,1,0.0312,4.641951,[20  6] ; [6 8],[16.9  9.1] ; [9.1 4.9],0
p6,1,0.04385,4.062311,[12 14] ; [ 2 12],[ 9.1 16.9] ; [4.9 9.1],0
s8,1,0.071108,3.257256,[11 15] ; [ 2 12],[ 8.45 17.55] ; [4.55 9.45],0
p3,1,0.072003,3.236763,[17  9] ; [5 9],[14.3 11.7] ; [7.7 6.3],0
u3,1,0.078983,3.085714,[2 5] ; [4 1],[3.5 3.5] ; [2.5 2.5],0
a7,1,0.107102,2.596467,[13 13] ; [10  3],[15.33333333 10.66666667] ; [7.66666667 5.33333333],0
p9,1,0.110448,2.547797,[21  5] ; [8 6],[18.85  7.15] ; [10.15  3.85],0
b1,1,0.118763,2.433556,[10 16] ; [9 5],[12.35 13.65] ; [6.65 7.35],0
u2,1,0.121681,2.395556,[2 4] ; [4 1],[3.27272727 2.72727273] ; [2.72727273 2.27272727],0
r1,1,0.141936,2.15684,[22  4] ; [9 5],[20.15  5.85] ; [10.85  3.15],0
n6,1,0.176287,1.828648,[23  3] ; [10  4],[21.45  4.55] ; [11.55  2.45],0
b4,1,0.186664,1.743751,[15 11] ; [11  3],[16.9  9.1] ; [9.1 4.9],0
n5,1,0.192884,1.695447,[20  6] ; [8 6],[18.2  7.8] ; [9.8 4.2],0
a5,1,0.192884,1.695447,[20  6] ; [8 6],[18.2  7.8] ; [9.8 4.2],0
a4,1,0.257312,1.283161,[10 16] ; [8 6],[11.7 14.3] ; [6.3 7.7],0
d3,1,0.278958,1.172161,[14 12] ; [10  4],[15.6 10.4] ; [8.4 5.6],0
b5,1,0.304773,1.053192,[ 7 19] ; [6 8],[ 8.45 17.55] ; [4.55 9.45],0
p10,1,0.319984,0.989011,[22  4] ; [10  4],[20.8  5.2] ; [11.2  2.8],0
b3,1,0.33281,0.937934,[11  8] ; [3 5],[9.85185185 9.14814815] ; [4.14814815 3.85185185],0
b2,1,0.33281,0.937934,[11  8] ; [3 5],[9.85185185 9.14814815] ; [4.14814815 3.85185185],0
a6,1,0.392041,0.732601,[15 11] ; [10  4],[16.25  9.75] ; [8.75 5.25],0
a3,1,0.435484,0.608154,[19  6] ; [9 5],[17.94871795  7.05128205] ; [10.05128205  3.94871795],0
n1,1,0.465209,0.533333,[2 2] ; [3 1],[2.5 1.5] ; [2.5 1.5],0
s7,1,0.481582,0.495278,[ 8 17] ; [ 3 11],[ 7.05128205 17.94871795] ; [ 3.94871795 10.05128205],0
p5,1,0.507335,0.43956,[ 6 20] ; [ 2 12],[ 5.2 20.8] ; [ 2.8 11.2],0
s4,1,0.507335,0.43956,[ 2 24] ; [ 2 12],[ 2.6 23.4] ; [ 1.4 12.6],0
d1,1,0.531639,0.391257,[16 10] ; [10  4],[16.9  9.1] ; [9.1 4.9],0
v1,1,0.557145,0.344671,[16  8] ; [8 6],[15.15789474  8.84210526] ; [8.84210526 5.15789474],0
s3,1,0.616573,0.250714,[ 7 18] ; [5 9],[ 7.69230769 17.30769231] ; [4.30769231 9.69230769],0
p1,1,0.631342,0.230246,[ 4 22] ; [ 3 11],[ 4.55 21.45] ; [ 2.45 11.55],0
p12,1,0.648172,0.208213,[ 1 25] ; [ 1 13],[ 1.3 24.7] ; [ 0.7 13.3],0
d5,1,0.694618,0.154132,[21  5] ; [12  2],[21.45  4.55] ; [11.55  2.45],0
s2,1,0.753801,0.098365,[ 6 19] ; [ 4 10],[ 6.41025641 18.58974359] ; [ 3.58974359 10.41025641],0
d2,1,0.817941,0.052989,[15 11] ; [8 5],[15.33333333 10.66666667] ; [7.66666667 5.33333333],0
u1,1,0.926033,0.008619,[ 4 22] ; [ 2 12],[ 3.9 22.1] ; [ 2.1 11.9],0
a2,1,0.926033,0.008619,[ 4 22] ; [ 2 12],[ 3.9 22.1] ; [ 2.1 11.9],0
r2,1,0.949823,0.00396,[24  2] ; [13  1],[24.05  1.95] ; [12.95  1.05],0
n2,1,1.0,0.0,[3 1] ; [3 1],[3. 1.] ; [3. 1.],0
a8,1,1.0,0.0,[ 2 22] ; [ 1 11],[ 2. 22.] ; [ 1. 11.],0
