Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000689,11.517901,[16 57] ; [20 17],[23.89090909 49.10909091] ; [12.10909091 24.89090909],1
s6,1,0.01823,5.573872,[17 59] ; [17 22],[22.46956522 53.53043478] ; [11.53043478 27.46956522],0
b1,1,0.025745,4.973084,[36 40] ; [27 12],[41.63478261 34.36521739] ; [21.36521739 17.63478261],0
a3,1,0.030187,4.698625,[38 37] ; [28 11],[43.42105263 31.57894737] ; [22.57894737 16.42105263],0
n3,1,0.038597,4.278536,[17 21] ; [14  5],[20.66666667 17.33333333] ; [10.33333333  8.66666667],0
p9,1,0.039653,4.23266,[35 38] ; [26 12],[40.11711712 32.88288288] ; [20.88288288 17.11711712],0
n2,1,0.059099,3.5625,[18 20] ; [14  5],[21.33333333 16.66666667] ; [10.66666667  8.33333333],0
v3,1,0.061582,3.494253,[14 62] ; [13 25],[18. 58.] ; [ 9. 29.],0
a4,1,0.067126,3.351945,[20 55] ; [17 22],[24.34210526 50.65789474] ; [12.65789474 26.34210526],0
a2,1,0.088426,2.902806,[ 7 69] ; [ 8 31],[ 9.91304348 66.08695652] ; [ 5.08695652 33.91304348],0
a5,1,0.115741,2.47403,[35 41] ; [24 15],[38.99130435 37.00869565] ; [20.00869565 18.99130435],0
u1,1,0.18036,1.794655,[ 3 73] ; [ 4 35],[ 4.62608696 71.37391304] ; [ 2.37391304 36.62608696],0
p11,1,0.186795,1.742718,[33 43] ; [22 17],[36.34782609 39.65217391] ; [18.65217391 20.34782609],0
p2,1,0.2004,1.639459,[37 38] ; [23 14],[40.17857143 34.82142857] ; [19.82142857 17.17857143],0
p12,1,0.214537,1.540541,[ 1 75] ; [ 2 36],[ 2. 74.] ; [ 1. 37.],0
s1,1,0.241779,1.370192,[ 5 71] ; [ 5 33],[ 6.66666667 69.33333333] ; [ 3.33333333 34.66666667],0
n1,1,0.244033,1.357143,[12 26] ; [ 9 10],[14. 24.] ; [ 7. 12.],0
s4,1,0.25396,1.301386,[14 62] ; [ 4 35],[11.89565217 64.10434783] ; [ 6.10434783 32.89565217],0
d3,1,0.261716,1.259659,[34 41] ; [22 17],[36.84210526 38.15789474] ; [19.15789474 19.84210526],0
p3,1,0.272171,1.205774,[16 60] ; [11 25],[18.32142857 57.67857143] ; [ 8.67857143 27.32142857],0
b4,1,0.288922,1.124639,[43 33] ; [18 21],[40.31304348 35.68695652] ; [20.68695652 18.31304348],0
p7,1,0.301283,1.068508,[25 48] ; [16 20],[27.4587156 45.5412844] ; [13.5412844 22.4587156],0
s3,1,0.360216,0.83714,[21 53] ; [14 24],[23.125 50.875] ; [11.875 26.125],0
p6,1,0.372964,0.793764,[11 63] ; [ 8 29],[12.66666667 61.33333333] ; [ 6.33333333 30.66666667],0
p5,1,0.383038,0.76093,[ 3 72] ; [ 3 35],[ 3.98230088 71.01769912] ; [ 2.01769912 35.98230088],0
b5,1,0.435383,0.60842,[39 37] ; [23 16],[40.97391304 35.02608696] ; [21.02608696 17.97391304],0
s2,1,0.441733,0.591777,[17 59] ; [11 27],[18.66666667 57.33333333] ; [ 9.33333333 28.66666667],0
r1,1,0.456758,0.553828,[19 57] ; [12 26],[20.66666667 55.33333333] ; [10.33333333 27.66666667],0
s7,1,0.472494,0.516137,[16 56] ; [10 25],[17.4953271 54.5046729] ; [ 8.5046729 26.4953271],0
r3,1,0.499815,0.455328,[38 38] ; [21 16],[39.68141593 36.31858407] ; [19.31858407 17.68141593],0
p10,1,0.501687,0.451366,[37 37] ; [21 16],[38.66666667 35.33333333] ; [19.33333333 17.66666667],0
d4,1,0.519388,0.415108,[46 30] ; [26 13],[47.5826087 28.4173913] ; [24.4173913 14.5826087],0
u2,1,0.548006,0.360902,[15 23] ; [5 5],[15.83333333 22.16666667] ; [4.16666667 5.83333333],0
a1,1,0.548844,0.359392,[ 7 69] ; [ 5 34],[ 7.93043478 68.06956522] ; [ 4.06956522 34.93043478],0
u3,1,0.549746,0.357773,[10 27] ; [4 7],[10.79166667 26.20833333] ; [3.20833333 7.79166667],0
d1,1,0.552927,0.3521,[25 51] ; [15 24],[26.43478261 49.56521739] ; [13.56521739 25.43478261],0
n4,1,0.589223,0.29156,[44 32] ; [24 14],[45.33333333 30.66666667] ; [22.66666667 15.33333333],0
a6,1,0.595088,0.282468,[35 41] ; [20 19],[36.34782609 39.65217391] ; [18.65217391 20.34782609],0
r2,1,0.640338,0.2183,[38 35] ; [21 16],[39.15454545 33.84545455] ; [19.84545455 17.15454545],0
a7,1,0.690696,0.158333,[37 39] ; [17 21],[36. 40.] ; [18. 20.],0
p4,1,0.710895,0.137384,[25 50] ; [14 24],[25.88495575 49.11504425] ; [13.11504425 24.88495575],0
n6,1,0.742124,0.108268,[43 32] ; [20 17],[42.1875 32.8125] ; [20.8125 16.1875],0
s8,1,0.767861,0.087127,[12 64] ; [ 7 32],[12.55652174 63.44347826] ; [ 6.44347826 32.55652174],0
b2,1,0.845175,0.038134,[16 27] ; [ 8 15],[15.63636364 27.36363636] ; [ 8.36363636 14.63636364],0
b3,1,0.845175,0.038134,[16 27] ; [ 8 15],[15.63636364 27.36363636] ; [ 8.36363636 14.63636364],0
p8,1,0.850672,0.035442,[23 52] ; [11 27],[22.56637168 52.43362832] ; [11.43362832 26.56637168],0
n5,1,0.850932,0.035318,[48 27] ; [25 13],[48.45132743 26.54867257] ; [24.54867257 13.45132743],0
d2,1,0.896067,0.017064,[26 49] ; [14 25],[26.31578947 48.68421053] ; [13.68421053 25.31578947],0
d5,1,0.911499,0.012354,[44 32] ; [23 16],[44.27826087 31.72173913] ; [22.72173913 16.27826087],0
v4,1,0.913428,0.011819,[46 30] ; [22 15],[45.73451327 30.26548673] ; [22.26548673 14.73451327],0
p1,1,0.969477,0.001464,[ 6 70] ; [ 3 36],[ 5.94782609 70.05217391] ; [ 3.05217391 35.94782609],0
