Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000726,11.42263,[17 22] ; [35  9],[24.43373494 14.56626506] ; [27.56626506 16.43373494],1
d1,1,0.002833,8.912279,[ 8 31] ; [23 21],[14.56626506 24.43373494] ; [16.43373494 27.56626506],0
a4,1,0.004535,8.056306,[ 4 35] ; [16 27],[ 9.51219512 29.48780488] ; [10.48780488 32.51219512],0
a6,1,0.00668,7.357073,[15 24] ; [30 14],[21.14457831 17.85542169] ; [23.85542169 20.14457831],0
p6,1,0.008505,6.923918,[20 19] ; [10 33],[14.26829268 24.73170732] ; [15.73170732 27.26829268],0
a3,1,0.01075,6.506127,[13 26] ; [27 17],[18.79518072 20.20481928] ; [21.20481928 22.79518072],0
r2,1,0.012951,6.175752,[30  9] ; [42  2],[33.8313253  5.1686747] ; [38.1686747  5.8313253],0
r4,1,0.015352,5.875673,[26 13] ; [39  5],[30.54216867  8.45783133] ; [34.45783133  9.54216867],0
r1,1,0.023328,5.143913,[22 17] ; [35  9],[26.78313253 12.21686747] ; [30.21686747 13.78313253],0
d4,1,0.034445,4.472463,[21 17] ; [34 10],[25.48780488 12.51219512] ; [29.51219512 14.48780488],0
v1,1,0.06819,3.326061,[11 28] ; [21 23],[15.03614458 23.96385542] ; [16.96385542 27.03614458],0
p8,1,0.081628,3.032189,[17 22] ; [27 16],[20.92682927 18.07317073] ; [23.07317073 19.92682927],0
d3,1,0.109761,2.557666,[18 21] ; [28 16],[21.61445783 17.38554217] ; [24.38554217 19.61445783],0
a7,1,0.113449,2.505507,[19 20] ; [29 15],[22.55421687 16.44578313] ; [25.44578313 18.55421687],0
s1,1,0.11549,2.47744,[ 1 38] ; [ 5 38],[ 2.85365854 36.14634146] ; [ 3.14634146 39.85365854],0
n4,1,0.116384,2.465318,[20 19] ; [30 14],[23.4939759 15.5060241] ; [26.5060241 17.4939759],0
b1,1,0.116384,2.465318,[20 19] ; [30 14],[23.4939759 15.5060241] ; [26.5060241 17.4939759],0
s4,1,0.126464,2.335384,[ 8 30] ; [ 4 40],[ 5.56097561 32.43902439] ; [ 6.43902439 37.56097561],0
d2,1,0.134138,2.243954,[14 25] ; [23 21],[17.38554217 21.61445783] ; [19.61445783 24.38554217],0
p4,1,0.158368,1.989737,[17 22] ; [26 18],[20.20481928 18.79518072] ; [22.79518072 21.20481928],0
p10,1,0.181221,1.787583,[10 29] ; [17 26],[12.84146341 26.15853659] ; [14.15853659 28.84146341],0
u1,1,0.189904,1.718364,[ 2 37] ; [ 6 38],[ 3.75903614 35.24096386] ; [ 4.24096386 39.75903614],0
v2,1,0.195521,1.67552,[14 24] ; [22 21],[16.88888889 21.11111111] ; [19.11111111 23.88888889],0
