Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,96.057911,[ 2 51] ; [204  69],[33.49079755 19.50920245] ; [172.50920245 100.49079755],1
d5,1,0.0,65.184358,[23 30] ; [245  28],[43.57055215  9.42944785] ; [224.42944785  48.57055215],1
d3,1,0.0,40.334699,[19 34] ; [215  58],[38.04294479 14.95705521] ; [195.95705521  77.04294479],1
d2,1,0.0,27.851143,[10 43] ; [159 113],[27.56 25.44] ; [141.44 130.56],1
a4,1,3.3e-05,17.214673,[11 42] ; [141 131],[24.78769231 28.21230769] ; [127.21230769 144.78769231],1
u1,1,0.000174,14.097631,[ 1 52] ; [ 68 205],[11.21779141 41.78220859] ; [ 57.78220859 215.21779141],1
a3,1,0.001498,10.08084,[31 22] ; [214  57],[40.07716049 12.92283951] ; [204.92283951  66.07716049],0
a2,1,0.003426,8.565262,[ 5 48] ; [ 78 195],[13.49386503 39.50613497] ; [ 69.50613497 203.49386503],0
s8,1,0.005691,7.645626,[19 33] ; [155 115],[28.09937888 23.90062112] ; [145.90062112 124.09937888],0
r3,1,0.007553,7.136464,[50  3] ; [271   2],[52.18711656  0.81288344] ; [268.81288344   4.18711656],0
p2,1,0.009541,6.718568,[38 14] ; [237  35],[44.13580247  7.86419753] ; [230.86419753  41.13580247],0
a5,1,0.010229,6.594496,[34 19] ; [219  54],[41.13190184 11.86809816] ; [211.86809816  61.13190184],0
s2,1,0.023933,5.099456,[21 30] ; [158 113],[28.35093168 22.64906832] ; [150.64906832 120.35093168],0
p1,1,0.032603,4.566501,[10 42] ; [ 25 247],[ 5.61728395 46.38271605] ; [ 29.38271605 242.61728395],0
p9,1,0.033829,4.503313,[40 12] ; [235  32],[44.82758621  7.17241379] ; [230.17241379  36.82758621],0
u2,1,0.122575,2.384105,[10 12] ; [38 21],[13.03703704  8.96296296] ; [34.96296296 24.03703704],0
p10,1,0.125005,2.353457,[41 11] ; [234  35],[44.5482866  7.4517134] ; [230.4517134  38.5482866],0
s7,1,0.148207,2.090607,[23 24] ; [156 103],[27.49346405 19.50653595] ; [151.50653595 107.49346405],0
v1,1,0.151233,2.059766,[31 21] ; [189  82],[35.41795666 16.58204334] ; [184.58204334  86.41795666],0
s1,1,0.160533,1.969199,[ 3 49] ; [  6 261],[ 1.46708464 50.53291536] ; [  7.53291536 259.46708464],0
n1,1,0.164506,1.932308,[4 3] ; [14 32],[2.37735849 4.62264151] ; [15.62264151 30.37735849],0
b3,1,0.171434,1.870361,[10 25] ; [ 72 104],[13.60189573 21.39810427] ; [ 68.39810427 107.60189573],0
b2,1,0.171434,1.870361,[10 25] ; [ 72 104],[13.60189573 21.39810427] ; [ 68.39810427 107.60189573],0
v2,1,0.190796,1.711459,[38 14] ; [218  51],[41.47040498 10.52959502] ; [214.52959502  54.47040498],0
s6,1,0.242714,1.364763,[32 18] ; [192  74],[35.44303797 14.55696203] ; [188.55696203  77.44303797],0
a8,1,0.292168,1.109604,[ 5 44] ; [ 39 203],[ 7.40893471 41.59106529] ; [ 36.59106529 205.40893471],0
a6,1,0.301298,1.068439,[33 20] ; [189  83],[36.20307692 16.79692308] ; [185.79692308  86.20307692],0
s5,1,0.325677,0.966011,[17 34] ; [107 156],[20.14012739 30.85987261] ; [103.85987261 159.14012739],0
a7,1,0.340229,0.909567,[36 17] ; [202  70],[38.81230769 14.18769231] ; [199.18769231  72.81230769],0
b1,1,0.352384,0.864855,[23 30] ; [100 173],[19.99693252 33.00306748] ; [103.00306748 169.99693252],0
p7,1,0.35256,0.86422,[33 18] ; [188  76],[35.78095238 15.21904762] ; [185.21904762  78.78095238],0
p11,1,0.384448,0.756429,[41 12] ; [225  48],[43.24539877  9.75460123] ; [222.75460123  50.24539877],0
u3,1,0.403297,0.698474,[11 11] ; [35 23],[12.65  9.35] ; [33.35 24.65],0
r1,1,0.412713,0.670971,[48  5] ; [236  37],[46.17177914  6.82822086] ; [237.82822086  35.17177914],0
p12,1,0.46143,0.542425,[ 5 47] ; [ 36 234],[ 6.62111801 45.37888199] ; [ 34.37888199 235.62111801],0
r2,1,0.503414,0.447733,[51  2] ; [265   6],[51.69135802  1.30864198] ; [264.30864198   6.69135802],0
p4,1,0.520255,0.413387,[32 20] ; [178  91],[34.01869159 17.98130841] ; [175.98130841  93.01869159],0
p8,1,0.52233,0.409289,[29 23] ; [161 105],[31.06918239 20.93081761] ; [158.93081761 107.06918239],0
n6,1,0.531352,0.391806,[46  7] ; [244  28],[47.29230769  5.70769231] ; [242.70769231  29.29230769],0
b4,1,0.604463,0.268317,[31 22] ; [170 103],[32.67791411 20.32208589] ; [168.32208589 104.67791411],0
s4,1,0.619382,0.246737,[ 6 46] ; [ 38 231],[ 7.12772586 44.87227414] ; [ 36.87227414 232.12772586],0
n4,1,0.631103,0.230568,[46  7] ; [229  43],[44.84615385  8.15384615] ; [230.15384615  41.84615385],0
n5,1,0.761401,0.092198,[44  9] ; [221  51],[43.21538462  9.78461538] ; [221.78461538  50.21538462],0
b5,1,0.810666,0.057392,[32 21] ; [160 113],[31.21472393 21.78527607] ; [160.78527607 112.21472393],0
p3,1,0.837834,0.041888,[31 21] ; [158 114],[30.33333333 21.66666667] ; [158.66666667 113.33333333],0
p6,1,0.875524,0.024538,[20 32] ; [105 160],[20.50473186 31.49526814] ; [104.49526814 160.50473186],0
s3,1,0.913326,0.011847,[30 20] ; [158 109],[29.65299685 20.34700315] ; [158.34700315 108.65299685],0
p5,1,0.944447,0.004855,[ 9 43] ; [ 46 226],[ 8.82716049 43.17283951] ; [ 46.17283951 225.82716049],0
v4,1,0.978137,0.000751,[52  1] ; [268   5],[52.02453988  0.97546012] ; [267.97546012   5.02453988],0
