Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,3e-06,21.530513,[21 25] ; [ 4 55],[10.95238095 35.04761905] ; [14.04761905 44.95238095],1
p8,1,0.000339,12.84393,[25 23] ; [11 47],[16.30188679 31.69811321] ; [19.69811321 38.30188679],1
p11,1,0.014845,5.934748,[34 14] ; [28 31],[27.81308411 20.18691589] ; [34.18691589 24.81308411],0
p4,1,0.016418,5.757567,[21 27] ; [13 46],[15.25233645 32.74766355] ; [18.74766355 40.25233645],0
d5,1,0.018138,5.582751,[22 25] ; [41 18],[27.93396226 19.06603774] ; [35.06603774 23.93396226],0
d1,1,0.022996,5.168786,[ 9 39] ; [23 36],[14.35514019 33.64485981] ; [17.64485981 41.35514019],0
p3,1,0.027945,4.83144,[16 32] ; [ 9 50],[11.21495327 36.78504673] ; [13.78504673 45.21495327],0
p2,1,0.035518,4.420118,[39  9] ; [37 22],[34.09345794 13.90654206] ; [41.90654206 17.09345794],0
d3,1,0.049656,3.853048,[20 26] ; [37 22],[24.97142857 21.02857143] ; [32.02857143 26.97142857],0
b3,1,0.055821,3.657393,[ 3 23] ; [ 7 13],[ 5.65217391 20.34782609] ; [ 4.34782609 15.65217391],0
b2,1,0.055821,3.657393,[ 3 23] ; [ 7 13],[ 5.65217391 20.34782609] ; [ 4.34782609 15.65217391],0
b4,1,0.097827,2.740614,[25 23] ; [40 19],[29.1588785 18.8411215] ; [35.8411215 23.1588785],0
v4,1,0.152129,2.050771,[44  3] ; [50  9],[41.67924528  5.32075472] ; [52.32075472  6.67924528],0
p1,1,0.152952,2.042561,[ 1 47] ; [ 5 54],[ 2.69158879 45.30841121] ; [ 3.30841121 55.69158879],0
s2,1,0.156941,2.003455,[21 27] ; [18 41],[17.4953271 30.5046729] ; [21.5046729 37.4953271],0
u2,1,0.181154,1.788127,[19  9] ; [19 18],[16.36923077 11.63076923] ; [21.63076923 15.36923077],0
a8,1,0.204418,1.610526,[ 3 42] ; [ 1 56],[ 1.76470588 43.23529412] ; [ 2.23529412 54.76470588],0
u3,1,0.219025,1.51075,[15 13] ; [26 12],[17.39393939 10.60606061] ; [23.60606061 14.39393939],0
a6,1,0.244781,1.352844,[19 29] ; [30 29],[21.98130841 26.01869159] ; [27.01869159 31.98130841],0
s1,1,0.252311,1.31046,[ 1 47] ; [ 4 55],[ 2.24299065 45.75700935] ; [ 2.75700935 56.24299065],0
s3,1,0.268005,1.226929,[23 25] ; [22 37],[20.18691589 27.81308411] ; [24.81308411 34.18691589],0
b1,1,0.311747,1.023261,[20 28] ; [19 40],[17.4953271 30.5046729] ; [21.5046729 37.4953271],0
r3,1,0.333042,0.937033,[43  5] ; [49 10],[41.27102804  6.72897196] ; [50.72897196  8.27102804],0
n5,1,0.340827,0.907319,[18 30] ; [17 42],[15.70093458 32.29906542] ; [19.29906542 39.70093458],0
a7,1,0.400201,0.707722,[29 18] ; [41 18],[31.03773585 15.96226415] ; [38.96226415 20.03773585],0
n2,1,0.408295,0.683761,[9 4] ; [15 12],[7.8 5.2] ; [16.2 10.8],0
d2,1,0.426031,0.633619,[12 36] ; [11 48],[10.31775701 37.68224299] ; [12.68224299 46.31775701],0
p5,1,0.441116,0.593379,[ 2 46] ; [ 1 58],[ 1.34579439 46.65420561] ; [ 1.65420561 57.34579439],0
r4,1,0.447761,0.576314,[35 13] ; [39 20],[33.19626168 14.80373832] ; [40.80373832 18.19626168],0
p9,1,0.469389,0.523413,[29 19] ; [37 18],[30.75728155 17.24271845] ; [35.24271845 19.75728155],0
a4,1,0.476704,0.506395,[ 8 40] ; [ 7 52],[ 6.72897196 41.27102804] ; [ 8.27102804 50.72897196],0
r2,1,0.520969,0.411974,[42  6] ; [49 10],[40.82242991  7.17757009] ; [50.17757009  8.82242991],0
a3,1,0.610125,0.259993,[19 28] ; [21 38],[17.73584906 29.26415094] ; [22.26415094 36.73584906],0
r1,1,0.618199,0.248408,[27 21] ; [36 23],[28.26168224 19.73831776] ; [34.73831776 24.26168224],0
v2,1,0.645255,0.211934,[18 29] ; [19 37],[16.88349515 30.11650485] ; [20.11650485 35.88349515],0
s5,1,0.64939,0.206669,[ 9 38] ; [13 44],[ 9.94230769 37.05769231] ; [12.05769231 44.94230769],0
s7,1,0.652738,0.202466,[12 33] ; [13 44],[11.02941176 33.97058824] ; [13.97058824 43.02941176],0
u1,1,0.683887,0.165783,[ 1 47] ; [ 2 57],[ 1.34579439 46.65420561] ; [ 1.65420561 57.34579439],0
v1,1,0.696138,0.152521,[14 31] ; [16 42],[13.10679612 31.89320388] ; [16.89320388 41.10679612],0
b5,1,0.698612,0.14992,[30 18] ; [39 20],[30.95327103 17.04672897] ; [38.04672897 20.95327103],0
s4,1,0.721002,0.127535,[10 38] ; [14 45],[10.76635514 37.23364486] ; [13.23364486 45.76635514],0
n3,1,0.756014,0.096546,[9 4] ; [18 10],[8.56097561 4.43902439] ; [18.43902439  9.56097561],0
s8,1,0.763622,0.090438,[11 37] ; [15 44],[11.6635514 36.3364486] ; [14.3364486 44.6635514],0
v3,1,0.781122,0.077204,[ 9 37] ; [12 43],[ 9.56435644 36.43564356] ; [11.43564356 43.56435644],0
d4,1,0.841461,0.04001,[31 16] ; [40 19],[31.48113208 15.51886792] ; [39.51886792 19.48113208],0
s6,1,0.871312,0.026242,[21 26] ; [25 33],[20.59047619 26.40952381] ; [25.40952381 32.59047619],0
n6,1,0.8801,0.022753,[28 19] ; [36 23],[28.37735849 18.62264151] ; [35.62264151 23.37735849],0
n1,1,0.893852,0.017804,[ 3 10] ; [ 7 21],[3.17073171 9.82926829] ; [ 6.82926829 21.17073171],0
p10,1,0.9025,0.015007,[28 20] ; [32 24],[27.69230769 20.30769231] ; [32.30769231 23.69230769],0
