Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.00047,12.232346,[42 15] ; [11 20],[34.32954545 22.67045455] ; [18.67045455 12.32954545],1
p11,1,0.009525,6.721733,[39 19] ; [12 19],[33.23595506 24.76404494] ; [17.76404494 13.23595506],0
p4,1,0.012396,6.25327,[27 30] ; [ 6 24],[21.62068966 35.37931034] ; [11.37931034 18.62068966],0
p3,1,0.030937,4.656475,[20 37] ; [ 4 26],[15.72413793 41.27586207] ; [ 8.27586207 21.72413793],0
r3,1,0.034828,4.453607,[32 22] ; [11 20],[27.31764706 26.68235294] ; [15.68235294 15.31764706],0
p2,1,0.037175,4.342372,[37 20] ; [12 17],[32.47674419 24.52325581] ; [16.52325581 12.47674419],0
a8,1,0.044647,4.031934,[ 1 50] ; [ 4 27],[ 3.1097561 47.8902439] ; [ 1.8902439 29.1097561],0
s7,1,0.047031,3.944271,[24 29] ; [ 7 23],[19.79518072 33.20481928] ; [11.20481928 18.79518072],0
a1,1,0.066192,3.375016,[ 5 53] ; [ 7 24],[ 7.82022472 50.17977528] ; [ 4.17977528 26.82022472],0
p8,1,0.068495,3.318726,[21 37] ; [ 5 24],[17.33333333 40.66666667] ; [ 8.66666667 20.33333333],0
s6,1,0.082897,3.007166,[25 31] ; [ 8 23],[21.24137931 34.75862069] ; [11.75862069 19.24137931],0
a5,1,0.090447,2.866396,[37 21] ; [14 17],[33.23595506 24.76404494] ; [17.76404494 13.23595506],0
d5,1,0.106366,2.607399,[40 18] ; [16 15],[36.49438202 21.50561798] ; [19.50561798 11.49438202],0
v3,1,0.115102,2.482734,[18 39] ; [ 5 26],[14.89772727 42.10227273] ; [ 8.10227273 22.89772727],0
s8,1,0.115102,2.482734,[18 39] ; [ 5 26],[14.89772727 42.10227273] ; [ 8.10227273 22.89772727],0
d3,1,0.13518,2.231989,[31 27] ; [11 19],[27.68181818 30.31818182] ; [14.31818182 15.68181818],0
p10,1,0.137634,2.204209,[37 20] ; [14 15],[33.80232558 23.19767442] ; [17.19767442 11.80232558],0
d1,1,0.14611,2.112395,[26 32] ; [ 9 22],[22.80898876 35.19101124] ; [12.19101124 18.80898876],0
v4,1,0.146269,2.110739,[37 19] ; [15 15],[33.86046512 22.13953488] ; [18.13953488 11.86046512],0
p7,1,0.146269,2.110739,[19 37] ; [15 15],[22.13953488 33.86046512] ; [11.86046512 18.13953488],0
p9,1,0.149211,2.080301,[38 17] ; [16 14],[34.94117647 20.05882353] ; [19.05882353 10.94117647],0
p6,1,0.155571,2.016759,[18 39] ; [ 5 24],[15.24418605 41.75581395] ; [ 7.75581395 21.24418605],0
u3,1,0.177851,1.815492,[ 7 13] ; [ 2 12],[ 5.29411765 14.70588235] ; [ 3.70588235 10.29411765],0
b5,1,0.178408,1.810834,[33 25] ; [13 18],[29.97752809 28.02247191] ; [16.02247191 14.97752809],0
