Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,30.756249,[36  5] ; [ 2 15],[26.86206897 14.13793103] ; [11.13793103  5.86206897],1
r4,1,0.000441,12.349922,[38  3] ; [9 8],[33.22413793  7.77586207] ; [13.77586207  3.22413793],1
r3,1,0.00051,12.078074,[39  2] ; [10  7],[34.63793103  6.36206897] ; [14.36206897  2.63793103],1
v4,1,0.001448,10.143158,[40  1] ; [11  5],[36.68421053  4.31578947] ; [14.31578947  1.68421053],0
p11,1,0.003634,8.458435,[29 12] ; [ 5 12],[24.03448276 16.96551724] ; [9.96551724 7.03448276],0
a6,1,0.003634,8.458435,[29 12] ; [ 5 12],[24.03448276 16.96551724] ; [9.96551724 7.03448276],0
d4,1,0.008621,6.899719,[35  6] ; [9 8],[31.10344828  9.89655172] ; [12.89655172  4.10344828],0
d3,1,0.032634,4.56487,[33  8] ; [9 8],[29.68965517 11.31034483] ; [12.31034483  4.68965517],0
a7,1,0.032634,4.56487,[33  8] ; [9 8],[29.68965517 11.31034483] ; [12.31034483  4.68965517],0
b1,1,0.032634,4.56487,[ 8 33] ; [8 9],[11.31034483 29.68965517] ; [ 4.68965517 12.31034483],0
r2,1,0.032919,4.55,[39  1] ; [13  3],[37.14285714  2.85714286] ; [14.85714286  1.14285714],0
s5,1,0.040565,4.194079,[16 18] ; [ 3 14],[12.66666667 21.33333333] ; [ 6.33333333 10.66666667],0
n2,1,0.07626,3.142857,[9 2] ; [5 6],[7. 4.] ; [7. 4.],0
s8,1,0.114342,2.493157,[16 25] ; [ 3 14],[13.43103448 27.56896552] ; [ 5.56896552 11.43103448],0
s1,1,0.122547,2.384457,[ 2 38] ; [ 3 14],[ 3.50877193 36.49122807] ; [ 1.49122807 15.50877193],0
s2,1,0.122629,2.383416,[28 11] ; [8 8],[25.52727273 13.47272727] ; [10.47272727  5.52727273],0
a5,1,0.135124,2.232622,[30 11] ; [9 8],[27.56896552 13.43103448] ; [11.43103448  5.56896552],0
p1,1,0.144368,2.130777,[ 1 40] ; [ 2 15],[ 2.12068966 38.87931034] ; [ 0.87931034 16.12068966],0
d2,1,0.167551,1.904715,[16 25] ; [10  7],[18.37931034 22.62068966] ; [7.62068966 9.37931034],0
p8,1,0.181141,1.788235,[ 8 32] ; [ 1 16],[ 6.31578947 33.68421053] ; [ 2.68421053 14.31578947],0
s3,1,0.2217,1.493333,[27 13] ; [8 8],[25. 15.] ; [10.  6.],0
p2,1,0.249643,1.325302,[26 15] ; [8 9],[24.03448276 16.96551724] ; [9.96551724 7.03448276],0
n6,1,0.29101,1.114944,[34  7] ; [12  5],[32.51724138  8.48275862] ; [13.48275862  3.51724138],0
u3,1,0.305507,1.05,[9 6] ; [5 1],[10.  5.] ; [4. 2.],0
s6,1,0.342489,0.901093,[30  9] ; [11  6],[28.55357143 10.44642857] ; [12.44642857  4.55357143],0
v2,1,0.353098,0.862294,[17 23] ; [ 5 12],[15.43859649 24.56140351] ; [ 6.56140351 10.43859649],0
r1,1,0.379096,0.77363,[29 12] ; [10  7],[27.56896552 13.43103448] ; [11.43103448  5.56896552],0
u2,1,0.407094,0.687273,[8 7] ; [2 4],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
d5,1,0.426298,0.632887,[27 14] ; [13  4],[28.27586207 12.72413793] ; [11.72413793  5.27586207],0
n5,1,0.457965,0.550865,[26 15] ; [9 8],[24.74137931 16.25862069] ; [10.25862069  6.74137931],0
s7,1,0.476496,0.506871,[18 23] ; [ 5 10],[16.83928571 24.16071429] ; [6.16071429 8.83928571],0
p4,1,0.488081,0.480755,[16 25] ; [ 5 12],[14.84482759 26.15517241] ; [ 6.15517241 10.84482759],0
b5,1,0.533409,0.387893,[28 13] ; [13  4],[28.98275862 12.01724138] ; [12.01724138  4.98275862],0
v3,1,0.597704,0.278473,[ 7 33] ; [ 4 13],[ 7.71929825 32.28070175] ; [ 3.28070175 13.71929825],0
a2,1,0.611276,0.258321,[ 7 34] ; [ 2 15],[ 6.36206897 34.63793103] ; [ 2.63793103 14.36206897],0
n3,1,0.664558,0.188034,[7 4] ; [6 5],[6.5 4.5] ; [6.5 4.5],0
a4,1,0.695292,0.153416,[17 24] ; [8 9],[17.67241379 23.32758621] ; [7.32758621 9.67241379],0
d1,1,0.772989,0.083214,[21 20] ; [8 9],[20.5 20.5] ; [8.5 8.5],0
p3,1,0.841244,0.040121,[11 30] ; [ 5 12],[11.31034483 29.68965517] ; [ 4.68965517 12.31034483],0
a3,1,0.925793,0.008675,[26 15] ; [11  6],[26.15517241 14.84482759] ; [10.84482759  6.15517241],0
n4,1,0.925793,0.008675,[26 15] ; [11  6],[26.15517241 14.84482759] ; [10.84482759  6.15517241],0
v1,1,0.925793,0.008675,[15 26] ; [ 6 11],[14.84482759 26.15517241] ; [ 6.15517241 10.84482759],0
b4,1,0.933286,0.007007,[27 14] ; [11  6],[26.86206897 14.13793103] ; [11.13793103  5.86206897],0
b3,1,0.943843,0.004962,[ 4 15] ; [2 7],[ 4.07142857 14.92857143] ; [1.92857143 7.07142857],0
b2,1,0.943843,0.004962,[ 4 15] ; [2 7],[ 4.07142857 14.92857143] ; [1.92857143 7.07142857],0
u1,1,0.957997,0.002774,[ 7 34] ; [ 3 14],[ 7.06896552 33.93103448] ; [ 2.93103448 14.06896552],0
n1,1,1.0,0.0,[3 8] ; [3 8],[3. 8.] ; [3. 8.],0
