Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6.3e-05,16.006757,[56 18] ; [48 57],[42.99441341 31.00558659] ; [61.00558659 43.99441341],1
p3,1,0.042855,4.101104,[37 37] ; [37 69],[30.42222222 43.57777778] ; [43.57777778 62.42222222],0
s8,1,0.053852,3.717271,[53 21] ; [61 45],[46.86666667 27.13333333] ; [67.13333333 38.86666667],0
d5,1,0.060959,3.511112,[68  6] ; [87 19],[63.72222222 10.27777778] ; [91.27777778 14.72222222],0
n5,1,0.076953,3.128116,[61 13] ; [73 30],[56.02259887 17.97740113] ; [77.97740113 25.02259887],0
v1,1,0.111217,2.536838,[42 30] ; [47 55],[36.82758621 35.17241379] ; [52.17241379 49.82758621],0
n4,1,0.118998,2.430458,[65  9] ; [82 22],[61.11235955 12.88764045] ; [85.88764045 18.11235955],0
u1,1,0.122384,2.386537,[26 48] ; [26 80],[21.37777778 52.62222222] ; [30.62222222 75.37777778],0
r2,1,0.124509,2.359669,[68  6] ; [99  3],[70.21590909  3.78409091] ; [96.78409091  5.21590909],0
s4,1,0.141503,2.161539,[11 63] ; [25 80],[14.88268156 59.11731844] ; [21.11731844 83.88268156],0
p2,1,0.143858,2.136201,[50 24] ; [82 24],[54.26666667 19.73333333] ; [77.73333333 28.26666667],0
p5,1,0.154215,2.030056,[ 2 72] ; [ 8 96],[ 4.15730337 69.84269663] ; [ 5.84269663 98.15730337],0
s5,1,0.156659,2.006186,[24 47] ; [45 56],[28.48255814 42.51744186] ; [40.51744186 60.48255814],0
s3,1,0.182856,1.77426,[47 25] ; [79 27],[50.96629213 21.03370787] ; [75.03370787 30.96629213],0
a1,1,0.211603,1.560428,[ 6 68] ; [  4 102],[ 4.11111111 69.88888889] ; [  5.88888889 100.11111111],0
n6,1,0.216647,1.526446,[66  8] ; [85 18],[63.1299435 10.8700565] ; [87.8700565 15.1299435],0
p11,1,0.235019,1.410227,[55 19] ; [70 36],[51.38888889 22.61111111] ; [73.61111111 32.38888889],0
n2,1,0.270093,1.216276,[12  8] ; [26  9],[13.81818182  6.18181818] ; [24.18181818 10.81818182],0
a6,1,0.322702,0.977964,[54 20] ; [70 36],[50.97777778 23.02222222] ; [73.02222222 32.97777778],0
b2,1,0.344318,0.894286,[27 30] ; [31 48],[24.30882353 32.69117647] ; [33.69117647 45.30882353],0
b3,1,0.344318,0.894286,[27 30] ; [31 48],[24.30882353 32.69117647] ; [33.69117647 45.30882353],0
p10,1,0.344669,0.892989,[62 12] ; [82 23],[59.53072626 14.46927374] ; [84.46927374 20.53072626],0
a8,1,0.353971,0.85917,[ 8 55] ; [18 81],[10.11111111 52.88888889] ; [15.88888889 83.11111111],0
d3,1,0.356515,0.850133,[53 21] ; [69 37],[50.15555556 23.84444444] ; [71.84444444 34.15555556],0
u4,1,0.364305,0.822998,[ 2 72] ; [  1 105],[ 1.23333333 72.76666667] ; [  1.76666667 104.23333333],0
p7,1,0.426915,0.6312,[39 33] ; [50 54],[36.40909091 35.59090909] ; [52.59090909 51.40909091],0
a3,1,0.433848,0.6125,[58 16] ; [88 18],[60.02222222 13.97777778] ; [85.97777778 20.02222222],0
s6,1,0.451122,0.56783,[61 12] ; [83 22],[59.05617978 13.94382022] ; [84.94382022 20.05617978],0
r3,1,0.453559,0.561743,[71  3] ; [98  7],[69.86592179  4.13407821] ; [99.13407821  5.86592179],0
s1,1,0.479152,0.500793,[ 3 69] ; [ 7 98],[ 4.06779661 67.93220339] ; [ 5.93220339 99.06779661],0
d4,1,0.484003,0.489831,[63 11] ; [86 20],[61.25555556 12.74444444] ; [87.74444444 18.25555556],0
b5,1,0.517527,0.418818,[49 25] ; [75 31],[50.97777778 23.02222222] ; [73.02222222 32.97777778],0
p4,1,0.532804,0.389041,[37 37] ; [58 48],[39.05555556 34.94444444] ; [55.94444444 50.05555556],0
b1,1,0.539469,0.376525,[32 42] ; [41 65],[30.01111111 43.98888889] ; [42.98888889 63.01111111],0
a4,1,0.568246,0.325626,[38 36] ; [59 47],[39.87777778 34.12222222] ; [57.12222222 48.87777778],0
r4,1,0.57568,0.31327,[65  9] ; [90 16],[63.72222222 10.27777778] ; [91.27777778 14.72222222],0
n3,1,0.600304,0.274538,[14  6] ; [26  8],[14.81481481  5.18518519] ; [25.18518519  8.81481481],0
d1,1,0.62078,0.244773,[46 28] ; [62 44],[44.4 29.6] ; [63.6 42.4],0
p1,1,0.626584,0.236721,[ 3 71] ; [  6 100],[ 3.7 70.3] ; [  5.3 100.7],0
s2,1,0.644387,0.21305,[50 23] ; [76 30],[51.38547486 21.61452514] ; [74.61452514 31.38547486],0
p9,1,0.647889,0.208572,[60 13] ; [89 16],[61.10674157 11.89325843] ; [87.89325843 17.10674157],0
n1,1,0.722512,0.126099,[ 9 11] ; [17 17],[ 9.62962963 10.37037037] ; [16.37037037 17.62962963],0
b4,1,0.744365,0.106327,[43 31] ; [59 47],[41.93333333 32.06666667] ; [60.06666667 45.93333333],0
u2,1,0.881162,0.022349,[9 7] ; [10  7],[9.21212121 6.78787879] ; [9.78787879 7.21212121],0
u3,1,0.896876,0.016798,[11  5] ; [12  6],[10.82352941  5.17647059] ; [12.17647059  5.82352941],0
r1,1,0.911632,0.012317,[59 15] ; [83 22],[58.70391061 15.29608939] ; [83.29608939 21.70391061],0
a2,1,0.914697,0.011474,[25 49] ; [35 71],[24.66666667 49.33333333] ; [35.33333333 70.66666667],0
p6,1,0.927434,0.008294,[25 48] ; [37 69],[25.2849162 47.7150838] ; [36.7150838 69.2849162],0
a7,1,0.934271,0.006802,[50 24] ; [71 35],[49.74444444 24.25555556] ; [71.25555556 34.74444444],0
a5,1,0.936923,0.006263,[59 15] ; [84 22],[58.78888889 15.21111111] ; [84.21111111 21.78888889],0
d2,1,0.944947,0.004768,[45 29] ; [65 41],[45.22222222 28.77777778] ; [64.77777778 41.22222222],0
p12,1,0.967706,0.001639,[ 5 69] ; [ 7 99],[ 4.93333333 69.06666667] ; [ 7.06666667 98.93333333],0
v4,1,0.994562,4.6e-05,[69  5] ; [97  7],[69.01123596  4.98876404] ; [96.98876404  7.01123596],0
