Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,206.455036,[33 89] ; [390  44],[92.81654676 29.18345324] ; [330.18345324 103.81654676],1
p2,1,0.0,53.293092,[64 59] ; [362  71],[94.24100719 28.75899281] ; [331.75899281 101.24100719],1
p11,1,0.0,53.023673,[61 62] ; [357  79],[91.97495528 31.02504472] ; [326.02504472 109.97495528],1
v4,1,0.0,25.325316,[103  18] ; [421  13],[114.24144144   6.75855856] ; [409.75855856  24.24144144],1
r4,1,2e-06,22.723305,[96 27] ; [405  31],[110.23792487  12.76207513] ; [390.76207513  45.23792487],1
n6,1,2e-06,22.541897,[78 44] ; [363  71],[96.76618705 25.23381295] ; [344.23381295  89.76618705],1
s6,1,6e-06,20.546377,[53 70] ; [282 147],[74.64673913 48.35326087] ; [260.35326087 168.64673913],1
b1,1,1.6e-05,18.575677,[64 59] ; [135 301],[43.78711986 79.21288014] ; [155.21288014 280.78711986],1
p8,1,8e-05,15.567192,[31 92] ; [194 237],[49.95487365 73.04512635] ; [175.04512635 255.95487365],1
s8,1,9.2e-05,15.293223,[26 97] ; [175 259],[44.38599641 78.61400359] ; [156.61400359 277.38599641],1
r3,1,0.000142,14.481389,[104  18] ; [415  21],[113.47311828   8.52688172] ; [405.52688172  30.47311828],1
v1,1,0.000153,14.333156,[40 83] ; [217 201],[58.43068392 64.56931608] ; [198.56931608 219.43068392],1
s2,1,0.000769,11.313846,[38 83] ; [210 222],[54.26401447 66.73598553] ; [193.73598553 238.26401447],1
v2,1,0.001108,10.637094,[47 72] ; [232 179],[62.64339623 56.35660377] ; [216.35660377 194.64339623],0
s1,1,0.001243,10.425038,[ 10 113] ; [  9 419],[  4.24137931 118.75862069] ; [ 14.75862069 413.24137931],0
n3,1,0.001282,10.368,[23 22] ; [77 22],[31.25 13.75] ; [68.75 30.25],0
p3,1,0.001911,9.63287,[34 88] ; [189 246],[48.8438061 73.1561939] ; [174.1561939 260.8438061],0
s7,1,0.001966,9.580691,[32 83] ; [184 236],[46.42990654 68.57009346] ; [169.57009346 250.42990654],0
n5,1,0.002669,9.020921,[73 50] ; [317 115],[86.43243243 36.56756757] ; [303.56756757 128.43243243],0
p7,1,0.004339,8.136244,[46 76] ; [223 203],[59.88686131 62.11313869] ; [209.11313869 216.88686131],0
n2,1,0.004667,8.00425,[27 20] ; [79 20],[34.12328767 12.87671233] ; [71.87671233 27.12328767],0
p4,1,0.007725,7.096183,[43 79] ; [212 222],[55.95323741 66.04676259] ; [199.04676259 234.95323741],0
s3,1,0.008625,6.898879,[53 69] ; [244 185],[65.76043557 56.23956443] ; [231.23956443 197.76043557],0
p12,1,0.013586,6.091134,[  1 121] ; [ 28 407],[  6.3518851 115.6481149] ; [ 22.6481149 412.3518851],0
a7,1,0.017461,5.649417,[77 45] ; [323 113],[87.45519713 34.54480287] ; [312.54480287 123.45519713],0
d3,1,0.018999,5.501618,[70 53] ; [297 138],[80.89784946 42.10215054] ; [286.10215054 148.89784946],0
s5,1,0.024187,5.081142,[24 99] ; [125 294],[33.81365314 89.18634686] ; [115.18634686 303.81365314],0
a1,1,0.028969,4.769459,[  9 114] ; [ 13 423],[  4.84078712 118.15921288] ; [ 17.15921288 418.84078712],0
a3,1,0.044744,4.028255,[75 48] ; [306 128],[84.13464991 38.86535009] ; [296.86535009 137.13464991],0
p5,1,0.051561,3.789961,[  3 120] ; [ 31 398],[  7.57608696 115.42391304] ; [ 26.42391304 402.57608696],0
a8,1,0.05887,3.56894,[  8 104] ; [ 55 344],[13.80821918 98.19178082] ; [ 49.19178082 349.80821918],0
d4,1,0.076826,3.1308,[89 32] ; [352  83],[95.97302158 25.02697842] ; [345.02697842  89.97302158],0
d1,1,0.079334,3.078485,[59 64] ; [248 188],[67.5509839 55.4490161] ; [239.4490161 196.5509839],0
a5,1,0.087696,2.916171,[80 43] ; [318 118],[87.57423971 35.42576029] ; [310.42576029 125.57423971],0
b5,1,0.123701,2.369826,[67 56] ; [271 165],[74.37209302 48.62790698] ; [263.62790698 172.37209302],0
d2,1,0.131789,2.2713,[64 57] ; [196 238],[56.68468468 64.31531532] ; [203.31531532 230.68468468],0
a6,1,0.14757,2.097196,[79 44] ; [309 126],[85.52688172 37.47311828] ; [302.47311828 132.52688172],0
b4,1,0.17934,1.803085,[78 45] ; [247 189],[71.51162791 51.48837209] ; [253.48837209 182.51162791],0
n4,1,0.182901,1.773895,[82 41] ; [316 118],[87.88868941 35.11131059] ; [310.11131059 123.88868941],0
a2,1,0.194092,1.686282,[ 22 101] ; [102 334],[27.28443649 95.71556351] ; [ 96.71556351 339.28443649],0
b2,1,0.208665,1.580668,[19 53] ; [ 87 167],[23.41104294 48.58895706] ; [ 82.58895706 171.41104294],0
b3,1,0.208665,1.580668,[19 53] ; [ 87 167],[23.41104294 48.58895706] ; [ 82.58895706 171.41104294],0
d5,1,0.240353,1.37852,[93 30] ; [350  85],[97.65053763 25.34946237] ; [345.34946237  89.65053763],0
a4,1,0.267216,1.23098,[46 76] ; [188 246],[51.34532374 70.65467626] ; [182.65467626 251.34532374],0
