Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000531,12.002293,[4 4] ; [ 2 37],[1.0212766 6.9787234] ; [ 4.9787234 34.0212766],1
r1,1,0.00091,11.002407,[7 1] ; [10 29],[2.89361702 5.10638298] ; [14.10638298 24.89361702],1
s6,1,0.006492,7.408353,[4 3] ; [ 5 34],[1.36956522 5.63043478] ; [ 7.63043478 31.36956522],0
n6,1,0.006877,7.304899,[7 1] ; [13 24],[3.55555556 4.44444444] ; [16.44444444 20.55555556],0
s5,1,0.021371,5.296318,[3 5] ; [ 3 36],[1.0212766 6.9787234] ; [ 4.9787234 34.0212766],0
p8,1,0.032992,4.546199,[4 4] ; [ 6 32],[1.73913043 6.26086957] ; [ 8.26086957 29.73913043],0
r2,1,0.046257,3.972221,[6 1] ; [17 21],[3.57777778 3.42222222] ; [19.42222222 18.57777778],0
a8,1,0.053542,3.726913,[3 5] ; [ 4 34],[1.2173913 6.7826087] ; [ 5.7826087 32.2173913],0
a7,1,0.058283,3.585587,[6 2] ; [15 24],[3.57446809 4.42553191] ; [17.42553191 21.57446809],0
p2,1,0.070139,3.27977,[5 3] ; [11 27],[2.7826087 5.2173913] ; [13.2173913 24.7826087],0
s7,1,0.07153,3.247548,[3 4] ; [ 5 31],[1.30232558 5.69767442] ; [ 6.69767442 29.30232558],0
d4,1,0.099391,2.71529,[7 1] ; [22 17],[4.93617021 3.06382979] ; [24.06382979 14.93617021],0
d2,1,0.180373,1.794552,[5 3] ; [14 24],[3.30434783 4.69565217] ; [15.69565217 22.30434783],0
d3,1,0.210327,1.569177,[5 3] ; [15 24],[3.40425532 4.59574468] ; [16.59574468 22.40425532],0
p9,1,0.210327,1.569177,[5 3] ; [15 24],[3.40425532 4.59574468] ; [16.59574468 22.40425532],0
b4,1,0.27031,1.215171,[6 2] ; [21 18],[4.59574468 3.40425532] ; [22.40425532 16.59574468],0
p7,1,0.295727,1.093362,[4 4] ; [12 27],[2.72340426 5.27659574] ; [13.27659574 25.72340426],0
n5,1,0.295727,1.093362,[4 4] ; [27 12],[5.27659574 2.72340426] ; [25.72340426 13.27659574],0
a3,1,0.367582,0.811821,[6 2] ; [22 16],[4.86956522 3.13043478] ; [23.13043478 14.86956522],0
b2,1,0.371408,0.798948,[3 2] ; [10 16],[2.09677419 2.90322581] ; [10.90322581 15.09677419],0
b3,1,0.371408,0.798948,[3 2] ; [10 16],[2.09677419 2.90322581] ; [10.90322581 15.09677419],0
p10,1,0.371484,0.798693,[4 4] ; [13 26],[2.89361702 5.10638298] ; [14.10638298 24.89361702],0
p11,1,0.371484,0.798693,[4 4] ; [13 26],[2.89361702 5.10638298] ; [14.10638298 24.89361702],0
u2,1,0.421317,0.646639,[1 1] ; [ 4 13],[0.52631579 1.47368421] ; [ 4.47368421 12.52631579],0
p4,1,0.505499,0.443373,[1 7] ; [ 9 30],[1.70212766 6.29787234] ; [ 8.29787234 30.70212766],0
n2,1,0.599126,0.276316,[1 1] ; [ 6 13],[0.66666667 1.33333333] ; [ 6.33333333 12.66666667],0
s2,1,0.599802,0.275294,[1 7] ; [ 8 31],[1.53191489 6.46808511] ; [ 7.46808511 31.53191489],0
d1,1,0.600516,0.274219,[3 5] ; [11 28],[2.38297872 5.61702128] ; [11.61702128 27.38297872],0
s3,1,0.632769,0.228325,[3 5] ; [11 27],[2.43478261 5.56521739] ; [11.56521739 26.43478261],0
b1,1,0.640026,0.218708,[4 4] ; [23 16],[4.59574468 3.40425532] ; [22.40425532 16.59574468],0
p5,1,0.674368,0.176535,[1 7] ; [ 3 35],[0.69565217 7.30434783] ; [ 3.30434783 34.69565217],0
p6,1,0.692249,0.156662,[1 7] ; [ 3 34],[0.71111111 7.28888889] ; [ 3.28888889 33.71111111],0
a4,1,0.713198,0.135103,[2 6] ; [12 26],[2.43478261 5.56521739] ; [11.56521739 26.43478261],0
n1,1,0.715501,0.132844,[1 1] ; [ 7 12],[0.76190476 1.23809524] ; [ 7.23809524 11.76190476],0
s4,1,0.83464,0.043578,[1 7] ; [ 6 33],[1.19148936 6.80851064] ; [ 5.80851064 33.19148936],0
v3,1,0.83464,0.043578,[1 7] ; [ 6 33],[1.19148936 6.80851064] ; [ 5.80851064 33.19148936],0
a5,1,0.842578,0.039441,[4 4] ; [21 18],[4.25531915 3.74468085] ; [20.74468085 18.25531915],0
b5,1,0.842578,0.039441,[4 4] ; [18 21],[3.74468085 4.25531915] ; [18.25531915 20.74468085],0
v1,1,0.906841,0.013695,[2 6] ; [ 9 30],[1.87234043 6.12765957] ; [ 9.12765957 29.87234043],0
a6,1,0.947315,0.004366,[4 4] ; [20 19],[4.08510638 3.91489362] ; [19.91489362 19.08510638],0
n4,1,0.959355,0.002597,[5 3] ; [24 15],[4.93617021 3.06382979] ; [24.06382979 14.93617021],0
p3,1,0.969786,0.001435,[2 6] ; [10 29],[2.04255319 5.95744681] ; [ 9.95744681 29.04255319],0
