Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,27.444379,[12 49] ; [13  1],[20.33333333 40.66666667] ; [4.66666667 9.33333333],1
s2,1,0.000113,14.906702,[16 49] ; [11  3],[22.21518987 42.78481013] ; [4.78481013 9.21518987],1
s6,1,0.00073,11.410286,[18 47] ; [10  3],[23.33333333 41.66666667] ; [4.66666667 8.33333333],1
p6,1,0.000966,10.891818,[10 53] ; [8 6],[14.72727273 48.27272727] ; [ 3.27272727 10.72727273],1
s3,1,0.006481,7.411558,[23 41] ; [10  3],[27.42857143 36.57142857] ; [5.57142857 7.42857143],0
p11,1,0.021161,5.313468,[29 36] ; [11  3],[32.91139241 32.08860759] ; [7.08860759 6.91139241],0
d4,1,0.021737,5.266741,[39 25] ; [13  1],[42.66666667 21.33333333] ; [9.33333333 4.66666667],0
p4,1,0.026355,4.932554,[17 47] ; [8 6],[20.51282051 43.48717949] ; [4.48717949 9.51282051],0
d1,1,0.05412,3.709007,[28 37] ; [10  4],[31.26582278 33.73417722] ; [6.73417722 7.26582278],0
b3,1,0.065624,3.389213,[13 16] ; [ 2 11],[10.35714286 18.64285714] ; [4.64285714 8.35714286],0
b2,1,0.065624,3.389213,[13 16] ; [ 2 11],[10.35714286 18.64285714] ; [4.64285714 8.35714286],0
v4,1,0.067574,3.340986,[43 21] ; [12  1],[45.71428571 18.28571429] ; [9.28571429 3.71428571],0
p8,1,0.068862,3.309939,[16 47] ; [7 7],[18.81818182 44.18181818] ; [4.18181818 9.81818182],0
p2,1,0.074823,3.173911,[32 29] ; [11  3],[34.97333333 26.02666667] ; [8.02666667 5.97333333],0
v2,1,0.081261,3.0395,[20 42] ; [8 6],[22.84210526 39.15789474] ; [5.15789474 8.84210526],0
a4,1,0.087954,2.911424,[21 43] ; [8 6],[23.79487179 40.20512821] ; [5.20512821 8.79487179],0
p7,1,0.100801,2.692819,[21 42] ; [7 5],[23.52 39.48] ; [4.48 7.52],0
p9,1,0.122118,2.38994,[36 28] ; [11  3],[38.56410256 25.43589744] ; [8.43589744 5.56410256],0
v1,1,0.129551,2.297878,[20 43] ; [7 6],[22.38157895 40.61842105] ; [4.61842105 8.38157895],0
a5,1,0.131095,2.279489,[32 33] ; [10  4],[34.55696203 30.44303797] ; [7.44303797 6.55696203],0
n2,1,0.148237,2.090301,[17 16] ; [5 1],[18.61538462 14.38461538] ; [3.38461538 2.61538462],0
d5,1,0.148871,2.08378,[43 22] ; [12  2],[45.25316456 19.74683544] ; [9.74683544 4.25316456],0
r3,1,0.17581,1.832695,[33 31] ; [10  4],[35.28205128 28.71794872] ; [7.71794872 6.28205128],0
p3,1,0.190841,1.711111,[16 47] ; [6 8],[18. 45.] ; [ 4. 10.],0
d2,1,0.259215,1.272942,[30 33] ; [9 5],[31.90909091 31.09090909] ; [7.09090909 6.90909091],0
p10,1,0.275678,1.188272,[35 28] ; [10  4],[36.81818182 26.18181818] ; [8.18181818 5.81818182],0
u3,1,0.285871,1.138968,[ 9 17] ; [3 2],[10.06451613 15.93548387] ; [1.93548387 3.06451613],0
n5,1,0.291152,1.114286,[40 25] ; [10  3],[41.66666667 23.33333333] ; [8.33333333 4.66666667],0
s5,1,0.330168,0.948238,[12 52] ; [4 9],[13.2987013 50.7012987] ; [ 2.7012987 10.2987013],0
n6,1,0.334035,0.933193,[35 29] ; [9 4],[36.57142857 27.42857143] ; [7.42857143 5.57142857],0
a6,1,0.394179,0.726013,[36 29] ; [6 8],[34.55696203 30.44303797] ; [7.44303797 6.55696203],0
b5,1,0.414346,0.666297,[34 31] ; [9 5],[35.37974684 29.62025316] ; [7.62025316 6.37974684],0
n3,1,0.453069,0.562963,[16 16] ; [2 4],[15.15789474 16.84210526] ; [2.84210526 3.15789474],0
p5,1,0.454772,0.55873,[ 5 58] ; [ 2 12],[ 5.72727273 57.27272727] ; [ 1.27272727 12.72727273],0
n1,1,0.527677,0.398864,[12 21] ; [3 3],[12.69230769 20.30769231] ; [2.30769231 3.69230769],0
s4,1,0.580101,0.306072,[10 55] ; [ 3 11],[10.69620253 54.30379747] ; [ 2.30379747 11.69620253],0
a1,1,0.581139,0.304397,[ 8 57] ; [ 1 13],[ 7.40506329 57.59493671] ; [ 1.59493671 12.40506329],0
n4,1,0.612381,0.256722,[37 28] ; [9 5],[37.84810127 27.15189873] ; [8.15189873 5.84810127],0
r1,1,0.652632,0.202597,[19 46] ; [ 3 10],[18.33333333 46.66666667] ; [3.66666667 9.33333333],0
b1,1,0.665052,0.187445,[32 33] ; [6 8],[31.26582278 33.73417722] ; [6.73417722 7.26582278],0
a3,1,0.815562,0.054408,[39 25] ; [9 5],[39.38461538 24.61538462] ; [8.61538462 5.38461538],0
a2,1,0.839993,0.040764,[ 8 57] ; [ 2 12],[ 8.2278481 56.7721519] ; [ 1.7721519 12.2278481],0
a7,1,0.915622,0.011225,[33 31] ; [7 7],[32.82051282 31.17948718] ; [7.17948718 6.82051282],0
b4,1,0.927693,0.008235,[38 27] ; [8 6],[37.84810127 27.15189873] ; [8.15189873 5.84810127],0
d3,1,0.951338,0.003724,[36 28] ; [8 6],[36.1025641 27.8974359] ; [7.8974359 6.1025641],0
v3,1,0.973177,0.001131,[18 46] ; [ 4 10],[18.05128205 45.94871795] ; [ 3.94871795 10.05128205],0
u2,1,1.0,0.0,[10 15] ; [2 3],[10. 15.] ; [2. 3.],0
