Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,34.901853,[42  6] ; [18 41],[26.91588785 21.08411215] ; [33.08411215 25.91588785],1
d2,1,0.0,28.887757,[36 10] ; [15 44],[22.34285714 23.65714286] ; [28.65714286 30.34285714],1
d4,1,0.0,28.508629,[46  1] ; [30 29],[33.69811321 13.30188679] ; [42.30188679 16.69811321],1
d5,1,0.0,27.513269,[46  2] ; [29 30],[33.64485981 14.35514019] ; [41.35514019 17.64485981],1
a5,1,7e-06,20.315504,[38 10] ; [21 38],[26.46728972 21.53271028] ; [32.53271028 26.46728972],1
a2,1,7e-06,20.262617,[18 30] ; [ 2 57],[ 8.97196262 39.02803738] ; [11.02803738 47.97196262],1
a4,1,3.5e-05,17.139962,[28 19] ; [12 47],[17.73584906 29.26415094] ; [22.26415094 36.73584906],1
u1,1,0.004456,8.087971,[10 38] ; [ 2 57],[ 5.38317757 42.61682243] ; [ 6.61682243 52.38317757],0
a3,1,0.004901,7.915451,[33 15] ; [24 34],[25.81132075 22.18867925] ; [31.18867925 26.81132075],0
a7,1,0.005263,7.786927,[36 11] ; [29 29],[29.0952381 17.9047619] ; [35.9047619 22.0952381],0
v2,1,0.011509,6.385009,[26 22] ; [17 40],[19.65714286 28.34285714] ; [23.34285714 33.65714286],0
a6,1,0.014845,5.934748,[34 14] ; [28 31],[27.81308411 20.18691589] ; [34.18691589 24.81308411],0
n1,1,0.066907,3.357316,[ 4 18] ; [10 13],[ 6.84444444 15.15555556] ; [ 7.15555556 15.84444444],0
n3,1,0.074023,3.191474,[ 9 12] ; [16  7],[11.93181818  9.06818182] ; [13.06818182  9.93181818],0
r2,1,0.082006,3.024694,[41  5] ; [44 14],[37.59615385  8.40384615] ; [47.40384615 10.59615385],0
p6,1,0.092234,2.834946,[ 4 42] ; [12 46],[ 7.07692308 38.92307692] ; [ 8.92307692 49.07692308],0
b2,1,0.092619,2.828258,[ 7 27] ; [13 20],[10.14925373 23.85074627] ; [ 9.85074627 23.14925373],0
b3,1,0.092619,2.828258,[ 7 27] ; [13 20],[10.14925373 23.85074627] ; [ 9.85074627 23.14925373],0
p4,1,0.117019,2.456774,[18 29] ; [14 44],[14.32380952 32.67619048] ; [17.67619048 40.32380952],0
r1,1,0.124291,2.362392,[35 13] ; [34 24],[31.24528302 16.75471698] ; [37.75471698 20.24528302],0
r4,1,0.126266,2.337822,[33 15] ; [32 27],[29.1588785 18.8411215] ; [35.8411215 23.1588785],0
p8,1,0.128285,2.313135,[16 32] ; [12 47],[12.56074766 35.43925234] ; [15.43925234 43.56074766],0
r3,1,0.16586,1.919973,[38  9] ; [40 18],[34.91428571 12.08571429] ; [43.08571429 14.91428571],0
u3,1,0.193493,1.690821,[9 6] ; [14 21],[6.9 8.1] ; [16.1 18.9],0
n2,1,0.196835,1.665703,[10 11] ; [16  8],[12.13333333  8.86666667] ; [13.86666667 10.13333333],0
p11,1,0.353215,0.861874,[23 25] ; [23 36],[20.63551402 27.36448598] ; [25.36448598 33.63551402],0
n6,1,0.382011,0.764219,[33 14] ; [36 22],[30.88571429 16.11428571] ; [38.11428571 19.88571429],0
v4,1,0.383806,0.758476,[39  9] ; [43 15],[37.13207547 10.86792453] ; [44.86792453 13.13207547],0
a8,1,0.397067,0.71719,[ 2 41] ; [ 5 50],[ 3.07142857 39.92857143] ; [ 3.92857143 51.07142857],0
p3,1,0.398205,0.713739,[14 34] ; [13 46],[12.11214953 35.88785047] ; [14.88785047 44.11214953],0
p7,1,0.411817,0.67355,[15 32] ; [23 35],[17.00952381 29.99047619] ; [20.99047619 37.00952381],0
b5,1,0.414355,0.666271,[29 19] ; [31 28],[26.91588785 21.08411215] ; [33.08411215 25.91588785],0
v1,1,0.504578,0.445294,[15 33] ; [15 44],[13.45794393 34.54205607] ; [16.54205607 42.45794393],0
s1,1,0.5449,0.366533,[ 2 46] ; [ 4 54],[ 2.71698113 45.28301887] ; [ 3.28301887 54.71698113],0
s4,1,0.573793,0.316378,[ 4 43] ; [ 7 52],[ 4.87735849 42.12264151] ; [ 6.12264151 52.87735849],0
s7,1,0.597822,0.278293,[ 8 36] ; [ 8 48],[ 7.04 36.96] ; [ 8.96 47.04],0
s6,1,0.65465,0.200087,[14 33] ; [15 43],[12.98095238 34.01904762] ; [16.01904762 41.98095238],0
p2,1,0.662501,0.1905,[24 24] ; [27 32],[22.87850467 25.12149533] ; [28.12149533 30.87850467],0
a1,1,0.663465,0.189342,[ 3 45] ; [ 5 54],[ 3.58878505 44.41121495] ; [ 4.41121495 54.58878505],0
n4,1,0.695491,0.153205,[28 20] ; [36 22],[28.98113208 19.01886792] ; [35.01886792 22.98113208],0
s8,1,0.698206,0.150344,[ 6 41] ; [ 6 52],[ 5.37142857 41.62857143] ; [ 6.62857143 51.37142857],0
b1,1,0.701835,0.14657,[27 21] ; [31 28],[26.01869159 21.98130841] ; [31.98130841 27.01869159],0
n5,1,0.723571,0.125097,[24 24] ; [31 27],[24.90566038 23.09433962] ; [30.09433962 27.90566038],0
b4,1,0.737764,0.112102,[30 18] ; [35 24],[29.1588785 18.8411215] ; [35.8411215 23.1588785],0
v3,1,0.822054,0.050582,[12 34] ; [16 41],[12.50485437 33.49514563] ; [15.49514563 41.50485437],0
p10,1,0.840251,0.040631,[ 9 39] ; [10 48],[ 8.60377358 39.39622642] ; [10.39622642 47.60377358],0
s5,1,0.872688,0.025679,[ 7 40] ; [ 8 50],[ 6.71428571 40.28571429] ; [ 8.28571429 49.71428571],0
p5,1,0.882701,0.02177,[ 1 47] ; [ 1 58],[ 0.89719626 47.10280374] ; [ 1.10280374 57.89719626],0
p1,1,0.89386,0.017801,[ 3 45] ; [ 4 54],[ 3.16981132 44.83018868] ; [ 3.83018868 54.16981132],0
u2,1,0.914509,0.011525,[6 8] ; [14 20],[5.83333333 8.16666667] ; [14.16666667 19.83333333],0
s2,1,0.938505,0.005952,[ 6 40] ; [ 8 51],[ 6.13333333 39.86666667] ; [ 7.86666667 51.13333333],0
