Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,59.850428,[ 19 358] ; [21 36],[ 34.74654378 342.25345622] ; [ 5.25345622 51.74654378],1
p12,1,0.0,31.763879,[ 27 350] ; [18 39],[ 39.08986175 337.91013825] ; [ 5.91013825 51.08986175],1
p4,1,0.0,27.855369,[230 148] ; [55  2],[247.65517241 130.34482759] ; [37.34482759 19.65517241],1
p6,1,1e-06,24.852646,[140 236] ; [40 15],[157.03016241 218.96983759] ; [22.96983759 32.03016241],1
p3,1,1e-06,23.71927,[188 190] ; [48  9],[205.07586207 172.92413793] ; [30.92413793 26.07586207],1
p8,1,4e-06,21.258242,[201 174] ; [49  8],[217.01388889 157.98611111] ; [32.98611111 24.01388889],1
s5,1,2.1e-05,18.068932,[142 221] ; [36 15],[156.07246377 206.92753623] ; [21.92753623 29.07246377],1
a1,1,7.1e-05,15.796902,[ 13 366] ; [ 9 48],[ 19.12385321 359.87614679] ; [ 2.87614679 54.12385321],1
s7,1,0.000459,12.276449,[224 139] ; [48  8],[235.64677804 127.35322196] ; [36.35322196 19.64677804],1
b5,1,0.001431,10.165184,[231 148] ; [22 35],[219.92431193 159.07568807] ; [33.07568807 23.92431193],0
u4,1,0.002887,8.877456,[  7 372] ; [ 5 52],[ 10.43119266 368.56880734] ; [ 1.56880734 55.43119266],0
n5,1,0.003204,8.68759,[285  92] ; [53  4],[293.60829493  83.39170507] ; [44.39170507 12.60829493],0
s1,1,0.003561,8.494866,[ 10 363] ; [ 6 51],[ 13.87906977 359.12093023] ; [ 2.12093023 54.87906977],0
v1,1,0.0045,8.070291,[186 178] ; [40 16],[195.86666667 168.13333333] ; [30.13333333 25.86666667],0
s8,1,0.004558,8.046919,[210 168] ; [43 14],[219.84827586 158.15172414] ; [33.15172414 23.84827586],0
n4,1,0.008385,6.94937,[294  83] ; [53  4],[301.42626728  75.57373272] ; [45.57373272 11.42626728],0
s6,1,0.009374,6.750097,[308  64] ; [53  2],[314.50117096  57.49882904] ; [46.49882904  8.50117096],0
a6,1,0.009661,6.696311,[264 114] ; [30 27],[255.47586207 122.52413793] ; [38.52413793 18.47586207],0
n6,1,0.011001,6.465185,[314  61] ; [55  2],[320.3125  54.6875] ; [48.6875  8.3125],0
v3,1,0.040688,4.188964,[144 224] ; [30 26],[151.01886792 216.98113208] ; [22.98113208 33.01886792],0
p7,1,0.048832,3.881118,[254 115] ; [45 10],[260.21462264 108.78537736] ; [38.78537736 16.21462264],0
p9,1,0.092692,2.826997,[327  49] ; [54  3],[330.84526559  45.15473441] ; [50.15473441  6.84526559],0
d1,1,0.128044,2.316057,[226 153] ; [40 17],[231.22477064 147.77522936] ; [34.77522936 22.22477064],0
s2,1,0.138429,2.195339,[293  86] ; [49  8],[297.28899083  81.71100917] ; [44.71100917 12.28899083],0
n1,1,0.140832,2.168839,[26 46] ; [8 6],[28.46511628 43.53488372] ; [5.53488372 8.46511628],0
p10,1,0.154918,2.023142,[314  61] ; [51  5],[317.57540603  57.42459397] ; [47.42459397  8.57540603],0
b4,1,0.159729,1.976794,[230 149] ; [29 28],[225.13990826 153.86009174] ; [33.86009174 23.13990826],0
a2,1,0.163209,1.944236,[ 99 280] ; [10 47],[ 94.75 284.25] ; [14.25 42.75],0
