Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,89.731197,[221  82] ; [ 36 106],[174.99101124 128.00898876] ; [82.00898876 59.99101124],1
u3,1,0.01566,5.840653,[38 15] ; [14 17],[32.80952381 20.19047619] ; [19.19047619 11.80952381],0
s8,1,0.017406,5.655013,[171 130] ; [64 79],[159.31306306 141.68693694] ; [75.68693694 67.31306306],0
p12,1,0.021142,5.315022,[ 39 265] ; [  8 134],[ 32.03587444 271.96412556] ; [ 14.96412556 127.03587444],0
v4,1,0.042462,4.116682,[295   6] ; [135   8],[291.50900901   9.49099099] ; [138.49099099   4.50900901],0
v3,1,0.06145,3.497805,[140 147] ; [54 84],[131.00705882 155.99294118] ; [62.99294118 75.00705882],0
r1,1,0.064749,3.411374,[264  37] ; [116  27],[257.61261261  43.38738739] ; [122.38738739  20.61261261],0
b5,1,0.071555,3.24699,[177 127] ; [96 47],[185.66442953 118.33557047] ; [87.33557047 55.66442953],0
u2,1,0.076856,3.130168,[36 17] ; [15 16],[32.17857143 20.82142857] ; [18.82142857 12.17857143],0
n6,1,0.094615,2.794049,[272  30] ; [121  22],[266.71011236  35.28988764] ; [126.28988764  16.71011236],0
a1,1,0.09802,2.737473,[ 20 284] ; [  4 139],[ 16.32214765 287.67785235] ; [  7.67785235 135.32214765],0
p1,1,0.142798,2.14755,[ 32 270] ; [  9 134],[ 27.8247191 274.1752809] ; [ 13.1752809 129.8247191],0
b1,1,0.149915,2.07311,[117 187] ; [45 98],[110.17449664 193.82550336] ; [51.82550336 91.17449664],0
a2,1,0.160548,1.96906,[112 192] ; [ 43 100],[105.41387025 198.58612975] ; [49.58612975 93.41387025],0
d5,1,0.173658,1.851076,[295   8] ; [142   1],[296.88565022   6.11434978] ; [140.11434978   2.88565022],0
s4,1,0.196515,1.668085,[ 60 240] ; [ 21 120],[ 55.10204082 244.89795918] ; [ 25.89795918 115.10204082],0
r3,1,0.22275,1.486567,[293   8] ; [136   7],[290.83108108  10.16891892] ; [138.16891892   4.83108108],0
u4,1,0.246689,1.34196,[ 10 293] ; [  2 141],[  8.15246637 294.84753363] ; [  3.84753363 139.15246637],0
d3,1,0.28058,1.164277,[274  30] ; [124  19],[270.67561521  33.32438479] ; [127.32438479  15.67561521],0
a3,1,0.314599,1.011269,[251  52] ; [112  30],[247.16629213  55.83370787] ; [115.83370787  26.16629213],0
s1,1,0.31811,0.996703,[  9 292] ; [  2 140],[  7.47404063 293.52595937] ; [  3.52595937 138.47404063],0
s3,1,0.333669,0.934604,[186 110] ; [83 60],[181.37585421 114.62414579] ; [87.62414579 55.37585421],0
d2,1,0.3745,0.788679,[220  83] ; [98 45],[216.04035874  86.95964126] ; [101.95964126  41.04035874],0
b2,1,0.389134,0.741648,[ 80 123] ; [36 44],[ 83.20848057 119.79151943] ; [32.79151943 47.20848057],0
b3,1,0.389134,0.741648,[ 80 123] ; [36 44],[ 83.20848057 119.79151943] ; [32.79151943 47.20848057],0
a4,1,0.402455,0.70098,[178 125] ; [78 65],[173.91928251 129.08071749] ; [82.08071749 60.91928251],0
d4,1,0.415914,0.66183,[298   5] ; [142   1],[298.92376682   4.07623318] ; [141.07623318   1.92376682],0
n1,1,0.417218,0.658138,[14 28] ; [18 25],[15.81176471 26.18823529] ; [16.18823529 26.81176471],0
v2,1,0.42463,0.637464,[188 107] ; [80 54],[184.28904429 110.71095571] ; [83.71095571 50.28904429],0
a7,1,0.516213,0.421454,[240  64] ; [109  34],[237.35123043  66.64876957] ; [111.64876957  31.35123043],0
n3,1,0.548349,0.360283,[31 10] ; [30 13],[29.77380952 11.22619048] ; [31.22619048 11.77380952],0
r2,1,0.599502,0.275748,[291   9] ; [138   3],[291.83673469   8.16326531] ; [137.16326531   3.83673469],0
a8,1,0.600299,0.274546,[ 36 234] ; [ 20 111],[ 37.70573566 232.29426434] ; [ 18.29426434 112.70573566],0
a6,1,0.65428,0.200547,[223  81] ; [107  35],[224.93273543  79.06726457] ; [105.06726457  36.93273543],0
n2,1,0.756386,0.096243,[30 12] ; [32 11],[30.63529412 11.36470588] ; [31.36470588 11.63529412],0
b4,1,0.956433,0.002985,[182 122] ; [86 57],[182.2639821 121.7360179] ; [85.7360179 57.2639821],0
