Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.997635,[24 27] ; [72 10],[36.81203008 14.18796992] ; [59.18796992 22.81203008],1
v2,1,0.000299,13.07785,[12 39] ; [44 35],[21.96923077 29.03076923] ; [34.03076923 44.96923077],1
r2,1,0.003417,8.570416,[35 16] ; [73  9],[41.41353383  9.58646617] ; [66.58646617 15.41353383],0
s2,1,0.003954,8.304775,[13 38] ; [ 6 75],[ 7.34090909 43.65909091] ; [11.65909091 69.34090909],0
s4,1,0.015538,5.854396,[13 38] ; [ 8 74],[ 8.05263158 42.94736842] ; [12.94736842 69.05263158],0
v4,1,0.016623,5.735764,[41 10] ; [77  5],[45.2481203  5.7518797] ; [72.7518797  9.2481203],0
d4,1,0.020722,5.349998,[31 20] ; [65 17],[36.81203008 14.18796992] ; [59.18796992 22.81203008],0
a5,1,0.026044,4.953113,[21 30] ; [50 32],[27.22556391 23.77443609] ; [43.77443609 38.22556391],0
a3,1,0.026852,4.900307,[23 28] ; [53 29],[29.14285714 21.85714286] ; [46.85714286 35.14285714],0
a2,1,0.034414,4.473994,[ 2 49] ; [13 69],[ 5.7518797 45.2481203] ; [ 9.2481203 72.7518797],0
p1,1,0.050862,3.812828,[ 4 47] ; [ 1 81],[ 1.91729323 49.08270677] ; [ 3.08270677 78.91729323],0
a6,1,0.05364,3.723882,[23 28] ; [51 31],[28.37593985 22.62406015] ; [45.62406015 36.37593985],0
v3,1,0.054088,3.709983,[ 7 44] ; [22 56],[11.46511628 39.53488372] ; [17.53488372 60.46511628],0
a7,1,0.071219,3.254711,[29 21] ; [60 22],[33.71212121 16.28787879] ; [55.28787879 26.71212121],0
r3,1,0.087162,2.926029,[39 12] ; [72 10],[42.56390977  8.43609023] ; [68.43609023 13.56390977],0
d1,1,0.08741,2.92143,[16 35] ; [38 44],[20.70676692 30.29323308] ; [33.29323308 48.70676692],0
a4,1,0.098813,2.724596,[ 9 42] ; [25 57],[13.03759398 37.96240602] ; [20.96240602 61.03759398],0
p6,1,0.117989,2.443816,[15 36] ; [14 65],[11.37692308 39.62307692] ; [17.62307692 61.37692308],0
a1,1,0.125797,2.34362,[ 3 48] ; [ 1 81],[ 1.53383459 49.46616541] ; [ 2.46616541 79.53383459],0
d5,1,0.13295,2.257718,[31 19] ; [61 21],[34.84848485 15.15151515] ; [57.15151515 24.84848485],0
b1,1,0.135454,2.228858,[26 25] ; [31 51],[21.85714286 29.14285714] ; [35.14285714 46.85714286],0
v1,1,0.161225,1.962697,[15 36] ; [34 48],[18.78947368 32.21052632] ; [30.21052632 51.78947368],0
p2,1,0.196486,1.668304,[31 20] ; [58 23],[34.38636364 16.61363636] ; [54.61363636 26.38636364],0
b2,1,0.211899,1.558404,[ 8 16] ; [ 8 33],[ 5.90769231 18.09230769] ; [10.09230769 30.90769231],0
b3,1,0.211899,1.558404,[ 8 16] ; [ 8 33],[ 5.90769231 18.09230769] ; [10.09230769 30.90769231],0
b5,1,0.302417,1.063506,[35 16] ; [49 33],[32.21052632 18.78947368] ; [51.78947368 30.21052632],0
u1,1,0.302874,1.061495,[ 2 49] ; [ 7 75],[ 3.45112782 47.54887218] ; [ 5.54887218 76.45112782],0
p3,1,0.339714,0.911509,[13 38] ; [27 54],[15.45454545 35.54545455] ; [24.54545455 56.45454545],0
u2,1,0.356727,0.849384,[13 15] ; [17 12],[14.73684211 13.26315789] ; [15.26315789 13.73684211],0
s6,1,0.357371,0.847109,[20 30] ; [26 55],[17.55725191 32.44274809] ; [28.44274809 52.55725191],0
