Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,41.469173,[74 53] ; [13 76],[51.15277778 75.84722222] ; [35.84722222 53.15277778],1
p11,1,0.000142,14.48194,[115  17] ; [62 32],[103.38053097  28.61946903] ; [73.61946903 20.38053097],1
v1,1,0.00015,14.371195,[79 51] ; [33 61],[65. 65.] ; [47. 47.],1
p9,1,0.000258,13.351628,[104  26] ; [54 40],[91.69642857 38.30357143] ; [66.30357143 27.69642857],1
p7,1,0.000673,11.563194,[87 43] ; [41 52],[74.61883408 55.38116592] ; [53.38116592 39.61883408],1
p8,1,0.000744,11.374978,[75 56] ; [32 61],[62.57589286 68.42410714] ; [44.42410714 48.57589286],1
r3,1,0.001244,10.424508,[127   4] ; [80 14],[120.52  10.48] ; [86.48  7.52],0
p10,1,0.001379,10.233221,[103  27] ; [56 38],[92.27678571 37.72321429] ; [66.72321429 27.27678571],0
p3,1,0.001693,9.855478,[67 64] ; [28 65],[55.55803571 75.44196429] ; [39.44196429 53.55803571],0
p2,1,0.003156,8.71478,[112  19] ; [65 29],[103.05333333  27.94666667] ; [73.94666667 20.05333333],0
n6,1,0.003298,8.634765,[108  24] ; [60 33],[98.56 33.44] ; [69.44 23.56],0
s1,1,0.006562,7.38906,[  1 131] ; [ 7 85],[  4.71428571 127.28571429] ; [ 3.28571429 88.71428571],0
r4,1,0.01594,5.80949,[123   9] ; [78 16],[117.39823009  14.60176991] ; [83.60176991 10.39823009],0
p5,1,0.026252,4.939366,[ 10 121] ; [ 1 91],[  6.46188341 124.53811659] ; [ 4.53811659 87.46188341],0
u2,1,0.028245,4.813043,[12 19] ; [23 12],[16.43939394 14.56060606] ; [18.56060606 16.43939394],0
u3,1,0.039655,4.23258,[13 19] ; [23 12],[17.19402985 14.80597015] ; [18.80597015 16.19402985],0
a5,1,0.043889,4.060846,[103  29] ; [62 32],[96.37168142 35.62831858] ; [68.62831858 25.37168142],0
s5,1,0.044369,4.042479,[ 24 106] ; [ 8 83],[ 18.82352941 111.17647059] ; [13.17647059 77.82352941],0
p4,1,0.044748,4.028115,[68 62] ; [36 57],[60.62780269 69.37219731] ; [43.37219731 49.62780269],0
s8,1,0.049048,3.873693,[34 98] ; [14 80],[ 28.03539823 103.96460177] ; [19.96460177 74.03539823],0
a3,1,0.059248,3.558321,[100  32] ; [59 33],[93.69642857 38.30357143] ; [65.30357143 26.69642857],0
v4,1,0.07443,3.182507,[126   6] ; [83 10],[122.61333333   9.38666667] ; [86.38666667  6.61333333],0
r2,1,0.080484,3.055101,[125   5] ; [85  9],[121.875   8.125] ; [88.125  5.875],0
p12,1,0.089847,2.877112,[  7 124] ; [ 1 92],[  4.67857143 126.32142857] ; [ 3.32142857 89.67857143],0
b5,1,0.090234,2.870201,[65 67] ; [57 37],[71.25663717 60.74336283] ; [50.74336283 43.25663717],0
d5,1,0.114438,2.491843,[106  26] ; [67 27],[101.04424779  30.95575221] ; [71.95575221 22.04424779],0
n4,1,0.11488,2.485774,[101  31] ; [63 31],[95.78761062 36.21238938] ; [68.21238938 25.78761062],0
p1,1,0.118335,2.439216,[ 11 121] ; [ 3 90],[  8.21333333 123.78666667] ; [ 5.78666667 87.21333333],0
d1,1,0.133582,2.250376,[82 50] ; [49 45],[76.51327434 55.48672566] ; [54.48672566 39.51327434],0
n3,1,0.173534,1.85215,[18  6] ; [19 14],[15.57894737  8.42105263] ; [21.42105263 11.57894737],0
n5,1,0.17564,1.834133,[89 42] ; [55 38],[84.21428571 46.78571429] ; [59.78571429 33.21428571],0
p6,1,0.179862,1.79876,[38 92] ; [20 74],[33.66071429 96.33928571] ; [24.33928571 69.66071429],0
b2,1,0.217783,1.51892,[36 50] ; [17 37],[32.55714286 53.44285714] ; [20.44285714 33.55714286],0
b3,1,0.217783,1.51892,[36 50] ; [17 37],[32.55714286 53.44285714] ; [20.44285714 33.55714286],0
u1,1,0.353433,0.861095,[ 18 114] ; [ 9 85],[ 15.7699115 116.2300885] ; [11.2300885 82.7699115],0
d4,1,0.353895,0.859441,[112  19] ; [76 18],[109.45777778  21.54222222] ; [78.54222222 15.45777778],0
a4,1,0.414063,0.667103,[62 70] ; [39 55],[58.99115044 73.00884956] ; [42.00884956 51.99115044],0
s7,1,0.507569,0.439075,[32 92] ; [19 68],[29.97156398 94.02843602] ; [21.02843602 65.97156398],0
s4,1,0.509927,0.434216,[  7 125] ; [ 7 87],[  8.17699115 123.82300885] ; [ 5.82300885 88.17699115],0
n1,1,0.524913,0.404229,[ 7 17] ; [13 22],[ 8.13559322 15.86440678] ; [11.86440678 23.13559322],0
s2,1,0.548568,0.359889,[ 27 104] ; [16 76],[ 25.26008969 105.73991031] ; [17.73991031 74.26008969],0
s3,1,0.552365,0.353097,[32 99] ; [26 67],[33.91964286 97.08035714] ; [24.08035714 68.91964286],0
d2,1,0.644984,0.212283,[64 67] ; [43 51],[62.29777778 68.70222222] ; [44.70222222 49.29777778],0
a7,1,0.705291,0.143026,[95 36] ; [66 28],[93.73777778 37.26222222] ; [67.26222222 26.73777778],0
n2,1,0.750401,0.101194,[15  8] ; [22 14],[14.42372881  8.57627119] ; [22.57627119 13.42372881],0
a6,1,0.796176,0.066718,[92 40] ; [64 30],[91.11504425 40.88495575] ; [64.88495575 29.11504425],0
a1,1,0.85941,0.031373,[  5 127] ; [ 4 90],[  5.25663717 126.74336283] ; [ 3.74336283 90.25663717],0
b4,1,0.888396,0.019694,[76 56] ; [55 39],[76.51327434 55.48672566] ; [54.48672566 39.51327434],0
a8,1,0.906251,0.013869,[ 13 104] ; [ 9 76],[ 12.74257426 104.25742574] ; [ 9.25742574 75.74257426],0
d3,1,0.929739,0.007775,[92 40] ; [65 29],[91.69911504 40.30088496] ; [65.30088496 28.69911504],0
b1,1,0.949004,0.004091,[50 82] ; [36 58],[50.2300885 81.7699115] ; [35.7699115 58.2300885],0
a2,1,0.96451,0.00198,[ 27 105] ; [19 75],[ 26.86725664 105.13274336] ; [19.13274336 74.86725664],0
