Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,27.374234,[129  31] ; [37 41],[111.59663866  48.40336134] ; [54.40336134 23.59663866],1
d2,1,5e-06,20.952064,[83 76] ; [17 63],[66.52719665 92.47280335] ; [33.47280335 46.52719665],1
a4,1,6e-06,20.58,[83 77] ; [17 63],[66.66666667 93.33333333] ; [33.33333333 46.66666667],1
r1,1,1.3e-05,19.056681,[126  34] ; [41 39],[111.33333333  48.66666667] ; [55.66666667 24.33333333],1
n4,1,3.8e-05,16.951261,[127  33] ; [43 37],[113.33333333  46.66666667] ; [56.66666667 23.33333333],1
d5,1,0.000189,13.936922,[131  29] ; [47 32],[119.16317992  40.83682008] ; [58.83682008 20.16317992],1
d1,1,0.000254,13.378859,[98 62] ; [29 51],[84.66666667 75.33333333] ; [42.33333333 37.66666667],1
a6,1,0.000255,13.374498,[118  42] ; [40 40],[105.33333333  54.66666667] ; [52.66666667 27.33333333],1
v2,1,0.00038,12.626804,[95 59] ; [28 48],[82.35652174 71.64347826] ; [40.64347826 35.35652174],1
p3,1,0.001092,10.665112,[81 78] ; [23 57],[69.18828452 89.81171548] ; [34.81171548 45.18828452],0
n5,1,0.002191,9.382628,[123  36] ; [46 33],[112.90336134  46.09663866] ; [56.09663866 22.90336134],0
d4,1,0.00259,9.07563,[135  25] ; [54 26],[126.  34.] ; [63. 17.],0
r4,1,0.003188,8.69666,[139  21] ; [57 23],[130.66666667  29.33333333] ; [65.33333333 14.66666667],0
u1,1,0.01254,6.232926,[ 23 137] ; [ 3 77],[ 17.33333333 142.66666667] ; [ 8.66666667 71.33333333],0
p4,1,0.01312,6.152885,[87 71] ; [30 49],[78. 80.] ; [39. 40.],0
v1,1,0.023374,5.140498,[83 74] ; [29 49],[74.82553191 82.17446809] ; [37.17446809 40.82553191],0
p2,1,0.042749,4.10531,[135  23] ; [59 20],[129.33333333  28.66666667] ; [64.66666667 14.33333333],0
v3,1,0.05601,3.651765,[62 91] ; [21 55],[55.45414847 97.54585153] ; [27.54585153 48.45414847],0
d3,1,0.061508,3.496261,[110  50] ; [44 34],[103.52941176  56.47058824] ; [50.47058824 27.52941176],0
p10,1,0.063675,3.438978,[141  18] ; [63 16],[136.28571429  22.71428571] ; [67.71428571 11.28571429],0
n6,1,0.076086,3.146591,[131  28] ; [58 22],[125.73640167  33.26359833] ; [63.26359833 16.73640167],0
p11,1,0.095655,2.776532,[136  24] ; [61 19],[131.33333333  28.66666667] ; [65.66666667 14.33333333],0
s8,1,0.101096,2.688172,[ 41 119] ; [13 67],[ 36. 124.] ; [18. 62.],0
p7,1,0.108834,2.571064,[98 61] ; [39 38],[92.30084746 66.69915254] ; [44.69915254 32.30084746],0
b5,1,0.112582,2.517604,[91 69] ; [54 26],[96.66666667 63.33333333] ; [48.33333333 31.66666667],0
a7,1,0.141817,2.158134,[118  42] ; [51 28],[113.13807531  46.86192469] ; [55.86192469 23.13807531],0
p5,1,0.175025,1.839367,[ 14 146] ; [ 3 74],[ 11.47679325 148.52320675] ; [ 5.52320675 71.47679325],0
r3,1,0.180956,1.789754,[149  10] ; [71  9],[146.35983264  12.64016736] ; [73.64016736  6.35983264],0
p8,1,0.182248,1.779196,[84 73] ; [35 44],[79.16525424 77.83474576] ; [39.83474576 39.16525424],0
b2,1,0.187019,1.740944,[45 53] ; [15 29],[41.4084507 56.5915493] ; [18.5915493 25.4084507],0
b3,1,0.187019,1.740944,[45 53] ; [15 29],[41.4084507 56.5915493] ; [18.5915493 25.4084507],0
s1,1,0.206821,1.593541,[  2 156] ; [ 3 77],[  3.31932773 154.68067227] ; [ 1.68067227 78.31932773],0
s4,1,0.247676,1.336364,[ 11 149] ; [ 9 71],[ 13.33333333 146.66666667] ; [ 6.66666667 73.33333333],0
p6,1,0.281169,1.161429,[ 48 108] ; [19 60],[ 44.47659574 111.52340426] ; [22.52340426 56.47659574],0
r2,1,0.299396,1.076884,[144  13] ; [70 10],[141.76371308  15.23628692] ; [72.23628692  7.76371308],0
u3,1,0.365689,0.818262,[17 14] ; [19 24],[15.08108108 15.91891892] ; [20.91891892 22.08108108],0
