Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,21.994527,[28 83] ; [23 10],[39.3125 71.6875] ; [11.6875 21.3125],1
p10,1,0.002649,9.034726,[21 91] ; [15 19],[27.61643836 84.38356164] ; [ 8.38356164 25.61643836],0
p4,1,0.004135,8.223699,[31 81] ; [18 15],[37.84827586 74.15172414] ; [11.15172414 21.84827586],0
p2,1,0.005373,7.749412,[49 64] ; [24 10],[56.11564626 56.88435374] ; [16.88435374 17.11564626],0
a6,1,0.007997,7.034195,[61 52] ; [27  7],[67.6462585 45.3537415] ; [20.3537415 13.6462585],0
a5,1,0.007997,7.034195,[61 52] ; [27  7],[67.6462585 45.3537415] ; [20.3537415 13.6462585],0
a4,1,0.012483,6.241004,[46 66] ; [ 6 28],[39.89041096 72.10958904] ; [12.10958904 21.89041096],0
d3,1,0.030867,4.660343,[56 57] ; [24 10],[61.49659864 51.50340136] ; [18.50340136 15.49659864],0
v4,1,0.039195,4.252375,[82 28] ; [31  3],[86.31944444 23.68055556] ; [26.68055556  7.31944444],0
v2,1,0.039982,4.218657,[36 72] ; [18 16],[41.07042254 66.92957746] ; [12.92957746 21.07042254],0
s6,1,0.052167,3.770418,[42 71] ; [19 15],[46.89115646 66.10884354] ; [14.10884354 19.89115646],0
p3,1,0.061271,3.502632,[26 87] ; [13 20],[30.18493151 82.81506849] ; [ 8.81506849 24.18493151],0
d1,1,0.076943,3.12832,[47 66] ; [20 14],[51.50340136 61.49659864] ; [15.49659864 18.50340136],0
s2,1,0.092741,2.826143,[29 82] ; [14 20],[32.91724138 78.08275862] ; [10.08275862 23.91724138],0
r3,1,0.097743,2.741985,[83 28] ; [30  4],[86.50344828 24.49655172] ; [26.49655172  7.50344828],0
r2,1,0.114108,2.496383,[92 19] ; [31  2],[94.8125 16.1875] ; [28.1875  4.8125],0
d4,1,0.115738,2.474067,[76 35] ; [28  6],[79.6137931 31.3862069] ; [24.3862069  9.6137931],0
b3,1,0.122894,2.380045,[22 51] ; [ 2 15],[19.46666667 53.53333333] ; [ 4.53333333 12.46666667],0
b2,1,0.122894,2.380045,[22 51] ; [ 2 15],[19.46666667 53.53333333] ; [ 4.53333333 12.46666667],0
a7,1,0.126024,2.340805,[62 49] ; [24 10],[65.83448276 45.16551724] ; [20.16551724 13.83448276],0
n6,1,0.177729,1.816509,[67 45] ; [24  9],[70.28965517 41.71034483] ; [20.71034483 12.28965517],0
n3,1,0.202562,1.623803,[26 20] ; [3 6],[24.25454545 21.74545455] ; [4.74545455 4.25454545],0
s1,1,0.246656,1.342144,[ 10 102] ; [ 1 33],[  8.43835616 103.56164384] ; [ 2.56164384 31.43835616],0
a1,1,0.250971,1.317893,[ 10 103] ; [ 1 33],[  8.45578231 104.54421769] ; [ 2.54421769 31.45578231],0
d5,1,0.278809,1.172886,[79 34] ; [27  7],[81.4829932 31.5170068] ; [24.5170068  9.4829932],0
s7,1,0.280496,1.164687,[24 80] ; [11 23],[26.37681159 77.62318841] ; [ 8.62318841 25.37681159],0
b5,1,0.284539,1.145283,[58 55] ; [21 13],[60.72789116 52.27210884] ; [18.27210884 15.72789116],0
r4,1,0.28965,1.121246,[72 41] ; [25  9],[74.56462585 38.43537415] ; [22.43537415 11.56462585],0
s3,1,0.290409,1.117726,[41 70] ; [16 18],[43.63448276 67.36551724] ; [13.36551724 20.63448276],0
b1,1,0.312872,1.018513,[61 52] ; [15 19],[58.42176871 54.57823129] ; [17.57823129 16.42176871],0
p1,1,0.372281,0.796036,[  8 104] ; [ 1 33],[  6.90410959 105.09589041] ; [ 2.09589041 31.90410959],0
p11,1,0.37273,0.794542,[50 63] ; [18 16],[52.27210884 60.72789116] ; [15.72789116 18.27210884],0
a8,1,0.470489,0.520827,[ 7 98] ; [ 3 25],[ 7.89473684 97.10526316] ; [ 2.10526316 25.89473684],0
s4,1,0.477351,0.50491,[19 94] ; [ 4 30],[17.68027211 95.31972789] ; [ 5.31972789 28.68027211],0
n2,1,0.561358,0.337358,[27 21] ; [6 3],[27.78947368 20.21052632] ; [5.21052632 3.78947368],0
v3,1,0.578125,0.309275,[34 75] ; [12 21],[35.30985915 73.69014085] ; [10.69014085 22.30985915],0
s5,1,0.603328,0.270006,[21 92] ; [ 5 29],[19.98639456 93.01360544] ; [ 6.01360544 27.98639456],0
b4,1,0.608172,0.262845,[71 42] ; [23 11],[72.2585034 40.7414966] ; [21.7414966 12.2585034],0
n4,1,0.644552,0.212838,[74 38] ; [21 13],[72.87671233 39.12328767] ; [22.12328767 11.87671233],0
n5,1,0.665403,0.187026,[64 48] ; [18 16],[62.90410959 49.09589041] ; [19.09589041 14.90410959],0
s8,1,0.702874,0.145499,[20 93] ; [ 7 27],[20.75510204 92.24489796] ; [ 6.24489796 27.75510204],0
u2,1,0.715567,0.13278,[20 25] ; [7 7],[20.59322034 24.40677966] ; [6.40677966 7.59322034],0
v1,1,0.787349,0.072767,[36 77] ; [10 24],[35.36054422 77.63945578] ; [10.63945578 23.36054422],0
u3,1,0.794533,0.067823,[25 22] ; [8 6],[25.42622951 21.57377049] ; [7.57377049 6.42622951],0
r1,1,0.811305,0.056998,[80 32] ; [25  9],[80.54794521 31.45205479] ; [24.45205479  9.54794521],0
a2,1,0.909762,0.012846,[19 94] ; [ 6 28],[19.21768707 93.78231293] ; [ 5.78231293 28.21768707],0
u1,1,0.922391,0.009491,[14 99] ; [ 4 30],[13.83673469 99.16326531] ; [ 4.16326531 29.83673469],0
