Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,54.208837,[269  30] ; [20 23],[252.66374269  46.33625731] ; [36.33625731  6.66374269],1
n5,1,0.0,33.039386,[256  43] ; [21 22],[242.17251462  56.82748538] ; [34.82748538  8.17251462],1
s7,1,0.001344,10.281705,[225  60] ; [23 18],[216.80981595  68.19018405] ; [31.19018405  9.80981595],0
a3,1,0.003642,8.454451,[250  49] ; [28 15],[243.04678363  55.95321637] ; [34.95321637  8.04678363],0
a4,1,0.005866,7.591099,[165 135] ; [14 29],[156.55976676 143.44023324] ; [22.44023324 20.55976676],0
a5,1,0.00832,6.9632,[252  48] ; [29 14],[245.77259475  54.22740525] ; [35.22740525  7.77259475],0
b1,1,0.011878,6.329038,[114 186] ; [25 18],[121.57434402 178.42565598] ; [17.42565598 25.57434402],0
p3,1,0.01522,5.890785,[184 116] ; [18 25],[176.67638484 123.32361516] ; [25.32361516 17.67638484],0
p9,1,0.022888,5.176996,[273  24] ; [34  8],[268.96460177  28.03539823] ; [38.03539823  3.96460177],0
p6,1,0.041674,4.148397,[145 150] ; [14 29],[138.77218935 156.22781065] ; [20.22781065 22.77218935],0
v3,1,0.048763,3.883479,[148 141] ; [13 25],[142.29051988 146.70948012] ; [18.70948012 19.29051988],0
a2,1,0.051507,3.791712,[ 92 208] ; [ 7 36],[ 86.58892128 213.41107872] ; [12.41107872 30.58892128],0
r1,1,0.064097,3.42808,[260  38] ; [33 10],[256.05278592  41.94721408] ; [36.94721408  6.05278592],0
u3,1,0.065776,3.385417,[35 15] ; [14  1],[37.69230769 12.30769231] ; [11.30769231  3.69230769],0
u1,1,0.072052,3.235643,[ 80 220] ; [ 6 37],[ 75.21865889 224.78134111] ; [10.78134111 32.21865889],0
r4,1,0.08281,3.008875,[285  15] ; [38  5],[282.50728863  17.49271137] ; [40.49271137  2.50728863],0
p4,1,0.087411,2.921411,[206  93] ; [24 19],[201.08187135  97.91812865] ; [28.91812865 14.08187135],0
s2,1,0.088008,2.910438,[221  76] ; [26 16],[216.39823009  80.60176991] ; [30.60176991 11.39823009],0
p8,1,0.092376,2.832469,[170 124] ; [19 24],[164.884273 129.115727] ; [24.115727 18.884273],0
u2,1,0.094852,2.79004,[31 19] ; [12  2],[33.59375 16.40625] ; [9.40625 4.59375],0
r2,1,0.129116,2.303103,[288   8] ; [39  3],[286.36686391   9.63313609] ; [40.63313609  1.36686391],0
d2,1,0.135704,2.226005,[189 111] ; [22 21],[184.54810496 115.45189504] ; [26.45189504 16.54810496],0
p11,1,0.138632,2.19308,[245  55] ; [31 12],[241.39941691  58.60058309] ; [34.60058309  8.39941691],0
p10,1,0.144801,2.126184,[262  33] ; [34  8],[259.10979228  35.89020772] ; [36.89020772  5.10979228],0
n2,1,0.153338,2.038728,[44 19] ; [14  2],[46.25316456 16.74683544] ; [11.74683544  4.25316456],0
s4,1,0.161983,1.955617,[ 56 242] ; [12 31],[ 59.42521994 238.57478006] ; [ 8.57478006 34.42521994],0
p12,1,0.205599,1.602148,[ 33 264] ; [ 2 40],[ 30.66371681 266.33628319] ; [ 4.33628319 37.66371681],0
s3,1,0.206757,1.593993,[223  74] ; [27 14],[219.67455621  77.32544379] ; [30.32544379 10.67455621],0
s5,1,0.226677,1.461591,[132 151] ; [15 26],[128.39814815 154.60185185] ; [18.60185185 22.39814815],0
v2,1,0.238843,1.387412,[185 106] ; [21 18],[181.65454545 109.34545455] ; [24.34545455 14.65454545],0
b3,1,0.257996,1.27948,[ 89 118] ; [10 21],[ 86.10504202 120.89495798] ; [12.89495798 18.10504202],0
b2,1,0.257996,1.27948,[ 89 118] ; [10 21],[ 86.10504202 120.89495798] ; [12.89495798 18.10504202],0
a6,1,0.266041,1.237046,[197 102] ; [32 11],[200.20760234  98.79239766] ; [28.79239766 14.20760234],0
d1,1,0.274627,1.193487,[232  68] ; [30 13],[229.15451895  70.84548105] ; [32.84548105 10.15451895],0
s6,1,0.303368,1.059328,[257  39] ; [34  8],[254.84023669  41.15976331] ; [36.15976331  5.84023669],0
v1,1,0.348169,0.88012,[184 105] ; [23 18],[181.28181818 107.71818182] ; [25.71818182 15.28181818],0
p7,1,0.410949,0.676052,[203  88] ; [26 15],[200.71987952  90.28012048] ; [28.28012048 12.71987952],0
r3,1,0.469443,0.523287,[292   8] ; [41  2],[291.25364431   8.74635569] ; [41.74635569  1.25364431],0
p5,1,0.509333,0.435438,[ 47 250] ; [ 5 37],[ 45.55752212 251.44247788] ; [ 6.44247788 35.55752212],0
a8,1,0.52416,0.4057,[ 47 225] ; [ 5 33],[ 45.62580645 226.37419355] ; [ 6.37419355 31.62580645],0
p2,1,0.547012,0.362698,[254  45] ; [35  8],[252.66374269  46.33625731] ; [36.33625731  6.66374269],0
n3,1,0.57287,0.317904,[44 19] ; [10  6],[43.06329114 19.93670886] ; [10.93670886  5.06329114],0
d4,1,0.579503,0.307039,[273  27] ; [38  5],[272.01166181  27.98833819] ; [38.98833819  4.01166181],0
d3,1,0.634452,0.226072,[220  80] ; [33 10],[221.28279883  78.71720117] ; [31.71720117 11.28279883],0
a7,1,0.665225,0.187239,[213  86] ; [32 11],[214.19590643  84.80409357] ; [30.80409357 12.19590643],0
n1,1,0.705717,0.142593,[28 35] ; [7 7],[28.63636364 34.36363636] ; [6.36363636 7.63636364],0
s1,1,0.717325,0.13107,[ 11 285] ; [ 2 39],[ 11.41839763 284.58160237] ; [ 1.58160237 39.41839763],0
b5,1,0.719542,0.128932,[183 117] ; [25 18],[181.92419825 118.07580175] ; [26.07580175 16.92419825],0
a1,1,0.724082,0.124615,[ 18 282] ; [ 2 41],[ 17.49271137 282.50728863] ; [ 2.50728863 40.49271137],0
p1,1,0.756855,0.09586,[ 25 274] ; [ 3 40],[ 24.47953216 274.52046784] ; [ 3.52046784 39.47953216],0
b4,1,0.790682,0.070451,[175 125] ; [26 17],[175.80174927 124.19825073] ; [25.19825073 17.80174927],0
