Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,63.4235,[108 178] ; [111  30],[146.68384075 139.31615925] ; [72.31615925 68.68384075],1
v1,1,5.2e-05,16.362372,[113 180] ; [84 58],[132.69195402 160.30804598] ; [64.30804598 77.69195402],1
s8,1,0.000898,11.026823,[ 92 208] ; [67 76],[107.67494357 192.32505643] ; [51.32505643 91.67494357],1
d1,1,0.004733,7.978595,[143 158] ; [89 55],[156.9258427 144.0741573] ; [75.0741573 68.9258427],0
a1,1,0.009474,6.731243,[  5 296] ; [  9 135],[  9.46966292 291.53033708] ; [  4.53033708 139.46966292],0
n4,1,0.011291,6.418873,[195 105] ; [110  33],[206.5462754  93.4537246] ; [98.4537246 44.5462754],0
s7,1,0.015978,5.805274,[105 187] ; [66 71],[116.39160839 175.60839161] ; [54.60839161 82.39160839],0
d2,1,0.021951,5.249694,[121 180] ; [74 69],[132.19594595 168.80405405] ; [62.80405405 80.19594595],0
s2,1,0.022563,5.201812,[126 172] ; [77 66],[137.17460317 160.82539683] ; [65.82539683 77.17460317],0
d4,1,0.027268,4.873791,[234  66] ; [125  19],[242.56756757  57.43243243] ; [116.43243243  27.56756757],0
p5,1,0.027368,4.86742,[  9 291] ; [ 11 133],[ 13.51351351 286.48648649] ; [  6.48648649 137.51351351],0
n5,1,0.03015,4.700733,[190 109] ; [105  37],[200.01133787  98.98866213] ; [94.98866213 47.01133787],0
d3,1,0.039652,4.232706,[193 106] ; [107  37],[202.48306998  96.51693002] ; [97.51693002 46.48306998],0
n6,1,0.046167,3.975498,[234  66] ; [123  20],[241.76072235  58.23927765] ; [115.23927765  27.76072235],0
p8,1,0.053265,3.735599,[103 194] ; [62 78],[112.1395881 184.8604119] ; [52.8604119 87.1395881],0
r4,1,0.054352,3.701849,[259  42] ; [133  11],[265.1505618  35.8494382] ; [126.8494382  17.1505618],0
a3,1,0.065886,3.382662,[188 112] ; [103  41],[196.62162162 103.37837838] ; [94.37837838 49.62162162],0
b4,1,0.066793,3.360125,[169 132] ; [94 50],[177.89438202 123.10561798] ; [85.10561798 58.89438202],0
s6,1,0.070685,3.26704,[174 123] ; [94 45],[182.55963303 114.44036697] ; [85.44036697 53.55963303],0
v4,1,0.084605,2.974136,[271  26] ; [137   6],[275.4  21.6] ; [132.6  10.4],0
p12,1,0.085728,2.952824,[ 10 288] ; [ 10 133],[ 13.51473923 284.48526077] ; [  6.48526077 136.51473923],0
r1,1,0.086476,2.938788,[225  74] ; [118  25],[232.02941176  66.97058824] ; [110.97058824  32.02941176],0
a4,1,0.100878,2.691609,[109 191] ; [64 80],[116.89189189 183.10810811] ; [56.10810811 87.89189189],0
r2,1,0.120517,2.410591,[269  27] ; [136   7],[273.07517084  22.92482916] ; [131.92482916  11.07517084],0
