Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.875523,[84 32] ; [38 62],[65.51851852 50.48148148] ; [56.48148148 43.51851852],1
v3,1,9e-06,19.640267,[66 49] ; [27 72],[49.97663551 65.02336449] ; [43.02336449 55.97663551],1
b5,1,0.007815,7.075349,[80 40] ; [50 52],[70.27027027 49.72972973] ; [59.72972973 42.27027027],0
a6,1,0.079069,3.083941,[87 33] ; [62 39],[80.90497738 39.09502262] ; [68.09502262 32.90497738],0
r4,1,0.089526,2.882884,[110  10] ; [86 16],[105.94594595  14.05405405] ; [90.05405405 11.94594595],0
p3,1,0.099327,2.716319,[68 52] ; [46 55],[61.90045249 58.09954751] ; [52.09954751 48.90045249],0
b4,1,0.101271,2.685408,[72 48] ; [50 52],[65.94594595 54.05405405] ; [56.05405405 45.94594595],0
s3,1,0.102449,2.666993,[74 45] ; [74 28],[79.69230769 39.30769231] ; [68.30769231 33.69230769],0
b1,1,0.117251,2.453661,[44 76] ; [48 54],[49.72972973 70.27027027] ; [42.27027027 59.72972973],0
u4,1,0.144572,2.128608,[  5 115] ; [  1 101],[  3.24324324 116.75675676] ; [ 2.75675676 99.24324324],0
b3,1,0.146672,2.106529,[41 53] ; [22 46],[36.55555556 57.44444444] ; [26.44444444 41.55555556],0
b2,1,0.146672,2.106529,[41 53] ; [22 46],[36.55555556 57.44444444] ; [26.44444444 41.55555556],0
r2,1,0.146924,2.103902,[114   4] ; [94  8],[111.56363636   6.43636364] ; [96.43636364  5.56363636],0
d3,1,0.157223,2.000731,[90 30] ; [67 34],[85.24886878 34.75113122] ; [71.75113122 29.24886878],0
s6,1,0.157691,1.996225,[94 26] ; [70 30],[89.45454545 30.54545455] ; [74.54545455 25.45454545],0
s4,1,0.206128,1.598417,[ 14 106] ; [18 84],[ 17.2972973 102.7027027] ; [14.7027027 87.2972973],0
n5,1,0.210291,1.56942,[98 21] ; [77 25],[94.23076923 24.76923077] ; [80.76923077 21.23076923],0
p9,1,0.226098,1.46524,[103  15] ; [83 19],[99.76363636 18.23636364] ; [86.23636364 15.76363636],0
a5,1,0.244616,1.353796,[94 26] ; [73 29],[90.27027027 29.72972973] ; [76.72972973 25.27027027],0
p6,1,0.263154,1.252088,[48 69] ; [34 67],[44.00917431 72.99082569] ; [37.99082569 63.00917431],0
r1,1,0.278316,1.175294,[103  17] ; [82 20],[100.  20.] ; [85. 17.],0
s8,1,0.311335,1.025004,[79 40] ; [61 41],[75.38461538 43.61538462] ; [64.61538462 37.38461538],0
u1,1,0.317734,0.998253,[29 91] ; [19 83],[25.94594595 94.05405405] ; [22.05405405 79.94594595],0
d2,1,0.325122,0.968232,[65 55] ; [48 53],[61.35746606 58.64253394] ; [51.64253394 49.35746606],0
s2,1,0.357946,0.845086,[68 52] ; [64 38],[71.35135135 48.64864865] ; [60.64864865 41.35135135],0
a8,1,0.364448,0.822508,[21 83] ; [15 83],[18.53465347 85.46534653] ; [17.46534653 80.53465347],0
a2,1,0.397292,0.716507,[33 87] ; [23 79],[30.27027027 89.72972973] ; [25.72972973 76.27027027],0
n4,1,0.404619,0.694557,[96 24] ; [86 16],[98.37837838 21.62162162] ; [83.62162162 18.37837838],0
p12,1,0.408948,0.681856,[  9 109] ; [ 5 97],[  7.50909091 110.49090909] ; [ 6.49090909 95.50909091],0
p8,1,0.435343,0.608526,[63 53] ; [50 52],[60.12844037 55.87155963] ; [52.87155963 49.12844037],0
p10,1,0.497097,0.461129,[99 19] ; [82 20],[97.08181818 20.91818182] ; [83.91818182 18.08181818],0
p4,1,0.504162,0.446165,[77 43] ; [61 41],[74.59459459 45.40540541] ; [63.40540541 38.59459459],0
r3,1,0.566326,0.328869,[113   6] ; [95  7],[112.   7.] ; [96.  6.],0
s1,1,0.56683,0.328015,[  5 114] ; [ 6 96],[  5.92307692 113.07692308] ; [ 5.07692308 96.92307692],0
u2,1,0.584281,0.299365,[18  9] ; [13  9],[17.08163265  9.91836735] ; [13.91836735  8.08163265],0
p2,1,0.612892,0.255985,[101  18] ; [84 18],[99.61538462 19.38461538] ; [85.38461538 16.61538462],0
d1,1,0.619996,0.245873,[69 51] ; [62 40],[70.81081081 49.18918919] ; [60.18918919 41.81081081],0
n3,1,0.658258,0.195647,[11  8] ; [18 10],[11.72340426  7.27659574] ; [17.27659574 10.72340426],0
n2,1,0.668156,0.183767,[14  5] ; [19  9],[13.34042553  5.65957447] ; [19.65957447  8.34042553],0
v4,1,0.67958,0.170599,[112   6] ; [98  4],[112.63636364   5.36363636] ; [97.36363636  4.63636364],0
a4,1,0.754431,0.097845,[55 64] ; [45 57],[53.84615385 65.15384615] ; [46.15384615 55.84615385],0
u3,1,0.754476,0.097808,[19  9] ; [14  8],[18.48  9.52] ; [14.52  7.48],0
a1,1,0.759729,0.093536,[  7 113] ; [ 5 97],[  6.48648649 113.51351351] ; [ 5.51351351 96.48648649],0
d4,1,0.77051,0.085094,[98 22] ; [84 17],[98.82352941 21.17647059] ; [83.17647059 17.82352941],0
p11,1,0.773824,0.082585,[96 24] ; [80 22],[95.13513514 24.86486486] ; [80.86486486 21.13513514],0
a7,1,0.825018,0.048883,[84 36] ; [70 32],[83.24324324 36.75675676] ; [70.75675676 31.24324324],0
a3,1,0.841564,0.039958,[92 27] ; [80 22],[92.61538462 26.38461538] ; [79.38461538 22.61538462],0
d5,1,0.84957,0.035974,[95 25] ; [81 20],[95.56561086 24.43438914] ; [80.43438914 20.56561086],0
p7,1,0.908915,0.013089,[76 39] ; [66 35],[75.60185185 39.39814815] ; [66.39814815 34.60185185],0
p1,1,0.913569,0.01178,[ 11 108] ; [ 9 93],[ 10.76923077 108.23076923] ; [ 9.23076923 92.76923077],0
p5,1,0.928182,0.008124,[ 12 106] ; [10 92],[ 11.8 106.2] ; [10.2 91.8],0
n6,1,0.929488,0.00783,[102  17] ; [87 15],[101.76923077  17.23076923] ; [87.23076923 14.76923077],0
n1,1,0.958427,0.002717,[ 9 10] ; [13 14],[9.08695652 9.91304348] ; [12.91304348 14.08695652],0
