Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001453,10.137782,[11 28] ; [20 10],[17.52173913 21.47826087] ; [13.47826087 16.52173913],0
b1,1,0.03454,4.467754,[16 23] ; [20 10],[20.34782609 18.65217391] ; [15.65217391 14.34782609],0
s4,1,0.047912,3.913069,[15 24] ; [ 5 25],[11.30434783 27.69565217] ; [ 8.69565217 21.30434783],0
p3,1,0.050869,3.812587,[19 19] ; [ 8 22],[15.08823529 22.91176471] ; [11.91176471 18.08823529],0
p7,1,0.072461,3.226365,[15 21] ; [18 10],[18.5625 17.4375] ; [14.4375 13.5625],0
v2,1,0.098276,2.733294,[14 20] ; [18 11],[17.26984127 16.73015873] ; [14.73015873 14.26984127],0
s3,1,0.100251,2.701542,[33  6] ; [29  1],[35.04347826  3.95652174] ; [26.95652174  3.04347826],0
p9,1,0.105231,2.624418,[24 13] ; [24  5],[26.90909091 10.09090909] ; [21.09090909  7.90909091],0
d2,1,0.145462,2.119204,[16 23] ; [ 7 22],[13.19117647 25.80882353] ; [ 9.80882353 19.19117647],0
u1,1,0.165605,1.922283,[ 5 34] ; [ 1 29],[ 3.39130435 35.60869565] ; [ 2.60869565 27.39130435],0
a3,1,0.172891,1.857692,[21 18] ; [21  9],[23.73913043 15.26086957] ; [18.26086957 11.73913043],0
s5,1,0.199321,1.647344,[13 21] ; [ 7 23],[10.625 23.375] ; [ 9.375 20.625],0
b2,1,0.252332,1.310345,[ 6 13] ; [ 3 16],[ 4.5 14.5] ; [ 4.5 14.5],0
b3,1,0.252332,1.310345,[ 6 13] ; [ 3 16],[ 4.5 14.5] ; [ 4.5 14.5],0
p11,1,0.282327,1.155856,[21 18] ; [20 10],[23.17391304 15.82608696] ; [17.82608696 12.17391304],0
v4,1,0.287421,1.131663,[35  4] ; [28  1],[36.13235294  2.86764706] ; [26.86764706  2.13235294],0
v1,1,0.319137,0.992481,[17 21] ; [16 12],[19. 19.] ; [14. 14.],0
p4,1,0.357021,0.848343,[16 22] ; [16 14],[17.88235294 20.11764706] ; [14.11764706 15.88235294],0
a4,1,0.364079,0.823776,[13 26] ; [ 7 23],[11.30434783 27.69565217] ; [ 8.69565217 21.30434783],0
p2,1,0.373158,0.793121,[24 14] ; [22  8],[25.70588235 12.29411765] ; [20.29411765  9.70588235],0
b5,1,0.386831,0.748881,[22 17] ; [20 10],[23.73913043 15.26086957] ; [18.26086957 11.73913043],0
d4,1,0.400557,0.706653,[35  4] ; [24  5],[33.83823529  5.16176471] ; [25.16176471  3.83823529],0
p12,1,0.435303,0.608634,[ 1 36] ; [ 2 28],[ 1.65671642 35.34328358] ; [ 1.34328358 28.65671642],0
u3,1,0.481991,0.494355,[15  2] ; [7 2],[14.38461538  2.61538462] ; [7.61538462 1.38461538],0
a2,1,0.510295,0.433462,[ 6 33] ; [ 3 27],[ 5.08695652 33.91304348] ; [ 3.91304348 26.08695652],0
a5,1,0.530397,0.39363,[25 14] ; [17 13],[23.73913043 15.26086957] ; [18.26086957 11.73913043],0
n1,1,0.571107,0.320833,[7 7] ; [3 5],[6.36363636 7.63636364] ; [3.63636364 4.36363636],0
s6,1,0.602348,0.27147,[27 11] ; [23  7],[27.94117647 10.05882353] ; [22.05882353  7.94117647],0
p6,1,0.605342,0.267014,[10 28] ; [ 9 19],[10.93939394 27.06060606] ; [ 8.06060606 19.93939394],0
p10,1,0.670699,0.180785,[25 12] ; [21  8],[25.78787879 11.21212121] ; [20.21212121  8.78787879],0
s1,1,0.731388,0.117841,[ 2 37] ; [ 2 26],[ 2.32835821 36.67164179] ; [ 1.67164179 26.32835821],0
r3,1,0.738662,0.111306,[37  2] ; [28  1],[37.27941176  1.72058824] ; [27.72058824  1.27941176],0
d3,1,0.775722,0.081167,[27 12] ; [21  8],[27.52941176 11.47058824] ; [20.47058824  8.52941176],0
n3,1,0.808605,0.058673,[10  4] ; [6 3],[9.73913043 4.26086957] ; [6.26086957 2.73913043],0
p8,1,0.814714,0.054919,[13 24] ; [11 18],[13.45454545 23.54545455] ; [10.54545455 18.45454545],0
r1,1,0.83514,0.043311,[27 11] ; [22  8],[27.38235294 10.61764706] ; [21.61764706  8.38235294],0
d5,1,0.857298,0.032333,[29 10] ; [21  8],[28.67647059 10.32352941] ; [21.32352941  7.67647059],0
a6,1,0.863432,0.029586,[25 14] ; [18 11],[24.66176471 14.33823529] ; [18.33823529 10.66176471],0
r2,1,0.93273,0.007125,[36  3] ; [26  2],[36.08955224  2.91044776] ; [25.91044776  2.08955224],0
u2,1,0.940006,0.005664,[13  4] ; [7 2],[13.07692308  3.92307692] ; [6.92307692 2.07692308],0
a7,1,0.947458,0.004343,[25 14] ; [19 11],[24.86956522 14.13043478] ; [19.13043478 10.86956522],0
s8,1,0.966223,0.001793,[18 21] ; [14 16],[18.08695652 20.91304348] ; [13.91304348 16.08695652],0
d1,1,0.966223,0.001793,[21 18] ; [16 14],[20.91304348 18.08695652] ; [16.08695652 13.91304348],0
s7,1,0.974972,0.000984,[18 16] ; [16 14],[18.0625 15.9375] ; [15.9375 14.0625],0
r4,1,0.98004,0.000626,[30  9] ; [23  7],[29.95652174  9.04347826] ; [23.04347826  6.95652174],0
b4,1,0.983007,0.000454,[22 17] ; [17 13],[22.04347826 16.95652174] ; [16.95652174 13.04347826],0
v3,1,0.993093,7.5e-05,[11 26] ; [ 8 19],[10.984375 26.015625] ; [ 8.015625 18.984375],0
