Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.003333,8.615789,[10  2] ; [19 33],[5.4375 6.5625] ; [23.5625 28.4375],0
r4,1,0.004571,8.041768,[6 6] ; [ 7 45],[2.4375 9.5625] ; [10.5625 41.4375],0
p8,1,0.008979,6.826951,[8 4] ; [14 38],[4.125 7.875] ; [17.875 34.125],0
v2,1,0.011937,6.320242,[8 4] ; [14 36],[4.25806452 7.74193548] ; [17.74193548 32.25806452],0
p4,1,0.015482,5.860806,[9 3] ; [19 33],[5.25 6.75] ; [22.75 29.25],0
a8,1,0.022687,5.192308,[4 8] ; [ 4 44],[ 1.6 10.4] ; [ 6.4 41.6],0
p3,1,0.0265,4.923077,[6 6] ; [10 42],[3. 9.] ; [13. 39.],0
p2,1,0.02704,4.888273,[11  1] ; [30 22],[7.6875 4.3125] ; [33.3125 18.6875],0
p11,1,0.077715,3.112058,[10  2] ; [29 23],[7.3125 4.6875] ; [31.6875 20.3125],0
s5,1,0.083354,2.998265,[3 9] ; [ 4 48],[ 1.3125 10.6875] ; [ 5.6875 46.3125],0
n2,1,0.088471,2.901982,[1 3] ; [16  7],[2.51851852 1.48148148] ; [14.48148148  8.51851852],0
a6,1,0.099235,2.717797,[8 4] ; [21 31],[5.4375 6.5625] ; [23.5625 28.4375],0
d5,1,0.116845,2.459113,[9 3] ; [26 26],[6.5625 5.4375] ; [28.4375 23.5625],0
s6,1,0.129027,2.304168,[7 5] ; [18 34],[4.6875 7.3125] ; [20.3125 31.6875],0
b5,1,0.14635,2.10989,[9 3] ; [27 25],[6.75 5.25] ; [29.25 22.75],0
s8,1,0.188758,1.727287,[5 7] ; [12 40],[3.1875 8.8125] ; [13.8125 38.1875],0
s2,1,0.202825,1.621916,[5 7] ; [12 39],[3.23809524 8.76190476] ; [13.76190476 37.23809524],0
r3,1,0.212309,1.555609,[10  2] ; [33 18],[8.19047619 3.80952381] ; [34.80952381 16.19047619],0
s4,1,0.213583,1.54697,[4 8] ; [ 9 43],[2.4375 9.5625] ; [10.5625 41.4375],0
n5,1,0.221464,1.494861,[9 3] ; [29 23],[7.125 4.875] ; [30.875 21.125],0
u2,1,0.245224,1.350309,[6 2] ; [14 13],[4.57142857 3.42857143] ; [15.42857143 11.57142857],0
p12,1,0.249981,1.323408,[ 1 11] ; [ 1 51],[ 0.375 11.625] ; [ 1.625 50.375],0
u1,1,0.249981,1.323408,[ 1 11] ; [ 1 51],[ 0.375 11.625] ; [ 1.625 50.375],0
b4,1,0.258578,1.276353,[5 7] ; [31 21],[6.75 5.25] ; [29.25 22.75],0
n6,1,0.281862,1.158088,[5 7] ; [30 21],[6.66666667 5.33333333] ; [28.33333333 22.66666667],0
s3,1,0.282954,1.152845,[5 7] ; [13 37],[3.48387097 8.51612903] ; [14.51612903 35.48387097],0
p10,1,0.298751,1.079763,[8 4] ; [25 25],[6.38709677 5.61290323] ; [26.61290323 23.38709677],0
v1,1,0.313631,1.015325,[5 7] ; [14 38],[3.5625 8.4375] ; [15.4375 36.5625],0
a3,1,0.326639,0.962176,[4 8] ; [25 26],[5.52380952 6.47619048] ; [23.47619048 27.52380952],0
a5,1,0.355065,0.855273,[4 8] ; [25 27],[5.4375 6.5625] ; [23.5625 28.4375],0
n4,1,0.419684,0.651201,[8 4] ; [28 24],[6.75 5.25] ; [29.25 22.75],0
v4,1,0.490819,0.474731,[8 4] ; [29 23],[6.9375 5.0625] ; [30.0625 21.9375],0
a7,1,0.521839,0.410256,[7 5] ; [25 27],[6. 6.] ; [26. 26.],0
u3,1,0.524471,0.405093,[3 5] ; [ 7 20],[2.28571429 5.71428571] ; [ 7.71428571 19.28571429],0
v3,1,0.538301,0.378698,[3 9] ; [ 9 43],[2.25 9.75] ; [ 9.75 42.25],0
d4,1,0.555193,0.348096,[7 5] ; [35 17],[7.875 4.125] ; [34.125 17.875],0
r1,1,0.555193,0.348096,[5 7] ; [17 35],[4.125 7.875] ; [17.875 34.125],0
b1,1,0.568293,0.325548,[8 4] ; [30 22],[7.125 4.875] ; [30.875 21.125],0
d3,1,0.602596,0.271098,[5 7] ; [26 26],[5.8125 6.1875] ; [25.1875 26.8125],0
b2,1,0.659505,0.194125,[1 5] ; [ 8 24],[1.42105263 4.57894737] ; [ 7.57894737 24.42105263],0
b3,1,0.659505,0.194125,[1 5] ; [ 8 24],[1.42105263 4.57894737] ; [ 7.57894737 24.42105263],0
n3,1,0.683017,0.166749,[2 2] ; [14  9],[2.37037037 1.62962963] ; [13.62962963  9.37037037],0
s7,1,0.770772,0.084894,[3 7] ; [12 35],[2.63157895 7.36842105] ; [12.36842105 34.63157895],0
n1,1,0.826102,0.048269,[1 3] ; [ 7 16],[1.18518519 2.81481481] ; [ 6.81481481 16.18518519],0
d1,1,0.887274,0.020094,[3 9] ; [12 40],[2.8125 9.1875] ; [12.1875 39.8125],0
p9,1,0.957189,0.002882,[7 5] ; [29 20],[7.08196721 4.91803279] ; [28.91803279 20.08196721],0
d2,1,1.0,0.0,[3 9] ; [13 39],[3. 9.] ; [13. 39.],0
a4,1,1.0,0.0,[3 9] ; [13 39],[3. 9.] ; [13. 39.],0
