Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000341,12.829454,[63 11] ; [88 55],[51.49308756 22.50691244] ; [99.50691244 43.49308756],1
p10,1,0.024489,5.059668,[50 23] ; [74 67],[42.29906542 30.70093458] ; [81.70093458 59.29906542],0
v2,1,0.037709,4.318089,[36 35] ; [49 88],[29.01442308 41.98557692] ; [55.98557692 81.01442308],0
b1,1,0.039731,4.229347,[21 53] ; [61 82],[27.96313364 46.03686636] ; [54.03686636 88.96313364],0
r3,1,0.043358,4.081384,[66  8] ; [110  31],[60.57674419 13.42325581] ; [115.42325581  25.57674419],0
d3,1,0.06397,3.431336,[51 23] ; [80 63],[44.67281106 29.32718894] ; [86.32718894 56.67281106],0
n3,1,0.071763,3.242233,[19  8] ; [24 25],[15.27631579 11.72368421] ; [27.72368421 21.27631579],0
p2,1,0.098085,2.736401,[49 25] ; [78 65],[43.30875576 30.69124424] ; [83.69124424 59.30875576],0
r2,1,0.105482,2.620645,[67  7] ; [116  25],[62.98604651 11.01395349] ; [120.01395349  20.98604651],0
n5,1,0.158673,1.986828,[52 22] ; [86 56],[47.27777778 26.72222222] ; [90.72222222 51.27777778],0
u2,1,0.160804,1.966648,[17 13] ; [22 32],[13.92857143 16.07142857] ; [25.07142857 28.92857143],0
s4,1,0.179385,1.802712,[ 9 63] ; [ 10 133],[ 6.3627907 65.6372093] ; [ 12.6372093 130.3627907],0
p6,1,0.18012,1.796632,[10 64] ; [ 11 130],[ 7.22790698 66.77209302] ; [ 13.77209302 127.22790698],0
u1,1,0.236019,1.404214,[10 64] ; [ 12 131],[ 7.50230415 66.49769585] ; [ 14.49769585 128.50230415],0
p1,1,0.261038,1.263245,[ 4 70] ; [ 14 128],[ 6.16666667 67.83333333] ; [ 11.83333333 130.16666667],0
n4,1,0.279892,1.167617,[53 21] ; [92 51],[49.44700461 24.55299539] ; [95.55299539 47.44700461],0
a8,1,0.287488,1.13135,[ 8 60] ; [ 10 127],[ 5.97073171 62.02926829] ; [ 12.02926829 124.97073171],0
d5,1,0.319128,0.992516,[56 18] ; [99 44],[52.85714286 21.14285714] ; [102.14285714  40.85714286],0
b5,1,0.328331,0.955468,[46 28] ; [79 64],[42.62672811 31.37327189] ; [82.37327189 60.62672811],0
a7,1,0.361874,0.83138,[51 23] ; [89 53],[47.96296296 26.03703704] ; [92.03703704 49.96296296],0
a5,1,0.381008,0.767448,[48 26] ; [84 59],[45.01382488 28.98617512] ; [86.98617512 56.01382488],0
u3,1,0.412744,0.670884,[15 15] ; [22 32],[13.21428571 16.78571429] ; [23.78571429 30.21428571],0
n2,1,0.438448,0.600341,[18  9] ; [30 22],[16.40506329 10.59493671] ; [31.59493671 20.40506329],0
d1,1,0.514157,0.425597,[35 39] ; [61 82],[32.73732719 41.26267281] ; [63.26267281 79.73732719],0
s1,1,0.573875,0.316243,[ 2 72] ; [  6 136],[ 2.74074074 71.25925926] ; [  5.25925926 136.74074074],0
a2,1,0.598598,0.277115,[14 60] ; [ 23 120],[12.61751152 61.38248848] ; [ 24.38248848 118.61751152],0
u4,1,0.63372,0.22705,[ 1 73] ; [  1 142],[ 0.68202765 73.31797235] ; [  1.31797235 141.68202765],0
d4,1,0.696319,0.15233,[55 19] ; [102  40],[53.78703704 20.21296296] ; [103.21296296  38.78703704],0
b4,1,0.700775,0.147666,[47 27] ; [87 56],[45.69585253 28.30414747] ; [88.30414747 54.69585253],0
a4,1,0.721604,0.126961,[29 44] ; [60 82],[30.21860465 42.78139535] ; [58.78139535 83.21860465],0
a3,1,0.731309,0.117913,[44 29] ; [89 53],[45.15813953 27.84186047] ; [87.84186047 54.15813953],0
d2,1,0.758021,0.094913,[28 46] ; [56 84],[29.04672897 44.95327103] ; [54.95327103 85.04672897],0
a1,1,0.793793,0.068324,[ 4 70] ; [  9 134],[ 4.43317972 69.56682028] ; [  8.56682028 134.43317972],0
b2,1,0.924972,0.008869,[17 22] ; [35 47],[16.76033058 22.23966942] ; [35.23966942 46.76033058],0
b3,1,0.924972,0.008869,[17 22] ; [35 47],[16.76033058 22.23966942] ; [35.23966942 46.76033058],0
p8,1,0.932812,0.007108,[16 58] ; [ 30 112],[15.75925926 58.24074074] ; [ 30.24074074 111.75925926],0
n1,1,1.0,0.0,[10 16] ; [20 32],[10. 16.] ; [20. 32.],0
