Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.726528,[27 33] ; [93  5],[45.56962025 14.43037975] ; [74.43037975 23.56962025],1
s6,1,7e-06,20.276822,[14 45] ; [59 38],[27.60897436 31.39102564] ; [45.39102564 51.60897436],1
v4,1,5.8e-05,16.159862,[43 15] ; [94  4],[50.93589744  7.06410256] ; [86.06410256 11.93589744],1
v2,1,9.6e-05,15.221748,[14 45] ; [51 40],[25.56666667 33.43333333] ; [39.43333333 51.56666667],1
v3,1,0.000206,13.777637,[ 9 50] ; [42 53],[19.53896104 39.46103896] ; [31.46103896 63.53896104],1
r3,1,0.000263,13.317722,[40 19] ; [89  9],[48.47770701 10.52229299] ; [80.52229299 17.47770701],1
n4,1,0.000496,12.132224,[32 28] ; [78 20],[41.7721519 18.2278481] ; [68.2278481 29.7721519],1
r2,1,0.000579,11.841092,[44 15] ; [92  6],[51.10828025  7.89171975] ; [84.89171975 13.10828025],1
p11,1,0.000873,11.079623,[32 28] ; [77 21],[41.39240506 18.60759494] ; [67.60759494 30.39240506],1
a5,1,0.001147,10.574072,[22 38] ; [62 36],[31.89873418 28.10126582] ; [52.10126582 45.89873418],0
v1,1,0.001451,10.140196,[16 44] ; [50 45],[25.5483871 34.4516129] ; [40.4516129 54.5483871],0
s5,1,0.001503,10.075182,[ 3 56] ; [24 72],[10.27741935 48.72258065] ; [16.72258065 79.27741935],0
a7,1,0.002379,9.231331,[25 35] ; [65 33],[34.17721519 25.82278481] ; [55.82278481 42.17721519],0
s7,1,0.008322,6.962904,[11 45] ; [37 54],[18.28571429 37.71428571] ; [29.71428571 61.28571429],0
u3,1,0.00973,6.683717,[ 8 26] ; [24 22],[13.6 20.4] ; [18.4 27.6],0
s8,1,0.023723,5.114788,[12 48] ; [36 61],[18.34394904 41.65605096] ; [29.65605096 67.34394904],0
p3,1,0.030872,4.66004,[18 42] ; [46 51],[24.45859873 35.54140127] ; [39.54140127 57.45859873],0
n6,1,0.03674,4.36244,[38 22] ; [77 21],[43.67088608 16.32911392] ; [71.32911392 26.67088608],0
n2,1,0.046474,3.964344,[12  9] ; [24  5],[15.12  5.88] ; [20.88  8.12],0
p10,1,0.076134,3.145559,[33 24] ; [69 27],[38. 19.] ; [64. 32.],0
d3,1,0.098236,2.733958,[11 48] ; [30 68],[15.40764331 43.59235669] ; [25.59235669 72.40764331],0
p5,1,0.103187,2.655579,[ 3 55] ; [13 84],[ 5.98709677 52.01290323] ; [10.01290323 86.98709677],0
p4,1,0.110772,2.543166,[24 36] ; [52 46],[28.86075949 31.13924051] ; [47.13924051 50.86075949],0
s2,1,0.137543,2.20523,[13 47] ; [32 66],[17.08860759 42.91139241] ; [27.91139241 70.08860759],0
a3,1,0.187986,1.733333,[26 34] ; [52 44],[30. 30.] ; [48. 48.],0
p8,1,0.198995,1.649736,[22 37] ; [45 49],[25.83660131 33.16339869] ; [41.16339869 52.83660131],0
p7,1,0.20653,1.595587,[28 31] ; [55 40],[31.7987013 27.2012987] ; [51.2012987 43.7987013],0
n5,1,0.212921,1.551451,[41 19] ; [75 22],[44.33121019 15.66878981] ; [71.66878981 25.33121019],0
