Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,21.654135,[17 51] ; [68 44],[32.11111111 35.88888889] ; [52.88888889 59.11111111],1
v1,1,1.7e-05,18.516036,[34 33] ; [91 21],[46.7877095 20.2122905] ; [78.2122905 33.7877095],1
s4,1,0.015243,5.888128,[21 46] ; [18 95],[14.51666667 52.48333333] ; [24.48333333 88.51666667],0
b1,1,0.018143,5.582264,[36 32] ; [40 74],[28.3956044 39.6043956] ; [47.6043956 66.3956044],0
a7,1,0.020813,5.342374,[40 28] ; [85 28],[46.96132597 21.03867403] ; [78.03867403 34.96132597],0
b5,1,0.0226,5.199012,[35 33] ; [78 36],[42.21978022 25.78021978] ; [70.78021978 43.21978022],0
b4,1,0.02817,4.817659,[31 37] ; [71 43],[38.10989011 29.89010989] ; [63.89010989 50.10989011],0
u1,1,0.051574,3.789545,[12 56] ; [35 79],[17.56043956 50.43956044] ; [29.43956044 84.56043956],0
a6,1,0.08397,2.986333,[37 31] ; [76 37],[42.45303867 25.54696133] ; [70.54696133 42.45303867],0
p8,1,0.093342,2.815772,[54 14] ; [76 36],[49.11111111 18.88888889] ; [80.88888889 31.11111111],0
n6,1,0.106095,2.611451,[59  9] ; [106   7],[61.98895028  6.01104972] ; [103.01104972   9.98895028],0
a3,1,0.124872,2.355124,[48 20] ; [91 22],[52.22099448 15.77900552] ; [86.77900552 26.22099448],0
r3,1,0.131336,2.276636,[64  4] ; [112   2],[65.75824176  2.24175824] ; [110.24175824   3.75824176],0
n3,1,0.177968,1.814515,[8 6] ; [15  4],[9.75757576 4.24242424] ; [13.24242424  5.75757576],0
a4,1,0.180123,1.796608,[38 30] ; [52 62],[33.62637363 34.37362637] ; [56.37362637 57.62637363],0
p11,1,0.185439,1.753487,[59  9] ; [90 24],[55.67032967 12.32967033] ; [93.32967033 20.67032967],0
u2,1,0.194313,1.684612,[11  9] ; [17  6],[13.02325581  6.97674419] ; [14.97674419  8.02325581],0
u4,1,0.198064,1.656594,[ 1 67] ; [  6 108],[ 2.61538462 65.38461538] ; [  4.38461538 109.61538462],0
s7,1,0.229364,1.444803,[51 16] ; [91 18],[54.05681818 12.94318182] ; [87.94318182 21.05681818],0
s6,1,0.245983,1.345974,[59  7] ; [93 19],[56.35955056  9.64044944] ; [95.64044944 16.35955056],0
n4,1,0.26709,1.231632,[57 11] ; [102  12],[59.40659341  8.59340659] ; [99.59340659 14.40659341],0
p3,1,0.273558,1.198818,[43 25] ; [81 33],[46.32967033 21.67032967] ; [77.67032967 36.32967033],0
r2,1,0.296735,1.088812,[65  1] ; [108   5],[63.7877095  2.2122905] ; [109.2122905   3.7877095],0
s3,1,0.339186,0.913505,[52 16] ; [79 34],[49.21546961 18.78453039] ; [81.78453039 31.21546961],0
p4,1,0.361683,0.832041,[59  9] ; [93 21],[56.79120879 11.20879121] ; [95.20879121 18.79120879],0
p2,1,0.375874,0.784153,[63  5] ; [101  13],[61.27472527  6.72527473] ; [102.72527473  11.27472527],0
a5,1,0.410668,0.676865,[54 14] ; [96 18],[56.04395604 11.95604396] ; [93.95604396 20.04395604],0
p12,1,0.461791,0.541551,[ 8 59] ; [18 95],[ 9.67777778 57.32222222] ; [16.32222222 96.67777778],0
a1,1,0.479122,0.50086,[ 4 64] ; [ 10 104],[ 5.23076923 62.76923077] ; [  8.76923077 105.23076923],0
u3,1,0.525588,0.402915,[13  7] ; [17  6],[13.95348837  6.04651163] ; [16.04651163  6.95348837],0
d5,1,0.612452,0.25662,[57 10] ; [100  14],[58.1160221  8.8839779] ; [98.8839779 15.1160221],0
s2,1,0.614275,0.253997,[49 19] ; [86 28],[50.43956044 17.56043956] ; [84.56043956 29.43956044],0
v4,1,0.623908,0.240413,[66  2] ; [109   5],[65.38461538  2.61538462] ; [109.61538462   4.38461538],0
r1,1,0.674335,0.176573,[55 13] ; [95 19],[56.04395604 11.95604396] ; [93.95604396 20.04395604],0
d1,1,0.693283,0.155554,[49 19] ; [79 35],[47.82417582 20.17582418] ; [80.17582418 33.82417582],0
n5,1,0.694188,0.154589,[57 11] ; [98 16],[57.91208791 10.08791209] ; [97.08791209 16.91208791],0
b3,1,0.694277,0.154494,[24 23] ; [37 41],[22.936 24.064] ; [38.064 39.936],0
b2,1,0.694277,0.154494,[24 23] ; [37 41],[22.936 24.064] ; [38.064 39.936],0
p7,1,0.701257,0.147168,[57 10] ; [92 19],[56.08426966 10.91573034] ; [92.91573034 18.08426966],0
d2,1,0.702674,0.145705,[38 30] ; [67 47],[39.23076923 28.76923077] ; [65.76923077 48.23076923],0
r4,1,0.74981,0.101691,[63  5] ; [107   7],[63.51648352  4.48351648] ; [106.48351648   7.51648352],0
n1,1,0.754725,0.097603,[7 7] ; [10  8],[7.4375 6.5625] ; [9.5625 8.4375],0
s1,1,0.768266,0.086815,[ 3 65] ; [  4 109],[ 2.62983425 65.37016575] ; [  4.37016575 108.62983425],0
d4,1,0.769534,0.08584,[59  8] ; [102  12],[59.59668508  7.40331492] ; [101.40331492  12.59668508],0
a2,1,0.772721,0.083416,[16 52] ; [29 85],[16.81318681 51.18681319] ; [28.18681319 85.81318681],0
p1,1,0.786901,0.073082,[10 58] ; [15 98],[ 9.39226519 58.60773481] ; [15.60773481 97.39226519],0
p10,1,0.8014,0.06327,[61  7] ; [100  13],[60.48618785  7.51381215] ; [100.51381215  12.48618785],0
n2,1,0.803316,0.06203,[9 5] ; [13  6],[9.33333333 4.66666667] ; [12.66666667  6.33333333],0
d3,1,0.815084,0.054696,[50 18] ; [82 32],[49.31868132 18.68131868] ; [82.68131868 31.31868132],0
a8,1,0.82368,0.049646,[11 54] ; [19 85],[11.53846154 53.46153846] ; [18.46153846 85.53846154],0
p5,1,0.872851,0.025612,[15 53] ; [24 90],[14.57142857 53.42857143] ; [24.42857143 89.57142857],0
s5,1,0.887129,0.020146,[33 32] ; [55 51],[33.4502924 31.5497076] ; [54.5497076 51.4502924],0
p9,1,0.932119,0.007256,[64  4] ; [106   7],[63.86740331  4.13259669] ; [106.13259669   6.86740331],0
