Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.00722,7.217393,[184  33] ; [2 3],[181.81081081  35.18918919] ; [4.18918919 0.81081081],0
p7,1,0.029412,4.743361,[158  56] ; [1 3],[156.08256881  57.91743119] ; [2.91743119 1.08256881],0
a6,1,0.180107,1.796743,[149  69] ; [2 3],[147.61434978  70.38565022] ; [3.38565022 1.61434978],0
v4,1,0.204493,1.609993,[203  13] ; [4 1],[202.31674208  13.68325792] ; [4.68325792 0.31674208],0
s7,1,0.225449,1.469348,[110  99] ; [4 1],[111.3364486  97.6635514] ; [2.6635514 2.3364486],0
s2,1,0.243232,1.361766,[116 100] ; [4 1],[117.28506787  98.71493213] ; [2.71493213 2.28506787],0
u1,1,0.246559,1.342698,[ 42 177] ; [2 3],[ 43.01785714 175.98214286] ; [0.98214286 4.01785714],0
v2,1,0.268508,1.224354,[113  92] ; [4 1],[114.21428571  90.78571429] ; [2.78571429 2.21428571],0
a3,1,0.294021,1.101115,[173  45] ; [3 2],[172.05381166  45.94618834] ; [3.94618834 1.05381166],0
p3,1,0.319286,0.991871,[135  83] ; [2 3],[133.92825112  84.07174888] ; [3.07174888 1.92825112],0
p9,1,0.349853,0.873989,[201  18] ; [4 1],[200.42410714  18.57589286] ; [4.57589286 0.42410714],0
p1,1,0.38259,0.762364,[ 19 199] ; [1 4],[ 19.55156951 198.44843049] ; [0.44843049 4.55156951],0
s3,1,0.403944,0.696555,[132  82] ; [4 1],[132.89497717  81.10502283] ; [3.10502283 1.89497717],0
p6,1,0.429651,0.623768,[ 91 124] ; [3 2],[ 91.86363636 123.13636364] ; [2.13636364 2.86363636],0
b4,1,0.458826,0.548757,[124  95] ; [2 3],[123.1875  95.8125] ; [2.8125 2.1875],0
u2,1,0.507878,0.438436,[33 13] ; [1 1],[32.58333333 13.41666667] ; [1.41666667 0.58333333],0
s6,1,0.509338,0.435427,[139  72] ; [4 1],[139.68981481  71.31018519] ; [3.31018519 1.68981481],0
v3,1,0.543624,0.368865,[ 84 126] ; [1 3],[ 83.41121495 126.58878505] ; [1.58878505 2.41121495],0
u3,1,0.659572,0.194043,[30 16] ; [1 1],[29.70833333 16.29166667] ; [1.29166667 0.70833333],0
s8,1,0.6879,0.161368,[111 107] ; [3 2],[111.44394619 106.55605381] ; [2.55605381 2.44394619],0
p4,1,0.703602,0.144752,[149  70] ; [3 2],[148.60714286  70.39285714] ; [3.39285714 1.60714286],0
a7,1,0.709101,0.139176,[148  70] ; [3 2],[147.61434978  70.38565022] ; [3.38565022 1.61434978],0
a4,1,0.710071,0.138206,[113 106] ; [3 2],[113.41071429 105.58928571] ; [2.58928571 2.41071429],0
n5,1,0.711909,0.136377,[188  31] ; [4 1],[187.71428571  31.28571429] ; [4.28571429 0.71428571],0
a2,1,0.713318,0.134985,[ 60 159] ; [1 4],[ 59.63839286 159.36160714] ; [1.36160714 3.63839286],0
n1,1,0.727383,0.121528,[18 14] ; [2 1],[18.28571429 13.71428571] ; [1.71428571 1.28571429],0
b5,1,0.740178,0.10997,[115 104] ; [3 2],[115.36607143 103.63392857] ; [2.63392857 2.36607143],0
n3,1,0.752172,0.099715,[24  8] ; [2 1],[23.77142857  8.22857143] ; [2.22857143 0.77142857],0
n2,1,0.822456,0.05035,[24  9] ; [2 1],[23.83333333  9.16666667] ; [2.16666667 0.83333333],0
n6,1,0.83206,0.04497,[183  36] ; [4 1],[182.82589286  36.17410714] ; [4.17410714 0.82589286],0
d3,1,0.839705,0.040913,[141  78] ; [3 2],[140.78571429  78.21428571] ; [3.21428571 1.78571429],0
v1,1,0.857973,0.032025,[117  92] ; [3 2],[117.19626168  91.80373832] ; [2.80373832 2.19626168],0
p8,1,0.902798,0.014915,[136  81] ; [3 2],[135.86936937  81.13063063] ; [3.13063063 1.86936937],0
b3,1,0.950349,0.003877,[56 89] ; [2 3],[56.06666667 88.93333333] ; [1.93333333 3.06666667],0
b2,1,0.950349,0.003877,[56 89] ; [2 3],[56.06666667 88.93333333] ; [1.93333333 3.06666667],0
a5,1,0.983781,0.000413,[176  43] ; [4 1],[175.98214286  43.01785714] ; [4.01785714 0.98214286],0
