Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000131,14.627406,[35 46] ; [101  45],[48.52863436 32.47136564] ; [87.47136564 58.52863436],1
a8,1,0.235612,1.406661,[ 8 67] ; [ 23 115],[10.91549296 64.08450704] ; [ 20.08450704 117.91549296],0
r1,1,0.276979,1.181855,[70 13] ; [133  16],[72.625 10.375] ; [130.375  18.625],0
p11,1,0.27952,1.16942,[65 18] ; [126  24],[68.03862661 14.96137339] ; [122.96137339  27.03862661],0
p4,1,0.291,1.114988,[55 27] ; [109  39],[58.46956522 23.53043478] ; [105.53043478  42.46956522],0
p12,1,0.357486,0.846706,[ 9 73] ; [ 23 127],[11.31034483 70.68965517] ; [ 20.68965517 129.31034483],0
b1,1,0.39181,0.733317,[38 45] ; [60 90],[34.90987124 48.09012876] ; [63.09012876 86.90987124],0
u4,1,0.46087,0.543782,[ 1 82] ; [  4 146],[ 1.78111588 81.21888412] ; [  3.21888412 146.78111588],0
s4,1,0.554513,0.349293,[21 60] ; [ 33 114],[19.18421053 61.81578947] ; [ 34.81578947 112.18421053],0
a6,1,0.556885,0.345126,[57 26] ; [96 52],[54.97402597 28.02597403] ; [98.02597403 49.97402597],0
u2,1,0.570846,0.32127,[14 11] ; [10 11],[13.04347826 11.95652174] ; [10.95652174 10.04347826],0
a2,1,0.572567,0.318407,[22 61] ; [ 45 105],[23.86695279 59.13304721] ; [ 43.13304721 106.86695279],0
p2,1,0.591667,0.287748,[71 12] ; [132  18],[72.31330472 10.68669528] ; [130.68669528  19.31330472],0
b3,1,0.647823,0.208655,[20 29] ; [43 53],[21.28965517 27.71034483] ; [41.71034483 54.28965517],0
b2,1,0.647823,0.208655,[20 29] ; [43 53],[21.28965517 27.71034483] ; [41.71034483 54.28965517],0
a7,1,0.66145,0.191767,[54 28] ; [103  47],[55.49137931 26.50862069] ; [101.50862069  48.49137931],0
p1,1,0.673723,0.177278,[12 70] ; [ 19 131],[10.95689655 71.04310345] ; [ 20.04310345 129.95689655],0
u1,1,0.688612,0.160592,[18 65] ; [ 36 114],[19.2360515 63.7639485] ; [ 34.7639485 115.2360515],0
a4,1,0.68938,0.159758,[42 41] ; [80 70],[43.45922747 39.54077253] ; [78.54077253 71.45922747],0
n6,1,0.698305,0.150242,[79  4] ; [140   9],[78.34913793  4.65086207] ; [140.65086207   8.34913793],0
u3,1,0.716031,0.132328,[16 10] ; [14  7],[16.59574468  9.40425532] ; [13.40425532  7.59574468],0
n3,1,0.725038,0.123717,[14  5] ; [20  9],[13.45833333  5.54166667] ; [20.54166667  8.45833333],0
s6,1,0.807241,0.059529,[70 10] ; [132  17],[70.56768559  9.43231441] ; [131.43231441  17.56768559],0
n4,1,0.821904,0.050668,[77  6] ; [137  12],[76.56034483  6.43965517] ; [137.43965517  11.56034483],0
d2,1,0.86037,0.030942,[45 37] ; [83 65],[45.63478261 36.36521739] ; [82.36521739 65.63478261],0
n1,1,0.908489,0.013212,[9 9] ; [15 14],[9.19148936 8.80851064] ; [14.80851064 14.19148936],0
r2,1,0.910145,0.012737,[80  3] ; [145   5],[80.15021459  2.84978541] ; [144.84978541   5.15021459],0
s7,1,0.914624,0.011494,[54 24] ; [98 45],[53.64705882 24.35294118] ; [98.35294118 44.64705882],0
n2,1,0.98394,0.000405,[17  2] ; [26  3],[17.02083333  1.97916667] ; [25.97916667  3.02083333],0
a1,1,0.994086,5.5e-05,[ 5 78] ; [  9 141],[ 4.98712446 78.01287554] ; [  9.01287554 140.98712446],0
