Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,247.759196,[ 52 292] ; [323 130],[161.85696361 182.14303639] ; [213.14303639 239.85696361],1
d5,1,0.0,219.106813,[194 150] ; [447   7],[276.32080201  67.67919799] ; [364.67919799  89.32080201],1
d4,1,0.0,216.846002,[199 146] ; [448   5],[279.71804511  65.28195489] ; [367.28195489  85.71804511],1
d3,1,0.0,212.160778,[140 203] ; [406  49],[234.68421053 108.31578947] ; [311.31578947 143.68421053],1
a2,1,0.0,106.488008,[ 20 325] ; [169 287],[ 81.40449438 263.59550562] ; [107.59550562 348.40449438],1
a4,1,0.0,92.796299,[ 84 259] ; [267 188],[150.86842105 192.13157895] ; [200.13157895 254.86842105],1
a5,1,0.0,92.363897,[185 160] ; [386  70],[245.93632959  99.06367041] ; [325.06367041 130.93632959],1
u1,1,0.0,81.760423,[ 11 334] ; [125 331],[ 58.57677903 286.42322097] ; [ 77.42322097 378.57677903],1
a3,1,0.0,46.627485,[194 149] ; [359  95],[237.99121706 105.00878294] ; [315.00878294 138.99121706],1
r1,1,0.0,27.106435,[243 100] ; [390  64],[272.42032622  70.57967378] ; [360.57967378  93.42032622],1
a6,1,1e-06,23.879975,[203 142] ; [341 113],[234.89361702 110.10638298] ; [309.10638298 144.89361702],1
s8,1,1e-06,23.801118,[108 236] ; [220 233],[141.57089084 202.42910916] ; [186.42910916 266.57089084],1
a7,1,2e-06,22.367649,[217 126] ; [357  98],[246.71929825  96.28070175] ; [327.28070175 127.71929825],1
p4,1,6e-06,20.61041,[157 186] ; [280 172],[188.54213836 154.45786164] ; [248.45786164 203.54213836],1
v2,1,1.4e-05,18.916037,[151 177] ; [272 168],[180.65625 147.34375] ; [242.34375 197.65625],1
r2,1,0.000109,14.980803,[316  28] ; [440  10],[327.53652393  16.46347607] ; [428.46347607  21.53652393],1
n4,1,0.000157,14.280914,[229 114] ; [358  97],[252.30701754  90.69298246] ; [334.69298246 120.30701754],1
s2,1,0.000287,13.151487,[142 199] ; [247 205],[167.27490542 173.72509458] ; [221.72509458 230.27490542],1
p6,1,0.000883,11.05915,[ 91 249] ; [170 277],[112.75730623 227.24269377] ; [148.24269377 298.75730623],1
v3,1,0.001649,9.9041,[103 235] ; [180 254],[123.90414508 214.09585492] ; [159.09585492 274.90414508],0
r4,1,0.001904,9.640123,[298  47] ; [424  32],[310.97378277  34.02621723] ; [411.02621723  44.97378277],0
s7,1,0.002233,9.347549,[128 203] ; [216 218],[148.84183007 182.15816993] ; [195.15816993 238.84183007],0
n6,1,0.00237,9.238616,[267  77] ; [390  64],[283.21804511  60.78195489] ; [373.78195489  80.21804511],0
r3,1,0.002531,9.117761,[317  27] ; [440  14],[326.32581454  17.67418546] ; [430.67418546  23.32581454],0
p9,1,0.002804,8.930495,[261  78] ; [383  66],[277.05076142  61.94923858] ; [366.94923858  82.05076142],0
p3,1,0.003039,8.784078,[135 210] ; [225 228],[155.63909774 189.36090226] ; [204.36090226 248.63909774],0
p10,1,0.00339,8.584691,[248  91] ; [370  82],[264.85714286  74.14285714] ; [353.14285714  98.85714286],0
s5,1,0.006484,7.410548,[ 81 252] ; [147 294],[ 98.09302326 234.90697674] ; [129.90697674 311.09302326],0
s6,1,0.011168,6.438437,[200 138] ; [307 145],[216.91898734 121.08101266] ; [290.08101266 161.91898734],0
p8,1,0.012777,6.19978,[148 193] ; [234 213],[165.3071066 175.6928934] ; [216.6928934 230.3071066],0
v1,1,0.028615,4.790641,[155 181] ; [241 205],[170.1483376 165.8516624] ; [225.8516624 220.1483376],0
n2,1,0.037639,4.321266,[75 18] ; [71 34],[68.57575758 24.42424242] ; [77.42424242 27.57575758],0
u4,1,0.042101,4.131125,[  2 343] ; [ 11 445],[  5.59925094 339.40074906] ; [  7.40074906 448.59925094],0
p12,1,0.051998,3.775836,[ 12 330] ; [ 30 423],[ 18.06792453 323.93207547] ; [ 23.93207547 429.06792453],0
n5,1,0.055339,3.671832,[232 109] ; [337 117],[244.06163522  96.93836478] ; [324.93836478 129.06163522],0
u2,1,0.060839,3.514377,[76 72] ; [61 35],[83.09836066 64.90163934] ; [53.90163934 42.09836066],0
p2,1,0.078421,3.097329,[272  72] ; [381  73],[281.49373434  62.50626566] ; [371.50626566  82.49373434],0
