Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,165.07487,[219  61] ; [ 87 246],[139.77161501 140.22838499] ; [166.22838499 166.77161501],1
s2,1,0.0,91.043025,[205  81] ; [114 227],[145.50877193 140.49122807] ; [173.49122807 167.50877193],1
s3,1,0.0,86.603921,[217  69] ; [130 206],[159.55305466 126.44694534] ; [187.44694534 148.55305466],1
s6,1,0.0,64.628634,[241  46] ; [180 155],[194.25562701  92.74437299] ; [226.74437299 108.25562701],1
p6,1,0.0,25.672418,[141 143] ; [102 240],[110.2428115 173.7571885] ; [132.7571885 209.2428115],1
a3,1,8e-06,19.956358,[233  55] ; [224 121],[207.92417062  80.07582938] ; [249.07582938  95.92417062],1
v3,1,1.3e-05,18.971698,[143 136] ; [113 221],[116.51549755 162.48450245] ; [139.48450245 194.51549755],1
n4,1,2.8e-05,17.581188,[258  31] ; [264  81],[237.94637224  51.05362776] ; [284.05362776  60.94637224],1
p3,1,4.6e-05,16.625214,[178 111] ; [156 188],[152.48973144 136.51026856] ; [181.51026856 162.48973144],1
p7,1,5.6e-05,16.245166,[210  71] ; [200 137],[186.42394822  94.57605178] ; [223.57605178 113.42394822],1
s5,1,6e-05,16.089671,[120 155] ; [ 94 241],[ 96.47540984 178.52459016] ; [117.52459016 217.47540984],1
v1,1,0.000107,15.000276,[179  99] ; [165 173],[155.24675325 122.75324675] ; [188.75324675 149.24675325],1
d2,1,0.000114,14.893394,[165 124] ; [143 200],[140.84177215 148.15822785] ; [167.15822785 175.84177215],1
p8,1,0.00033,12.89074,[184  99] ; [173 168],[161.90865385 121.09134615] ; [195.09134615 145.90865385],1
d1,1,0.000337,12.854117,[195  94] ; [185 161],[172.94488189 116.05511811] ; [207.05511811 138.94488189],1
p4,1,0.000405,12.508705,[201  87] ; [193 151],[179.5443038 108.4556962] ; [214.4556962 129.5443038],1
u4,1,0.001224,10.453873,[ 13 276] ; [  2 343],[  6.83753943 282.16246057] ; [  8.16246057 336.83753943],0
p9,1,0.001426,10.17194,[269  18] ; [292  48],[256.78947368  30.21052632] ; [304.21052632  35.78947368],0
a5,1,0.001443,10.14945,[233  56] ; [240 105],[215.61041009  73.38958991] ; [257.38958991  87.61041009],0
b2,1,0.00309,8.75383,[ 95 109] ; [ 64 135],[ 80.48635236 123.51364764] ; [ 78.51364764 120.48635236],0
b3,1,0.00309,8.75383,[ 95 109] ; [ 64 135],[ 80.48635236 123.51364764] ; [ 78.51364764 120.48635236],0
n5,1,0.00324,8.667188,[249  39] ; [266  78],[234.6835443  53.3164557] ; [280.3164557  63.6835443],0
p12,1,0.005482,7.713285,[ 38 248] ; [ 23 320],[ 27.73608903 258.26391097] ; [ 33.26391097 309.73608903],0
d4,1,0.007388,7.17606,[251  37] ; [272  72],[238.32911392  49.67088608] ; [284.67088608  59.32911392],0
p10,1,0.00878,6.867117,[262  24] ; [289  52],[251.33333333  34.66666667] ; [299.66666667  41.33333333],0
r1,1,0.009856,6.660709,[244  44] ; [264  81],[231.12796209  56.87203791] ; [276.87203791  68.12796209],0
d5,1,0.011971,6.315121,[245  43] ; [267  79],[232.58044164  55.41955836] ; [279.41955836  66.58044164],0
p5,1,0.013909,6.049696,[ 48 237] ; [ 35 309],[ 37.6073132 247.3926868] ; [ 45.3926868 298.6073132],0
u1,1,0.015716,5.834379,[ 65 224] ; [ 52 294],[ 53.2488189 235.7511811] ; [ 63.7511811 282.2488189],0
v2,1,0.016481,5.750767,[176 101] ; [179 153],[161.46962233 115.53037767] ; [193.53037767 138.46962233],0
r4,1,0.030429,4.684903,[272  17] ; [309  37],[264.42362205  24.57637795] ; [316.57637795  29.42362205],0
a6,1,0.051173,3.802593,[188 100] ; [250  95],[199.27962085  88.72037915] ; [238.72037915 106.27962085],0
a2,1,0.054393,3.700595,[ 79 210] ; [ 72 274],[ 68.72283465 220.27716535] ; [ 82.27716535 263.72283465],0
a4,1,0.078732,3.090891,[142 147] ; [145 199],[131.03159558 157.96840442] ; [155.96840442 188.03159558],0
a8,1,0.102197,2.670916,[ 46 221] ; [ 39 275],[ 39.06196213 227.93803787] ; [ 45.93803787 268.06196213],0
s1,1,0.109085,2.567422,[ 11 275] ; [  6 335],[  7.75438596 278.24561404] ; [  9.24561404 331.75438596],0
a7,1,0.114595,2.489686,[198  90] ; [256  88],[206.88607595  81.11392405] ; [247.11392405  96.88607595],0
s4,1,0.125007,2.353433,[ 53 234] ; [ 47 290],[ 45.99358974 241.00641026] ; [ 54.00641026 282.99358974],0
n1,1,0.140887,2.168243,[21 31] ; [20 52],[17.19354839 34.80645161] ; [23.80645161 48.19354839],0
b4,1,0.14948,2.077553,[165 124] ; [217 129],[173.85511811 115.14488189] ; [208.14488189 137.85511811],0
r3,1,0.208739,1.580148,[283   6] ; [330  13],[280.31170886   8.68829114] ; [332.68829114  10.31170886],0
u3,1,0.231176,1.433613,[35 21] ; [64 57],[31.3220339 24.6779661] ; [67.6779661 53.3220339],0
b1,1,0.276455,1.184437,[102 187] ; [108 238],[ 95.57480315 193.42519685] ; [114.42519685 231.57480315],0
a1,1,0.284964,1.143264,[ 17 272] ; [ 14 332],[ 14.10866142 274.89133858] ; [ 16.89133858 329.10866142],0
n3,1,0.324704,0.969904,[37 15] ; [56 15],[39.31707317 12.68292683] ; [53.68292683 17.31707317],0
u2,1,0.33029,0.94776,[34 22] ; [64 57],[31.00564972 24.99435028] ; [66.99435028 54.00564972],0
r2,1,0.374406,0.788989,[273  13] ; [320  21],[270.49122807  15.50877193] ; [322.50877193  18.49122807],0
n2,1,0.398668,0.712341,[36 16] ; [54 17],[38.04878049 13.95121951] ; [51.95121951 19.04878049],0
v4,1,0.594963,0.28266,[278  11] ; [327  16],[276.65348101  12.34651899] ; [328.34651899  14.65348101],0
d3,1,0.629519,0.232713,[202  87] ; [235 110],[199.20031546  89.79968454] ; [237.79968454 107.20031546],0
p2,1,0.692081,0.156842,[250  38] ; [294  49],[248.29160063  39.70839937] ; [295.70839937  47.29160063],0
b5,1,0.761626,0.092019,[168 121] ; [197 149],[166.11811024 122.88188976] ; [198.88188976 147.11811024],0
p1,1,0.866097,0.028432,[ 25 263] ; [ 31 311],[ 25.6 262.4] ; [ 30.4 311.6],0
