Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.22164,[226  23] ; [22 25],[208.62162162  40.37837838] ; [39.37837838  7.62162162],1
p12,1,0.078507,3.095537,[ 33 215] ; [ 2 45],[ 29.42372881 218.57627119] ; [ 5.57627119 41.42372881],0
s3,1,0.095468,2.77966,[200  47] ; [33 14],[195.75170068  51.24829932] ; [37.24829932  9.75170068],0
d4,1,0.10812,2.581494,[218  31] ; [37 10],[214.51013514  34.48986486] ; [40.48986486  6.51013514],0
u1,1,0.128925,2.305406,[ 69 181] ; [ 8 39],[ 64.81481481 185.18518519] ; [12.18518519 34.81481481],0
b4,1,0.179072,1.805307,[133 117] ; [30 17],[137.20538721 112.79461279] ; [25.79461279 21.20538721],0
r4,1,0.198951,1.650062,[232  18] ; [41  6],[229.7979798  20.2020202] ; [43.2020202  3.7979798],0
s6,1,0.205687,1.601525,[220  26] ; [39  8],[217.45392491  28.54607509] ; [41.54607509  5.45392491],0
a1,1,0.218074,1.517003,[ 17 233] ; [ 1 46],[ 15.15151515 234.84848485] ; [ 2.84848485 44.15151515],0
r2,1,0.223423,1.482251,[238   7] ; [44  3],[236.60958904   8.39041096] ; [45.39041096  1.60958904],0
p2,1,0.236629,1.400562,[213  36] ; [37 10],[210.30405405  38.69594595] ; [39.69594595  7.30405405],0
a2,1,0.266735,1.233463,[ 73 177] ; [10 37],[ 69.86531987 180.13468013] ; [13.13468013 33.86531987],0
a8,1,0.269121,1.22122,[ 41 184] ; [ 5 39],[ 38.47583643 186.52416357] ; [ 7.52416357 36.47583643],0
s2,1,0.303377,1.059292,[197  52] ; [34 13],[194.32094595  54.67905405] ; [36.67905405 10.32094595],0
b3,1,0.314463,1.011839,[ 82 107] ; [14 12],[ 84.39069767 104.60930233] ; [11.60930233 14.39069767],0
b2,1,0.314463,1.011839,[ 82 107] ; [14 12],[ 84.39069767 104.60930233] ; [11.60930233 14.39069767],0
p1,1,0.345125,0.891301,[ 26 223] ; [ 7 39],[ 27.85423729 221.14576271] ; [ 5.14576271 40.85423729],0
r3,1,0.374012,0.790293,[241   9] ; [44  3],[239.8989899  10.1010101] ; [45.1010101  1.8989899],0
p7,1,0.406845,0.688002,[176  66] ; [30 15],[173.70034843  68.29965157] ; [32.29965157 12.70034843],0
p8,1,0.414558,0.665691,[146  99] ; [25 22],[143.4760274 101.5239726] ; [27.5239726 19.4760274],0
p9,1,0.423247,0.641283,[231  18] ; [42  5],[229.65202703  19.34797297] ; [43.34797297  3.65202703],0
n1,1,0.429909,0.62307,[27 22] ; [7 9],[25.63076923 23.36923077] ; [8.36923077 7.63076923],0
b5,1,0.487009,0.483128,[146 104] ; [30 17],[148.14814815 101.85185185] ; [27.85185185 19.14814815],0
n3,1,0.60328,0.270077,[35 14] ; [11  6],[34.15151515 14.84848485] ; [11.84848485  5.15151515],0
d3,1,0.625948,0.237595,[179  71] ; [32 15],[177.60942761  72.39057239] ; [33.39057239 13.60942761],0
s5,1,0.702444,0.145942,[115 121] ; [21 25],[113.81560284 122.18439716] ; [22.18439716 23.81560284],0
p10,1,0.707891,0.140393,[221  27] ; [41  6],[220.25762712  27.74237288] ; [41.74237288  5.25762712],0
a6,1,0.808343,0.058837,[165  84] ; [32 15],[165.71959459  83.28040541] ; [31.28040541 15.71959459],0
u2,1,0.844579,0.038431,[24 11] ; [10  4],[24.28571429 10.71428571] ; [9.71428571 4.28571429],0
u4,1,0.87158,0.026131,[ 12 238] ; [ 2 45],[ 11.78451178 238.21548822] ; [ 2.21548822 44.78451178],0
b1,1,0.921126,0.009804,[103 147] ; [19 28],[102.69360269 147.30639731] ; [19.30639731 27.69360269],0
n2,1,0.936544,0.006339,[37 12] ; [13  4],[37.12121212 11.87878788] ; [12.87878788  4.12121212],0
u3,1,0.94391,0.00495,[26  9] ; [11  4],[25.9  9.1] ; [11.1  3.9],0
