Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,87.185566,[196  94] ; [ 2 61],[162.66288952 127.33711048] ; [35.33711048 27.66288952],1
d3,1,0.0,81.504422,[244  46] ; [18 44],[215.85227273  74.14772727] ; [46.14772727 15.85227273],1
d5,1,0.0,31.588266,[253  37] ; [36 27],[237.42209632  52.57790368] ; [51.57790368 11.42209632],1
a5,1,0.000206,13.778586,[212  78] ; [31 32],[199.63172805  90.36827195] ; [43.36827195 19.63172805],1
d2,1,0.000211,13.732325,[133 156] ; [13 50],[119.86931818 169.13068182] ; [26.13068182 36.86931818],1
u1,1,0.001359,10.261033,[ 50 240] ; [ 1 62],[ 41.898017 248.101983] ; [ 9.101983 53.898017],0
p1,1,0.00619,7.494094,[ 17 271] ; [10 52],[ 22.21714286 265.78285714] ; [ 4.78285714 57.21714286],0
a6,1,0.006277,7.469097,[227  63] ; [39 24],[218.52691218  71.47308782] ; [47.47308782 15.52691218],0
v4,1,0.01295,6.175903,[272  16] ; [53  9],[267.42857143  20.57142857] ; [57.57142857  4.42857143],0
s5,1,0.017119,5.68409,[ 60 220] ; [ 5 56],[ 53.37243402 226.62756598] ; [11.62756598 49.37243402],0
s2,1,0.017804,5.615294,[ 96 191] ; [11 50],[ 88.24425287 198.75574713] ; [18.75574713 42.24425287],0
p2,1,0.020114,5.40197,[238  51] ; [43 19],[231.36467236  57.63532764] ; [49.63532764 12.36467236],0
a4,1,0.025268,5.005413,[124 166] ; [17 45],[116.16477273 173.83522727] ; [24.83522727 37.16477273],0
a2,1,0.026438,4.92714,[ 69 221] ; [ 7 56],[ 62.43626062 227.56373938] ; [13.56373938 49.43626062],0
r3,1,0.036306,4.38269,[276  13] ; [55  7],[272.53276353  16.46723647] ; [58.46723647  3.53276353],0
p10,1,0.037493,4.327865,[223  64] ; [39 21],[216.69740634  70.30259366] ; [45.30259366 14.69740634],0
u2,1,0.044484,4.038106,[57 42] ; [11 19],[52.18604651 46.81395349] ; [15.81395349 14.18604651],0
r1,1,0.062725,3.463837,[226  61] ; [42 20],[220.38968481  66.61031519] ; [47.61031519 14.38968481],0
r4,1,0.072195,3.23239,[255  35] ; [50 13],[250.56657224  39.43342776] ; [54.43342776  8.56657224],0
b4,1,0.074755,3.175389,[178 112] ; [31 32],[171.69971671 118.30028329] ; [37.30028329 25.69971671],0
a3,1,0.102971,2.658921,[189 101] ; [33 28],[183.41880342 106.58119658] ; [38.58119658 22.41880342],0
b3,1,0.115989,2.470662,[51 94] ; [ 8 29],[47.00549451 97.99450549] ; [11.99450549 25.00549451],0
b2,1,0.115989,2.470662,[51 94] ; [ 8 29],[47.00549451 97.99450549] ; [11.99450549 25.00549451],0
p11,1,0.11636,2.465649,[225  65] ; [43 20],[220.16997167  69.83002833] ; [47.83002833 15.16997167],0
s1,1,0.142497,2.150781,[  5 280] ; [ 3 59],[  6.57060519 278.42939481] ; [ 1.42939481 60.57060519],0
n6,1,0.160098,1.9733,[229  59] ; [45 18],[224.82051282  63.17948718] ; [49.17948718 13.82051282],0
v2,1,0.166685,1.912511,[146 129] ; [25 33],[141.21621622 133.78378378] ; [29.78378378 28.21621622],0
s6,1,0.185923,1.749631,[150 134] ; [27 35],[145.28323699 138.71676301] ; [31.71676301 30.28323699],0
a8,1,0.209831,1.57259,[ 34 233] ; [ 4 54],[ 31.21846154 235.78153846] ; [ 6.78153846 51.21846154],0
r2,1,0.224677,1.474247,[266  19] ; [56  7],[263.70689655  21.29310345] ; [58.29310345  4.70689655],0
n3,1,0.249731,1.324805,[51 21] ; [12  2],[52.74418605 19.25581395] ; [10.25581395  3.74418605],0
p6,1,0.299414,1.076804,[ 80 208] ; [13 48],[ 76.74498567 211.25501433] ; [16.25501433 44.74498567],0
p9,1,0.303033,1.060801,[228  58] ; [45 16],[225.00864553  60.99135447] ; [47.99135447 13.00864553],0
p3,1,0.309558,1.03256,[113 176] ; [29 34],[116.58522727 172.41477273] ; [25.41477273 37.58522727],0
p8,1,0.356254,0.851057,[141 147] ; [25 34],[137.77521614 150.22478386] ; [28.22478386 30.77521614],0
p5,1,0.382725,0.76193,[ 18 272] ; [ 2 58],[ 16.57142857 273.42857143] ; [ 3.42857143 56.57142857],0
p4,1,0.412022,0.672959,[149 139] ; [29 34],[146.05128205 141.94871795] ; [31.94871795 31.05128205],0
u3,1,0.430319,0.621963,[57 41] ; [15 15],[55.125 42.875] ; [16.875 13.125],0
n5,1,0.446003,0.58079,[186 101] ; [44 19],[188.6  98.4] ; [41.4 21.6],0
b1,1,0.50219,0.450305,[105 185] ; [20 43],[102.69121813 187.30878187] ; [22.30878187 40.69121813],0
s3,1,0.58879,0.292238,[113 171] ; [22 39],[111.13043478 172.86956522] ; [23.86956522 37.13043478],0
n4,1,0.612706,0.256253,[197  92] ; [45 18],[198.6875  90.3125] ; [43.3125 19.6875],0
n2,1,0.727908,0.121042,[48 24] ; [10  4],[48.55813953 23.44186047] ; [9.44186047 4.55813953],0
p12,1,0.747697,0.103477,[ 17 272] ; [ 3 59],[ 16.46723647 272.53276353] ; [ 3.53276353 58.46723647],0
s8,1,0.781212,0.077139,[ 55 235] ; [11 52],[ 54.22096317 235.77903683] ; [11.77903683 51.22096317],0
b5,1,0.781681,0.0768,[194  96] ; [41 22],[193.05949008  96.94050992] ; [41.94050992 21.05949008],0
v1,1,0.791057,0.070192,[131 151] ; [29 31],[131.92982456 150.07017544] ; [28.07017544 31.92982456],0
p7,1,0.804007,0.061586,[157 128] ; [32 28],[156.13043478 128.86956522] ; [32.86956522 27.13043478],0
a1,1,0.823889,0.049527,[ 12 278] ; [ 3 60],[ 12.32294618 277.67705382] ; [ 2.67705382 60.32294618],0
n1,1,0.835994,0.042857,[23 47] ; [5 9],[23.33333333 46.66666667] ; [4.66666667 9.33333333],0
s4,1,0.887702,0.019941,[ 39 243] ; [ 9 53],[ 39.34883721 242.65116279] ; [ 8.65116279 53.34883721],0
v3,1,0.968346,0.001575,[ 87 190] ; [19 42],[ 86.86982249 190.13017751] ; [19.13017751 41.86982249],0
