Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,249.315151,[570  42] ; [26 63],[520.33095578  91.66904422] ; [75.66904422 13.33095578],1
p2,1,0.0,40.292209,[535  76] ; [56 35],[514.38888889  96.61111111] ; [76.61111111 14.38888889],1
p11,1,0.0,32.736392,[522  91] ; [55 36],[502.41619318 110.58380682] ; [74.58380682 16.41619318],1
b1,1,1.6e-05,18.644283,[201 412] ; [51 40],[219.42613636 393.57386364] ; [32.57386364 58.42613636],1
p8,1,1.7e-05,18.474154,[351 253] ; [31 60],[331.98273381 272.01726619] ; [50.01726619 40.98273381],1
p3,1,0.00034,12.836817,[335 278] ; [31 59],[319.14366999 293.85633001] ; [46.85633001 43.14366999],1
a3,1,0.000451,12.309719,[456 154] ; [52 39],[442.05420827 167.94579173] ; [65.94579173 25.05420827],1
a5,1,0.001292,10.354088,[473 140] ; [56 35],[460.62073864 152.37926136] ; [68.37926136 22.62073864],0
s6,1,0.001326,10.305356,[436 163] ; [50 39],[423.13081395 175.86918605] ; [62.86918605 26.13081395],0
s8,1,0.001371,10.244203,[303 308] ; [28 61],[288.91571429 322.08428571] ; [42.08428571 46.91571429],0
v1,1,0.001699,9.849658,[348 250] ; [37 54],[334.1509434 263.8490566] ; [50.8490566 40.1509434],0
v2,1,0.0022,9.374715,[354 237] ; [38 51],[340.69411765 250.30588235] ; [51.30588235 37.69411765],0
p6,1,0.002455,9.174134,[252 355] ; [22 67],[238.96264368 368.03735632] ; [35.03735632 53.96264368],0
n5,1,0.003109,8.74254,[504 108] ; [63 28],[493.60455192 118.39544808] ; [73.39544808 17.60455192],0
s7,1,0.003297,8.635522,[316 273] ; [32 55],[303.21301775 285.78698225] ; [44.78698225 42.21301775],0
p4,1,0.004332,8.139055,[394 217] ; [44 46],[381.7660485 229.2339515] ; [56.2339515 33.7660485],0
s2,1,0.004839,7.938669,[333 276] ; [34 54],[320.66427547 288.33572453] ; [46.33572453 41.66427547],0
p12,1,0.00484,7.938195,[ 62 549] ; [ 1 90],[ 54.83333333 556.16666667] ; [ 8.16666667 82.83333333],0
s5,1,0.005644,7.660492,[228 360] ; [21 68],[216.26587888 371.73412112] ; [32.73412112 56.26587888],0
p7,1,0.006113,7.516547,[413 189] ; [48 41],[401.62373372 200.37626628] ; [59.37626628 29.62373372],0
d1,1,0.031913,4.60315,[382 231] ; [46 45],[372.67613636 240.32386364] ; [55.32386364 35.67613636],0
s3,1,0.032082,4.594088,[356 251] ; [42 48],[346.60832138 260.39167862] ; [51.39167862 38.60832138],0
d4,1,0.036338,4.38117,[512 100] ; [68 23],[504.92176387 107.07823613] ; [75.07823613 15.92176387],0
s1,1,0.042014,4.134637,[ 16 589] ; [ 6 84],[ 19.15107914 585.84892086] ; [ 2.84892086 87.15107914],0
a4,1,0.045032,4.017436,[293 318] ; [33 57],[284.14550642 326.85449358] ; [41.85449358 48.14550642],0
d3,1,0.059511,3.550959,[436 176] ; [56 35],[428.31294452 183.68705548] ; [63.68705548 27.31294452],0
p5,1,0.060226,3.531137,[ 83 526] ; [ 6 85],[ 77.43 531.57] ; [11.57 79.43],0
n4,1,0.095566,2.778025,[508 104] ; [69 22],[502.31009957 109.68990043] ; [74.68990043 16.31009957],0
d5,1,0.106042,2.612234,[506 105] ; [69 22],[500.46296296 110.53703704] ; [74.53703704 16.46296296],0
a2,1,0.135759,2.225385,[159 454] ; [17 74],[153.25 459.75] ; [22.75 68.25],0
v4,1,0.145338,2.120509,[601  12] ; [87  4],[599.06818182  13.93181818] ; [88.93181818  2.06818182],0
b3,1,0.165737,1.92109,[151 221] ; [18 40],[146.20465116 225.79534884] ; [22.79534884 35.20465116],0
b2,1,0.165737,1.92109,[151 221] ; [18 40],[146.20465116 225.79534884] ; [22.79534884 35.20465116],0
a6,1,0.170358,1.879794,[427 185] ; [57 34],[421.3485064 190.6514936] ; [62.6514936 28.3485064],0
n1,1,0.208292,1.583256,[43 77] ; [11 11],[45.63380282 74.36619718] ; [ 8.36619718 13.63380282],0
s4,1,0.215836,1.531843,[108 498] ; [11 77],[103.91066282 502.08933718] ; [15.08933718 72.91066282],0
u2,1,0.249718,1.324879,[86 70] ; [17 21],[82.82474227 73.17525773] ; [20.17525773 17.82474227],0
v3,1,0.290289,1.118278,[252 340] ; [33 57],[247.39002933 344.60997067] ; [37.60997067 52.39002933],0
u4,1,0.312812,1.018766,[ 18 595] ; [ 1 90],[ 16.54403409 596.45596591] ; [ 2.45596591 88.54403409],0
r3,1,0.339477,0.912406,[601  11] ; [88  3],[599.81223329  12.18776671] ; [89.18776671  1.81223329],0
a1,1,0.356637,0.8497,[ 27 586] ; [ 6 85],[ 28.734375 584.265625] ; [ 4.265625 86.734375],0
b4,1,0.361862,0.831422,[353 260] ; [57 34],[357.00284091 255.99715909] ; [52.99715909 38.00284091],0
a8,1,0.474081,0.512448,[ 86 473] ; [10 71],[ 83.85 475.15] ; [12.15 68.85],0
r2,1,0.510363,0.433322,[596  13] ; [90  1],[596.82  12.18] ; [89.18  1.82],0
n3,1,0.525769,0.402562,[91 29] ; [16  7],[89.79020979 30.20979021] ; [17.20979021  5.79020979],0
a7,1,0.537055,0.381025,[455 156] ; [65 26],[452.59259259 158.40740741] ; [67.40740741 23.59259259],0
p1,1,0.646479,0.210369,[ 56 555] ; [ 7 84],[ 54.83333333 556.16666667] ; [ 8.16666667 82.83333333],0
u3,1,0.718072,0.130348,[89 67] ; [21 18],[88. 68.] ; [22. 17.],0
r1,1,0.755474,0.096988,[516  95] ; [78 13],[517.  94.] ; [77. 14.],0
n2,1,0.835745,0.042989,[91 30] ; [17  5],[91.38461538 29.61538462] ; [16.61538462  5.38461538],0
u1,1,0.840594,0.040455,[120 493] ; [17 74],[119.29119318 493.70880682] ; [17.70880682 73.29119318],0
d2,1,0.85943,0.031364,[310 302] ; [47 44],[310.78805121 301.21194879] ; [46.21194879 44.78805121],0
b5,1,0.91752,0.010724,[367 246] ; [55 36],[367.45170455 245.54829545] ; [54.54829545 36.45170455],0
