Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.2e-05,19.204037,[46 19] ; [38 67],[32.11764706 32.88235294] ; [51.88235294 53.11764706],1
p3,1,4.4e-05,16.69281,[30 36] ; [18 89],[18.31213873 47.68786127] ; [29.68786127 77.31213873],1
p4,1,8e-05,15.550979,[37 29] ; [28 79],[24.79768786 41.20231214] ; [40.20231214 66.79768786],1
p6,1,0.001279,10.372595,[20 44] ; [12 94],[12.04705882 51.95294118] ; [19.95294118 86.04705882],0
p5,1,0.007256,7.208418,[ 6 59] ; [  1 107],[ 2.6300578 62.3699422] ; [  4.3699422 103.6300578],0
a5,1,0.013964,6.042713,[42 24] ; [48 60],[34.13793103 31.86206897] ; [55.86206897 52.13793103],0
p10,1,0.03122,4.640812,[46 19] ; [58 49],[39.30232558 25.69767442] ; [64.69767442 42.30232558],0
p2,1,0.049409,3.861412,[49 15] ; [67 41],[43.1627907 20.8372093] ; [72.8372093 35.1627907],0
b1,1,0.071871,3.239771,[18 48] ; [44 64],[23.51724138 42.48275862] ; [38.48275862 69.51724138],0
p11,1,0.082167,3.021515,[46 20] ; [61 47],[40.5862069 25.4137931] ; [66.4137931 41.5862069],0
a7,1,0.114041,2.497307,[49 17] ; [67 40],[44.25433526 21.74566474] ; [71.74566474 35.25433526],0
d5,1,0.120141,2.415482,[50 16] ; [69 38],[45.39884393 20.60115607] ; [73.60115607 33.39884393],0
r4,1,0.141398,2.162678,[52 14] ; [74 34],[47.79310345 18.20689655] ; [78.20689655 29.79310345],0
a3,1,0.182012,1.781116,[32 34] ; [63 44],[36.24277457 29.75722543] ; [58.75722543 48.24277457],0
v2,1,0.189352,1.722648,[32 31] ; [42 62],[27.91616766 35.08383234] ; [46.08383234 57.91616766],0
r1,1,0.233108,1.421798,[46 20] ; [65 42],[42.34682081 23.65317919] ; [68.65317919 38.34682081],0
d2,1,0.336172,0.924976,[18 48] ; [37 71],[20.86206897 45.13793103] ; [34.13793103 73.86206897],0
a2,1,0.348448,0.879101,[ 5 61] ; [13 95],[ 6.82758621 59.17241379] ; [11.17241379 96.82758621],0
