Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,145.414982,[ 95 261] ; [194  61],[168.38625205 187.61374795] ; [120.61374795 134.38625205],1
s2,1,0.0,69.942973,[140 230] ; [190  76],[191.98113208 178.01886792] ; [138.01886792 127.98113208],1
s6,1,0.0,61.379016,[199 166] ; [224  42],[244.68304279 120.31695721] ; [178.31695721  87.68304279],1
s3,1,0.0,61.170532,[157 209] ; [196  68],[205.07619048 160.92380952] ; [147.92380952 116.07619048],1
s5,1,0.0,32.902339,[ 83 280] ; [114 141],[115.71359223 247.28640777] ; [ 81.28640777 173.71359223],1
d1,1,5e-06,21.010452,[205 167] ; [196  73],[232.71762871 139.28237129] ; [168.28237129 100.71762871],1
p6,1,7e-06,20.232536,[105 261] ; [123 144],[131.82938389 234.17061611] ; [ 96.17061611 170.82938389],1
d2,1,1.4e-05,18.843234,[153 217] ; [158 111],[180.07824726 189.92175274] ; [130.92175274 138.07824726],1
u1,1,1.6e-05,18.573639,[ 59 313] ; [ 81 188],[ 81.24804992 290.75195008] ; [ 58.75195008 210.24804992],1
p9,1,2.3e-05,17.912851,[286  76] ; [245  23],[305.11428571  56.88571429] ; [225.88571429  42.11428571],1
p5,1,0.00016,14.254531,[ 25 344] ; [ 43 223],[ 39.51496063 329.48503937] ; [ 28.48503937 237.51496063],1
p4,1,0.000179,14.044527,[199 170] ; [184  84],[221.86342229 147.13657771] ; [161.13657771 106.86342229],1
a3,1,0.000239,13.49577,[245 125] ; [213  55],[265.61128527 104.38871473] ; [192.38871473  75.61128527],1
p10,1,0.000404,12.515857,[281  84] ; [235  32],[298.00632911  66.99367089] ; [217.99367089  49.00632911],1
p3,1,0.000429,12.400903,[161 209] ; [155 114],[182.97339593 187.02660407] ; [133.02660407 135.97339593],1
v1,1,0.000487,12.162984,[174 190] ; [161  99],[195.41666667 168.58333333] ; [139.58333333 120.41666667],1
p7,1,0.000629,11.688031,[205 156] ; [182  77],[225.33387097 135.66612903] ; [161.66612903  97.33387097],1
n5,1,0.001065,10.710316,[252 118] ; [213  54],[270.09419152  99.90580848] ; [194.90580848  72.09419152],0
r4,1,0.001203,10.485253,[339  33] ; [262   7],[348.78627145  23.21372855] ; [252.21372855  16.78627145],0
a5,1,0.001251,10.413756,[258 114] ; [217  52],[275.66302652  96.33697348] ; [199.33697348  69.66302652],0
p12,1,0.003302,8.632805,[ 19 348] ; [ 31 238],[ 28.85220126 338.14779874] ; [ 21.14779874 247.85220126],0
v2,1,0.003564,8.493417,[188 167] ; [167  91],[205.58727569 149.41272431] ; [149.41272431 108.58727569],0
u4,1,0.005013,7.874772,[  3 369] ; [ 11 258],[  8.12480499 363.87519501] ; [  5.87519501 263.12480499],0
v3,1,0.007672,7.108416,[126 232] ; [117 138],[141.91517129 216.08482871] ; [101.08482871 153.91517129],0
a2,1,0.008405,6.945105,[ 93 279] ; [ 93 176],[107.94383775 264.05616225] ; [ 78.05616225 190.94383775],0
d5,1,0.010181,6.602987,[297  74] ; [236  33],[308.9734375  62.0265625] ; [224.0265625  44.9734375],0
a8,1,0.011989,6.312469,[ 36 301] ; [ 43 196],[ 46.22048611 290.77951389] ; [ 32.77951389 206.22048611],0
n6,1,0.014818,5.938023,[299  71] ; [235  32],[310.17268446  59.82731554] ; [223.82731554  43.17268446],0
r1,1,0.019527,5.453706,[300  70] ; [234  32],[310.66037736  59.33962264] ; [223.33962264  42.66037736],0
n4,1,0.020385,5.378619,[268 103] ; [215  53],[280.42723005  90.57276995] ; [202.57276995  65.42723005],0
u3,1,0.025024,5.022217,[72 53] ; [42 14],[78.72928177 46.27071823] ; [35.27071823 20.72928177],0
p8,1,0.030363,4.688647,[179 185] ; [154 112],[192.4 171.6] ; [140.6 125.4],0
v4,1,0.030634,4.673334,[354  17] ; [264   4],[358.80751174  12.19248826] ; [259.19248826   8.80751174],0
a4,1,0.033283,4.531143,[152 219] ; [133 136],[165.2109375 205.7890625] ; [119.7890625 149.2109375],0
p2,1,0.054761,3.689344,[300  69] ; [234  35],[308.84952978  60.15047022] ; [225.15047022  43.84952978],0
u2,1,0.05681,3.628137,[65 60] ; [37 18],[70.83333333 54.16666667] ; [31.16666667 23.83333333],0
b2,1,0.05786,3.597692,[ 57 133] ; [ 72 111],[ 65.71045576 124.28954424] ; [ 63.28954424 119.71045576],0
b3,1,0.05786,3.597692,[ 57 133] ; [ 72 111],[ 65.71045576 124.28954424] ; [ 63.28954424 119.71045576],0
d4,1,0.063386,3.446495,[304  67] ; [235  34],[312.4515625  58.5484375] ; [226.5484375  42.4515625],0
s4,1,0.066854,3.35863,[ 52 312] ; [ 53 215],[ 60.47468354 303.52531646] ; [ 44.52531646 223.47468354],0
p11,1,0.098198,2.734575,[275  97] ; [214  55],[283.78783151  88.21216849] ; [205.21216849  63.78783151],0
b5,1,0.202563,1.623801,[235 137] ; [183  86],[242.58346334 129.41653666] ; [175.41653666  93.58346334],0
r3,1,0.296871,1.088196,[353  17] ; [261   8],[355.52425665  14.47574335] ; [258.47574335  10.52425665],0
d3,1,0.300651,1.071303,[283  87] ; [215  54],[288.35680751  81.64319249] ; [209.64319249  59.35680751],0
p1,1,0.320725,0.985988,[ 30 338] ; [ 28 240],[ 33.55974843 334.44025157] ; [ 24.44025157 243.55974843],0
a6,1,0.338605,0.915705,[283  88] ; [213  55],[287.97496088  83.02503912] ; [208.02503912  59.97496088],0
a1,1,0.37836,0.776023,[ 14 358] ; [ 14 255],[ 16.24960998 355.75039002] ; [ 11.75039002 257.24960998],0
n1,1,0.385163,0.754159,[28 55] ; [21 30],[30.35074627 52.64925373] ; [18.64925373 32.35074627],0
n2,1,0.394592,0.724745,[59 25] ; [40 12],[61.14705882 22.85294118] ; [37.85294118 14.14705882],0
b4,1,0.742092,0.108297,[222 150] ; [164 105],[224.0124805 147.9875195] ; [161.9875195 107.0124805],0
b1,1,0.791409,0.06995,[129 243] ; [ 96 173],[130.57722309 241.42277691] ; [ 94.42277691 174.57722309],0
n3,1,0.853185,0.034246,[61 23] ; [37 15],[60.52941176 23.47058824] ; [37.47058824 14.52941176],0
s1,1,0.935417,0.006566,[ 13 354] ; [  9 254],[ 12.81587302 354.18412698] ; [  9.18412698 253.81587302],0
