Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000106,15.026622,[26 34] ; [35  8],[35.53398058 24.46601942] ; [25.46601942 17.53398058],1
d3,1,0.004243,8.176714,[33 27] ; [36  8],[39.80769231 20.19230769] ; [29.19230769 14.80769231],0
p4,1,0.004485,8.076283,[24 36] ; [30 14],[31.15384615 28.84615385] ; [22.84615385 21.15384615],0
p6,1,0.010768,6.503242,[11 49] ; [17 24],[16.63366337 43.36633663] ; [11.36633663 29.63366337],0
d1,1,0.012675,6.213923,[22 38] ; [27 17],[28.26923077 31.73076923] ; [20.73076923 23.26923077],0
s6,1,0.016955,5.700991,[22 38] ; [26 17],[27.96116505 32.03883495] ; [20.03883495 22.96116505],0
a4,1,0.019284,5.475567,[25 34] ; [ 9 35],[19.47572816 39.52427184] ; [14.52427184 29.47572816],0
s7,1,0.041576,4.152391,[14 41] ; [19 23],[18.71134021 36.28865979] ; [14.28865979 27.71134021],0
a7,1,0.080303,3.05876,[36 23] ; [34 10],[40.09708738 18.90291262] ; [29.90291262 14.09708738],0
b1,1,0.086335,2.941414,[28 32] ; [28 16],[32.30769231 27.69230769] ; [23.69230769 20.30769231],0
p10,1,0.102751,2.66232,[14 45] ; [17 27],[17.75728155 41.24271845] ; [13.24271845 30.75728155],0
v4,1,0.110257,2.550541,[52  6] ; [43  1],[54.01960784  3.98039216] ; [40.98039216  3.01960784],0
p3,1,0.138914,2.189949,[18 42] ; [19 24],[21.55339806 38.44660194] ; [15.44660194 27.55339806],0
n1,1,0.157152,2.001418,[ 6 17] ; [6 6],[ 7.88571429 15.11428571] ; [4.11428571 7.88571429],0
s2,1,0.160404,1.970411,[19 39] ; [20 23],[22.3960396 35.6039604] ; [16.6039604 26.3960396],0
a2,1,0.17002,1.882766,[13 47] ; [ 5 39],[10.38461538 49.61538462] ; [ 7.61538462 36.38461538],0
b2,1,0.182642,1.775991,[11 27] ; [ 4 23],[ 8.76923077 29.23076923] ; [ 6.23076923 20.76923077],0
b3,1,0.182642,1.775991,[11 27] ; [ 4 23],[ 8.76923077 29.23076923] ; [ 6.23076923 20.76923077],0
a5,1,0.22352,1.481628,[31 29] ; [28 16],[34.03846154 25.96153846] ; [24.96153846 19.03846154],0
p1,1,0.238903,1.387057,[ 3 56] ; [ 5 39],[ 4.58252427 54.41747573] ; [ 3.41747573 40.58252427],0
v2,1,0.251779,1.313404,[22 35] ; [22 22],[24.83168317 32.16831683] ; [19.16831683 24.83168317],0
