Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,47.314474,[219  73] ; [58 83],[186.79907621 105.20092379] ; [90.20092379 50.79907621],1
a4,1,0.0,43.183844,[151 140] ; [ 27 116],[119.35023041 171.64976959] ; [58.64976959 84.35023041],1
d1,1,0.0,41.780564,[178 114] ; [ 40 103],[146.33563218 145.66436782] ; [71.66436782 71.33563218],1
r1,1,0.0,37.403308,[245  44] ; [83 60],[219.42592593  69.57407407] ; [108.57407407  34.42592593],1
d2,1,0.0,35.072326,[146 145] ; [ 29 113],[117.60969977 173.39030023] ; [57.39030023 84.60969977],1
d5,1,0.0,26.308105,[250  42] ; [91 51],[229.42857143  62.57142857] ; [111.57142857  30.42857143],1
a6,1,4e-06,21.449729,[223  69] ; [78 65],[202.05057471  89.94942529] ; [98.94942529 44.05057471],1
d4,1,1.2e-05,19.109711,[248  44] ; [94 47],[230.63279446  61.36720554] ; [111.36720554  29.63279446],1
n4,1,2.3e-05,17.884339,[231  61] ; [85 57],[212.60829493  79.39170507] ; [103.39170507  38.60829493],1
r4,1,2.4e-05,17.85546,[266  26] ; [109  34],[251.72413793  40.27586207] ; [123.27586207  19.72413793],1
u1,1,3.2e-05,17.267318,[ 52 240] ; [  5 138],[ 38.26206897 253.73793103] ; [ 18.73793103 124.26206897],1
d3,1,0.000207,13.766678,[219  73] ; [81 60],[202.30946882  89.69053118] ; [97.69053118 43.30946882],1
r2,1,0.002028,9.524364,[273  14] ; [124  19],[264.9744186  22.0255814] ; [132.0255814  10.9744186],0
p10,1,0.002474,9.159751,[238  51] ; [98 43],[225.82325581  63.17674419] ; [110.17674419  30.82325581],0
v2,1,0.00256,9.09693,[159 122] ; [56 81],[144.53349282 136.46650718] ; [70.46650718 66.53349282],0
p4,1,0.007209,7.220229,[177 114] ; [67 75],[163.98152425 127.01847575] ; [80.01847575 61.98152425],0
n6,1,0.016701,5.727566,[246  44] ; [107  35],[236.96759259  53.03240741] ; [116.03240741  25.96759259],0
p11,1,0.017694,5.626218,[241  51] ; [104  39],[231.5862069  60.4137931] ; [113.4137931  29.5862069],0
a7,1,0.021446,5.290161,[225  67] ; [94 47],[215.12240185  76.87759815] ; [103.87759815  37.12240185],0
p8,1,0.042563,4.112663,[153 134] ; [60 80],[143.16393443 143.83606557] ; [69.83606557 70.16393443],0
p9,1,0.042999,4.095442,[245  43] ; [108  32],[237.53271028  50.46728972] ; [115.46728972  24.53271028],0
s6,1,0.050764,3.816038,[162 123] ; [65 74],[152.58254717 132.41745283] ; [74.41745283 64.58254717],0
v1,1,0.052452,3.761278,[148 138] ; [58 81],[138.62588235 147.37411765] ; [67.37411765 71.62588235],0
s7,1,0.0537,3.721991,[ 86 192] ; [ 30 107],[ 77.7060241 200.2939759] ; [38.2939759 98.7060241],0
p3,1,0.056106,3.648922,[136 155] ; [53 90],[126.72580645 164.27419355] ; [62.27419355 80.72580645],0
n5,1,0.066681,3.362881,[212  77] ; [92 50],[203.84222738  85.15777262] ; [100.15777262  41.84222738],0
v3,1,0.08019,3.061045,[ 94 188] ; [ 35 105],[ 86.20379147 195.79620853] ; [42.79620853 97.20379147],0
r3,1,0.110196,2.551413,[277  12] ; [129  11],[273.50582751  15.49417249] ; [132.49417249   7.50582751],0
n2,1,0.157299,2.0,[48 12] ; [27 13],[45. 15.] ; [30. 10.],0
p12,1,0.164714,1.930408,[ 17 272] ; [  4 138],[ 14.0812065 274.9187935] ; [  6.9187935 135.0812065],0
u3,1,0.168484,1.896377,[40 31] ; [38 46],[35.72903226 35.27096774] ; [42.27096774 41.72903226],0
b4,1,0.196451,1.668563,[169 123] ; [92 51],[175.2 116.8] ; [85.8 57.2],0
v4,1,0.273142,1.200899,[275  13] ; [132  10],[272.59534884  15.40465116] ; [134.40465116   7.59534884],0
a1,1,0.280064,1.166778,[ 12 280] ; [  3 140],[ 10.06896552 281.93103448] ; [  4.93103448 138.06896552],0
s1,1,0.296528,1.089743,[  6 283] ; [  1 139],[  4.71561772 284.28438228] ; [  2.28438228 137.71561772],0
b1,1,0.327066,0.960479,[110 182] ; [47 96],[105.38850575 186.61149425] ; [51.61149425 91.38850575],0
b2,1,0.365069,0.820381,[ 49 112] ; [18 55],[ 46.0982906 114.9017094] ; [20.9017094 52.0982906],0
b3,1,0.365069,0.820381,[ 49 112] ; [18 55],[ 46.0982906 114.9017094] ; [20.9017094 52.0982906],0
u2,1,0.443969,0.586003,[40 32] ; [41 42],[37.62580645 34.37419355] ; [43.37419355 39.62580645],0
s2,1,0.471839,0.517665,[101 188] ; [45 98],[ 97.6712963 191.3287037] ; [48.3287037 94.6712963],0
s4,1,0.491526,0.473184,[ 42 246] ; [ 24 116],[ 44.41121495 243.58878505] ; [ 21.58878505 118.41121495],0
s3,1,0.526852,0.400459,[119 168] ; [63 78],[122.04205607 164.95794393] ; [59.95794393 81.04205607],0
n3,1,0.549431,0.358337,[47 13] ; [30 11],[45.74257426 14.25742574] ; [31.25742574  9.74257426],0
p1,1,0.55877,0.341838,[ 23 268] ; [  9 133],[ 21.50577367 269.49422633] ; [ 10.49422633 131.50577367],0
s5,1,0.72526,0.123508,[ 75 209] ; [ 35 106],[ 73.50588235 210.49411765] ; [ 36.49411765 104.50588235],0
p5,1,0.749661,0.101817,[ 25 266] ; [ 11 132],[ 24.13824885 266.86175115] ; [ 11.86175115 131.13824885],0
p7,1,0.79682,0.066288,[178 109] ; [88 51],[179.20657277 107.79342723] ; [86.79342723 52.20657277],0
p6,1,0.872171,0.025889,[ 88 199] ; [44 96],[ 88.72131148 198.27868852] ; [43.27868852 96.72131148],0
b5,1,0.925976,0.008632,[179 113] ; [87 56],[178.55632184 113.44367816] ; [87.44367816 55.55632184],0
n1,1,0.960689,0.002429,[17 42] ; [12 29],[17.11 41.89] ; [11.89 29.11],0
a8,1,0.999315,1e-06,[ 29 230] ; [ 15 119],[ 28.99745547 230.00254453] ; [ 15.00254453 118.99745547],0
