Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002797,8.935181,[6 5] ; [ 3 26],[2.475 8.525] ; [ 6.525 22.475],0
r1,1,0.034356,4.476902,[ 1 10] ; [13 16],[3.85 7.15] ; [10.15 18.85],0
a8,1,0.081873,3.027318,[3 8] ; [ 2 27],[1.375 9.625] ; [ 3.625 25.375],0
p1,1,0.111052,2.539185,[4 7] ; [ 4 25],[2.2 8.8] ; [ 5.8 23.2],0
d3,1,0.12011,2.415883,[2 9] ; [13 16],[4.125 6.875] ; [10.875 18.125],0
r3,1,0.144523,2.129128,[7 4] ; [11 18],[4.95 6.05] ; [13.05 15.95],0
s6,1,0.1524,2.048067,[ 1 10] ; [ 9 20],[2.75 8.25] ; [ 7.25 21.75],0
p7,1,0.195945,1.672341,[4 7] ; [ 5 24],[2.475 8.525] ; [ 6.525 22.475],0
v3,1,0.227844,1.454269,[4 6] ; [ 6 23],[2.56410256 7.43589744] ; [ 7.43589744 21.56410256],0
d1,1,0.230204,1.439601,[3 8] ; [14 15],[4.675 6.325] ; [12.325 16.675],0
s8,1,0.28809,1.128527,[2 9] ; [ 2 27],[1.1 9.9] ; [ 2.9 26.1],0
r4,1,0.316422,1.003678,[3 8] ; [ 4 25],[1.925 9.075] ; [ 5.075 23.925],0
b5,1,0.342558,0.900833,[6 5] ; [11 18],[4.675 6.325] ; [12.325 16.675],0
b1,1,0.385039,0.754551,[7 4] ; [14 15],[5.775 5.225] ; [15.225 13.775],0
d2,1,0.387145,0.74789,[5 6] ; [17 11],[6.20512821 4.79487179] ; [15.79487179 12.20512821],0
b4,1,0.410582,0.677116,[8 3] ; [17 12],[6.875 4.125] ; [18.125 10.875],0
a7,1,0.45484,0.558564,[6 5] ; [12 17],[4.95 6.05] ; [13.05 15.95],0
p3,1,0.478812,0.501567,[3 8] ; [ 5 24],[2.2 8.8] ; [ 5.8 23.2],0
v1,1,0.478812,0.501567,[3 8] ; [ 5 24],[2.2 8.8] ; [ 5.8 23.2],0
p6,1,0.48192,0.494516,[ 1 10] ; [ 1 27],[ 0.56410256 10.43589744] ; [ 1.43589744 26.56410256],0
n4,1,0.528009,0.398222,[8 3] ; [18 11],[7.15 3.85] ; [18.85 10.15],0
r2,1,0.555818,0.346997,[5 5] ; [17 11],[5.78947368 4.21052632] ; [16.21052632 11.78947368],0
p11,1,0.588571,0.292581,[4 7] ; [ 8 21],[3.3 7.7] ; [ 8.7 20.3],0
s3,1,0.614798,0.253247,[3 8] ; [10 18],[3.66666667 7.33333333] ; [ 9.33333333 18.66666667],0
u3,1,0.659118,0.194597,[1 3] ; [ 2 11],[0.70588235 3.29411765] ; [ 2.29411765 10.70588235],0
s5,1,0.688038,0.161218,[ 1 10] ; [ 4 25],[1.375 9.625] ; [ 3.625 25.375],0
a3,1,0.710644,0.137634,[7 4] ; [16 12],[6.48717949 4.51282051] ; [16.51282051 11.48717949],0
a1,1,0.72852,0.120475,[2 9] ; [ 4 25],[1.65 9.35] ; [ 4.35 24.65],0
s4,1,0.72852,0.120475,[2 9] ; [ 4 25],[1.65 9.35] ; [ 4.35 24.65],0
s7,1,0.740947,0.109296,[2 9] ; [ 6 20],[2.37837838 8.62162162] ; [ 5.62162162 20.37837838],0
d4,1,0.747972,0.103243,[7 4] ; [20  9],[7.425 3.575] ; [19.575  9.425],0
p8,1,0.761537,0.09209,[2 9] ; [ 4 24],[1.69230769 9.30769231] ; [ 4.30769231 23.69230769],0
n5,1,0.772484,0.083595,[7 4] ; [17 12],[6.6 4.4] ; [17.4 11.6],0
a6,1,0.815914,0.054198,[5 6] ; [12 17],[4.675 6.325] ; [12.325 16.675],0
b2,1,0.822118,0.050545,[4 5] ; [ 8 12],[3.72413793 5.27586207] ; [ 8.27586207 11.72413793],0
b3,1,0.822118,0.050545,[4 5] ; [ 8 12],[3.72413793 5.27586207] ; [ 8.27586207 11.72413793],0
u2,1,0.824745,0.049038,[1 3] ; [4 9],[1.17647059 2.82352941] ; [3.82352941 9.17647059],0
v2,1,0.838007,0.041797,[3 8] ; [ 7 22],[2.75 8.25] ; [ 7.25 21.75],0
n6,1,0.865961,0.02849,[4 7] ; [11 17],[4.23076923 6.76923077] ; [10.76923077 17.23076923],0
a5,1,0.873237,0.025455,[6 5] ; [15 14],[5.775 5.225] ; [15.225 13.775],0
a2,1,0.906039,0.013932,[ 1 10] ; [ 3 26],[1.1 9.9] ; [ 2.9 26.1],0
s1,1,0.944277,0.004885,[2 9] ; [ 5 24],[1.925 9.075] ; [ 5.075 23.925],0
p4,1,0.944277,0.004885,[2 9] ; [ 5 24],[1.925 9.075] ; [ 5.075 23.925],0
a4,1,0.969655,0.001447,[4 7] ; [10 18],[3.94871795 7.05128205] ; [10.05128205 17.94871795],0
d5,1,0.97161,0.001267,[6 5] ; [16 13],[6.05 4.95] ; [15.95 13.05],0
