Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,38.108479,[94  3] ; [4 6],[88.8411215  8.1588785] ; [9.1588785 0.8411215],1
r4,1,0.0,31.826939,[88 10] ; [2 8],[81.66666667 16.33333333] ; [8.33333333 1.66666667],1
v4,1,1.4e-05,18.868005,[91  6] ; [5 5],[87.02803738  9.97196262] ; [8.97196262 1.02803738],1
s6,1,0.008159,6.998291,[67 27] ; [3 7],[63.26923077 30.73076923] ; [6.73076923 3.26923077],0
n6,1,0.008456,6.934353,[75 21] ; [4 6],[71.54716981 24.45283019] ; [7.45283019 2.54716981],0
d5,1,0.011365,6.407402,[74 22] ; [4 6],[70.64150943 25.35849057] ; [7.35849057 2.64150943],0
r1,1,0.024666,5.047158,[71 25] ; [4 6],[67.9245283 28.0754717] ; [7.0754717 2.9245283],0
s2,1,0.046391,3.967347,[52 46] ; [2 8],[49. 49.] ; [5. 5.],0
d2,1,0.049784,3.848722,[51 46] ; [2 8],[48.04672897 48.95327103] ; [4.95327103 5.04672897],0
p9,1,0.05337,3.732306,[68 29] ; [4 6],[65.27102804 31.72897196] ; [6.72897196 3.27102804],0
s3,1,0.060098,3.534681,[59 38] ; [3 7],[56.20560748 40.79439252] ; [5.79439252 4.20560748],0
v2,1,0.061596,3.493875,[48 46] ; [2 8],[45.19230769 48.80769231] ; [4.80769231 5.19230769],0
s7,1,0.064798,3.41011,[43 50] ; [1 7],[40.51485149 52.48514851] ; [3.48514851 4.51485149],0
d1,1,0.070267,3.27678,[49 49] ; [2 8],[46.27777778 51.72222222] ; [4.72222222 5.27777778],0
n4,1,0.080233,3.060181,[65 31] ; [4 6],[62.49056604 33.50943396] ; [6.50943396 3.49056604],0
s5,1,0.095901,2.772417,[34 60] ; [1 9],[31.63461538 62.36538462] ; [3.36538462 6.63461538],0
a6,1,0.120524,2.410505,[63 34] ; [4 6],[60.73831776 36.26168224] ; [6.26168224 3.73831776],0
n2,1,0.145775,2.115918,[23  5] ; [2 2],[21.875  6.125] ; [3.125 0.875],0
p10,1,0.158196,1.991386,[61 36] ; [4 6],[58.92523364 38.07476636] ; [6.07476636 3.92523364],0
a5,1,0.161125,1.963636,[70 28] ; [5 5],[68.05555556 29.94444444] ; [6.94444444 3.05555556],0
b5,1,0.161125,1.963636,[70 28] ; [5 5],[68.05555556 29.94444444] ; [6.94444444 3.05555556],0
p2,1,0.184721,1.759229,[77 21] ; [6 4],[75.31481481 22.68518519] ; [7.68518519 2.31481481],0
a7,1,0.220956,1.498149,[67 30] ; [5 5],[65.27102804 31.72897196] ; [6.72897196 3.27102804],0
v1,1,0.265443,1.240147,[47 50] ; [3 7],[45.3271028 51.6728972] ; [4.6728972 5.3271028],0
b1,1,0.277941,1.177132,[51 47] ; [7 3],[52.62962963 45.37037037] ; [5.37037037 4.62962963],0
d4,1,0.305887,1.048352,[72 24] ; [6 4],[70.64150943 25.35849057] ; [7.35849057 2.64150943],0
n5,1,0.326823,0.961445,[63 33] ; [5 5],[61.58490566 34.41509434] ; [6.41509434 3.58490566],0
p6,1,0.35139,0.868431,[44 53] ; [3 7],[42.60747664 54.39252336] ; [4.39252336 5.60747664],0
a3,1,0.357633,0.846187,[63 33] ; [8 2],[64.30188679 31.69811321] ; [6.69811321 3.30188679],0
a4,1,0.397887,0.714704,[43 55] ; [3 7],[41.74074074 56.25925926] ; [4.25925926 5.74074074],0
v3,1,0.413102,0.669856,[31 64] ; [2 8],[29.85714286 65.14285714] ; [3.14285714 6.85714286],0
d3,1,0.415074,0.664221,[60 35] ; [5 5],[58.80952381 36.19047619] ; [6.19047619 3.80952381],0
s1,1,0.526006,0.402101,[ 5 92] ; [1 9],[ 5.43925234 91.56074766] ; [0.56074766 9.43925234],0
p3,1,0.546797,0.363087,[49 49] ; [6 4],[49.90740741 48.09259259] ; [5.09259259 4.90740741],0
a8,1,0.558993,0.341451,[15 72] ; [1 9],[14.35051546 72.64948454] ; [1.64948454 8.35051546],0
n1,1,0.726161,0.122665,[11 16] ; [2 2],[11.32258065 15.67741935] ; [1.67741935 2.32258065],0
p4,1,0.779206,0.078598,[53 44] ; [5 5],[52.57943925 44.42056075] ; [5.42056075 4.57943925],0
p8,1,0.899443,0.015968,[41 56] ; [4 5],[41.17924528 55.82075472] ; [3.82075472 5.17924528],0
u2,1,0.900287,0.0157,[15 18] ; [1 1],[15.08571429 17.91428571] ; [0.91428571 1.08571429],0
s4,1,0.916287,0.011049,[21 77] ; [2 8],[20.87037037 77.12962963] ; [2.12962963 7.87037037],0
b4,1,0.950972,0.003781,[50 48] ; [5 5],[49.90740741 48.09259259] ; [5.09259259 4.90740741],0
