Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,42.159683,[192 180] ; [ 83 224],[150.66273932 221.33726068] ; [124.33726068 182.66273932],1
v2,1,0.0,36.780145,[258 118] ; [139 166],[219.19530103 156.80469897] ; [177.80469897 127.19530103],1
p3,1,1e-06,24.15657,[226 158] ; [127 189],[193.64571429 190.35428571] ; [159.35428571 156.64571429],1
p9,1,3e-06,21.809401,[341  40] ; [238  74],[318.32467532  62.67532468] ; [260.67532468  51.32467532],1
n5,1,3e-06,21.603005,[314  70] ; [210 106],[287.45142857  96.54857143] ; [236.54857143  79.45142857],1
p6,1,7e-06,20.270169,[167 209] ; [ 87 226],[138.61248186 237.38751814] ; [115.38751814 197.61248186],1
s8,1,1.3e-05,18.972647,[203 181] ; [115 201],[174.44571429 209.55428571] ; [143.55428571 172.44571429],1
p4,1,1.9e-05,18.309929,[258 126] ; [162 154],[230.4 153.6] ; [189.6 126.4],1
p2,1,0.000138,14.52291,[338  45] ; [244  71],[319.3495702  63.6504298] ; [262.6504298  52.3495702],1
p10,1,0.000246,13.444034,[328  53] ; [236  78],[309.18561151  71.81438849] ; [254.81438849  59.18561151],1
p8,1,0.000379,12.633567,[218 159] ; [138 174],[194.79245283 182.20754717] ; [161.20754717 150.79245283],1
p7,1,0.000613,11.736548,[257 115] ; [176 136],[235.49122807 136.50877193] ; [197.50877193 114.49122807],1
n4,1,0.000666,11.580663,[319  67] ; [228  89],[300.34423898  85.65576102] ; [246.65576102  70.34423898],1
s5,1,0.000976,10.871806,[154 218] ; [ 89 216],[133.52437223 238.47562777] ; [109.47562777 195.52437223],1
s6,1,0.001179,10.522658,[275 101] ; [192 120],[255.22093023 120.77906977] ; [211.77906977 100.22093023],0
p12,1,0.003473,8.540399,[ 36 345] ; [ 12 303],[ 26.27586207 354.72413793] ; [ 21.72413793 293.27586207],0
r4,1,0.003743,8.404255,[368  20] ; [282  35],[357.73049645  30.26950355] ; [292.26950355  24.73049645],0
s2,1,0.003775,8.389169,[219 165] ; [145 170],[199.96566524 184.03433476] ; [164.03433476 150.96566524],0
v4,1,0.00479,7.957239,[377   9] ; [294  21],[369.4807418  16.5192582] ; [301.5192582  13.4807418],0
p5,1,0.004871,7.926856,[ 52 331] ; [ 22 293],[ 40.60458453 342.39541547] ; [ 33.39541547 281.60458453],0
b5,1,0.006589,7.381832,[252 136] ; [174 143],[234.45106383 153.54893617] ; [191.54893617 125.45106383],0
a8,1,0.009896,6.653526,[ 56 290] ; [ 27 264],[ 45.08320251 300.91679749] ; [ 37.91679749 253.08320251],0
p11,1,0.010402,6.564774,[311  77] ; [228  89],[296.64113475  91.35886525] ; [242.35886525  74.64113475],0
a5,1,0.014711,5.950774,[315  73] ; [233  84],[301.59432624  86.40567376] ; [246.40567376  70.59432624],0
r1,1,0.016426,5.756647,[331  54] ; [250  66],[319.09415121  65.90584879] ; [261.90584879  54.09415121],0
s7,1,0.023739,5.113567,[197 170] ; [137 168],[182.4077381 184.5922619] ; [151.5922619 153.4077381],0
b3,1,0.025326,5.001434,[100 143] ; [ 55 125],[ 89.04255319 153.95744681] ; [ 65.95744681 114.04255319],0
b2,1,0.025326,5.001434,[100 143] ; [ 55 125],[ 89.04255319 153.95744681] ; [ 65.95744681 114.04255319],0
n6,1,0.030197,4.698066,[332  52] ; [254  62],[321.46285714  62.53714286] ; [264.53714286  51.46285714],0
r3,1,0.036867,4.356524,[376  11] ; [295  19],[370.43794579  16.56205421] ; [300.56205421  13.43794579],0
