Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.641026,[24 54] ; [126  36],[48.75 29.25] ; [101.25  60.75],1
a6,1,0.0,47.917896,[32 46] ; [137  25],[54.925 23.075] ; [114.075  47.925],1
r4,1,1.5e-05,18.720648,[49 29] ; [141  21],[61.75 16.25] ; [128.25  33.75],1
a2,1,3.2e-05,17.281152,[ 4 74] ; [ 46 116],[16.25 61.75] ; [ 33.75 128.25],1
r1,1,0.000474,12.216523,[44 34] ; [126  35],[55.48117155 22.51882845] ; [114.51882845  46.48117155],1
b5,1,0.001356,10.265221,[31 47] ; [100  62],[42.575 35.425] ; [88.425 73.575],0
r2,1,0.002122,9.441017,[62 13] ; [151   8],[68.26923077  6.73076923] ; [144.73076923  14.26923077],0
r3,1,0.002683,9.011155,[61 17] ; [148  13],[68.20920502  9.79079498] ; [140.79079498  20.20920502],0
v4,1,0.003112,8.740368,[59 18] ; [147  15],[66.36820084 10.63179916] ; [139.63179916  22.36820084],0
d5,1,0.008697,6.883985,[51 27] ; [131  31],[59.15 18.85] ; [122.85  39.15],0
u3,1,0.009397,6.745728,[ 5 23] ; [22 24],[10.21621622 17.78378378] ; [16.78378378 29.21621622],0
d4,1,0.015486,5.86031,[52 26] ; [131  31],[59.475 18.525] ; [123.525  38.475],0
p11,1,0.016984,5.698006,[51 27] ; [129  33],[58.5 19.5] ; [121.5  40.5],0
a5,1,0.01979,5.430313,[49 29] ; [125  37],[56.55 21.45] ; [117.45  44.55],0
u1,1,0.021797,5.261907,[ 4 74] ; [ 25 137],[ 9.425 68.575] ; [ 19.575 142.425],0
d1,1,0.022578,5.200684,[35 43] ; [98 64],[43.225 34.775] ; [89.775 72.225],0
p4,1,0.028726,4.783971,[27 48] ; [83 79],[34.81012658 40.18987342] ; [75.18987342 86.81012658],0
p2,1,0.037833,4.312496,[50 26] ; [127  35],[56.5210084 19.4789916] ; [120.4789916  41.5210084],0
p10,1,0.045605,3.996109,[47 29] ; [120  41],[53.55274262 22.44725738] ; [113.44725738  47.55274262],0
a8,1,0.078306,3.099705,[ 5 68] ; [ 22 123],[ 9.0412844 63.9587156] ; [ 17.9587156 127.0412844],0
p3,1,0.079311,3.078961,[28 49] ; [78 83],[34.29411765 42.70588235] ; [71.70588235 89.29411765],0
p6,1,0.098459,2.730337,[15 59] ; [ 49 111],[20.23931624 53.76068376] ; [ 43.76068376 116.23931624],0
p9,1,0.120627,2.409165,[50 26] ; [120  39],[54.9787234 21.0212766] ; [115.0212766  43.9787234],0
b4,1,0.17563,1.834215,[39 39] ; [96 66],[43.875 34.125] ; [91.125 70.875],0
a3,1,0.18557,1.752445,[50 28] ; [116  44],[54.40336134 23.59663866] ; [111.59663866  48.40336134],0
s5,1,0.185981,1.749173,[13 63] ; [ 17 139],[ 9.82758621 66.17241379] ; [ 20.17241379 135.82758621],0
v1,1,0.203763,1.615196,[31 46] ; [78 81],[35.56355932 41.43644068] ; [73.43644068 85.56355932],0
s2,1,0.237764,1.393802,[12 66] ; [ 35 125],[15.40336134 62.59663866] ; [ 31.59663866 128.40336134],0
