Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.015324,[134  25] ; [29 37],[115.18666667  43.81333333] ; [47.81333333 18.18666667],1
p2,1,0.0,28.860252,[143  17] ; [39 28],[128.28193833  31.71806167] ; [53.71806167 13.28193833],1
p9,1,1.9e-05,18.237601,[134  26] ; [37 28],[121.6  38.4] ; [49.4 15.6],1
n6,1,3.4e-05,17.207574,[130  29] ; [37 30],[117.49115044  41.50884956] ; [49.50884956 17.49115044],1
r3,1,0.000276,13.224195,[158   3] ; [56  9],[152.45132743   8.54867257] ; [61.54867257  3.45132743],1
v4,1,0.000575,11.854118,[151   8] ; [53 13],[144.16  14.84] ; [59.84  6.16],1
n4,1,0.000881,11.061795,[127  35] ; [38 29],[116.72489083  45.27510917] ; [48.27510917 18.72489083],1
s1,1,0.001134,10.595073,[  4 155] ; [ 9 57],[  9.18666667 149.81333333] ; [ 3.81333333 62.18666667],0
n5,1,0.001246,10.420558,[120  39] ; [36 31],[109.75221239  49.24778761] ; [46.24778761 20.75221239],0
r4,1,0.001734,9.811847,[145  17] ; [49 18],[137.24017467  24.75982533] ; [56.75982533 10.24017467],0
b1,1,0.005725,7.634943,[ 53 109] ; [35 32],[62.25327511 99.74672489] ; [25.74672489 41.25327511],0
r1,1,0.019902,5.420454,[131  30] ; [45 22],[124.28070175  36.71929825] ; [51.71929825 15.28070175],0
d5,1,0.059835,3.541948,[123  39] ; [42 24],[117.23684211  44.76315789] ; [47.76315789 18.23684211],0
d2,1,0.061692,3.491303,[64 98] ; [35 31],[70.34210526 91.65789474] ; [28.65789474 37.34210526],0
a6,1,0.065852,3.383511,[107  55] ; [35 31],[100.89473684  61.10526316] ; [41.10526316 24.89473684],0
r2,1,0.075092,3.168048,[154   7] ; [59  7],[151.07048458   9.92951542] ; [61.92951542  4.07048458],0
v2,1,0.093617,2.811054,[80 76] ; [24 38],[74.42201835 81.57798165] ; [29.57798165 32.42201835],0
p7,1,0.096546,2.761697,[100  54] ; [35 31],[94.5 59.5] ; [40.5 25.5],0
s6,1,0.098031,2.737288,[115  42] ; [41 25],[109.82959641  47.17040359] ; [46.17040359 19.82959641],0
a3,1,0.109259,2.564907,[109  53] ; [37 29],[103.73684211  58.26315789] ; [42.26315789 23.73684211],0
p8,1,0.11295,2.512447,[70 90] ; [21 44],[64.71111111 95.28888889] ; [26.28888889 38.71111111],0
u2,1,0.114865,2.485976,[31 21] ; [12 17],[27.60493827 24.39506173] ; [15.39506173 13.60493827],0
n2,1,0.128039,2.316123,[25  4] ; [18  8],[22.67272727  6.32727273] ; [20.32727273  5.67272727],0
s5,1,0.150266,2.06955,[ 56 102] ; [16 47],[ 51.47511312 106.52488688] ; [20.52488688 42.47511312],0
s2,1,0.161637,1.958849,[110  52] ; [39 28],[105.40611354  56.59388646] ; [43.59388646 23.40611354],0
a7,1,0.166419,1.914905,[121  41] ; [44 23],[116.72489083  45.27510917] ; [48.27510917 18.72489083],0
p4,1,0.186868,1.742141,[87 73] ; [30 37],[82.46696035 77.53303965] ; [34.53303965 32.46696035],0
v1,1,0.191098,1.709136,[72 85] ; [24 42],[67.58744395 89.41255605] ; [28.41255605 37.58744395],0
a1,1,0.226201,1.464593,[  6 156] ; [ 5 62],[  7.78165939 154.21834061] ; [ 3.21834061 63.78165939],0
a2,1,0.289444,1.122207,[ 34 128] ; [10 57],[ 31.12663755 130.87336245] ; [12.87336245 54.12663755],0
p3,1,0.369006,0.807009,[71 89] ; [25 41],[67.96460177 92.03539823] ; [28.03539823 37.96460177],0
p1,1,0.467659,0.527503,[ 10 150] ; [ 6 61],[ 11.27753304 148.72246696] ; [ 4.72246696 62.27753304],0
v3,1,0.46898,0.524379,[ 52 105] ; [18 46],[ 49.72850679 107.27149321] ; [20.27149321 43.72850679],0
s4,1,0.512311,0.429345,[ 34 125] ; [17 50],[ 35.88053097 123.11946903] ; [15.11946903 51.88053097],0
b4,1,0.52172,0.410491,[104  58] ; [40 27],[101.86899563  60.13100437] ; [42.13100437 24.86899563],0
u3,1,0.570411,0.321995,[30 23] ; [14 14],[28.79012346 24.20987654] ; [15.20987654 12.79012346],0
a8,1,0.652304,0.203008,[ 20 132] ; [ 7 57],[ 19. 133.] ; [ 8. 56.],0
p6,1,0.674826,0.176009,[ 46 113] ; [17 48],[ 44.71875 114.28125] ; [18.28125 46.71875],0
s7,1,0.743313,0.107236,[62 95] ; [23 39],[60.93607306 96.06392694] ; [24.06392694 37.93607306],0
n3,1,0.746758,0.104276,[22  7] ; [18  7],[21.48148148  7.51851852] ; [18.51851852  6.48148148],0
d3,1,0.756733,0.09596,[109  53] ; [43 23],[108.  54.] ; [44. 22.],0
n1,1,0.759419,0.093786,[10 19] ; [10 16],[10.54545455 18.45454545] ; [ 9.45454545 16.54545455],0
b5,1,0.814749,0.054898,[94 68] ; [40 27],[94.79475983 67.20524017] ; [39.20524017 27.79475983],0
p5,1,0.823044,0.050011,[ 11 149] ; [ 4 62],[ 10.61946903 149.38053097] ; [ 4.38053097 61.61946903],0
d4,1,0.868145,0.027561,[128  34] ; [52 13],[128.45814978  33.54185022] ; [51.54185022 13.45814978],0
u1,1,0.886542,0.020358,[ 23 139] ; [10 57],[ 23.34497817 138.65502183] ; [ 9.65502183 57.34497817],0
d1,1,0.889972,0.019138,[79 83] ; [32 35],[78.52401747 83.47598253] ; [32.47598253 34.52401747],0
a5,1,0.898414,0.016298,[103  59] ; [42 25],[102.57641921  59.42358079] ; [42.42358079 24.57641921],0
a4,1,0.911296,0.012411,[66 95] ; [28 39],[66.37719298 94.62280702] ; [27.62280702 39.37719298],0
b3,1,0.93692,0.006263,[27 65] ; [ 8 20],[26.83333333 65.16666667] ; [ 8.16666667 19.83333333],0
b2,1,0.93692,0.006263,[27 65] ; [ 8 20],[26.83333333 65.16666667] ; [ 8.16666667 19.83333333],0
