Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,28.406912,[53 22] ; [ 5 28],[40.27777778 34.72222222] ; [17.72222222 15.27777778],1
p6,1,5e-06,20.747221,[42 33] ; [ 3 30],[31.25 43.75] ; [13.75 19.25],1
p2,1,5.4e-05,16.318754,[69  7] ; [19 14],[61.35779817 14.64220183] ; [26.64220183  6.35779817],1
p4,1,0.012926,6.179159,[46 30] ; [11 21],[40.11111111 35.88888889] ; [16.88888889 15.11111111],0
p11,1,0.019781,5.431163,[62 14] ; [20 13],[57.17431193 18.82568807] ; [24.82568807  8.17431193],0
b5,1,0.025736,4.9737,[33 43] ; [22 11],[38.34862385 37.65137615] ; [16.65137615 16.34862385],0
r3,1,0.04151,4.155055,[72  3] ; [28  5],[69.44444444  5.55555556] ; [30.55555556  2.44444444],0
p9,1,0.061019,3.509459,[66  8] ; [24  8],[62.83018868 11.16981132] ; [27.16981132  4.83018868],0
r1,1,0.065423,3.394286,[62 13] ; [22 11],[58.33333333 16.66666667] ; [25.66666667  7.33333333],0
s8,1,0.073114,3.211697,[39 36] ; [11 22],[34.72222222 40.27777778] ; [15.27777778 17.72222222],0
s7,1,0.088247,2.906058,[48 23] ; [16 16],[44.11650485 26.88349515] ; [19.88349515 12.11650485],0
p3,1,0.118212,2.44085,[40 36] ; [12 21],[36.25688073 39.74311927] ; [15.74311927 17.25688073],0
v4,1,0.148186,2.090822,[72  2] ; [30  3],[70.54205607  3.45794393] ; [31.45794393  1.54205607],0
v2,1,0.152819,2.043884,[43 32] ; [14 19],[39.58333333 35.41666667] ; [17.41666667 15.58333333],0
b4,1,0.158199,1.991361,[42 34] ; [23 10],[45.32110092 30.67889908] ; [19.67889908 13.32110092],0
s4,1,0.184625,1.76,[16 59] ; [11 22],[18.75 56.25] ; [ 8.25 24.75],0
n5,1,0.186365,1.746126,[57 18] ; [21 12],[54.16666667 20.83333333] ; [23.83333333  9.16666667],0
p10,1,0.206002,1.599302,[62 13] ; [23  9],[59.57943925 15.42056075] ; [25.42056075  6.57943925],0
s3,1,0.234323,1.414425,[49 26] ; [17 15],[46.26168224 28.73831776] ; [19.73831776 12.26168224],0
n4,1,0.243934,1.357714,[58 17] ; [22 11],[55.55555556 19.44444444] ; [24.44444444  8.55555556],0
p5,1,0.254257,1.299759,[19 57] ; [ 5 28],[16.73394495 59.26605505] ; [ 7.26605505 25.73394495],0
s1,1,0.268523,1.224276,[ 3 72] ; [ 3 29],[ 4.20560748 70.79439252] ; [ 1.79439252 30.20560748],0
p12,1,0.276745,1.183003,[10 66] ; [ 2 31],[ 8.36697248 67.63302752] ; [ 3.63302752 29.36697248],0
d2,1,0.294845,1.097364,[12 64] ; [ 8 25],[13.94495413 62.05504587] ; [ 6.05504587 26.94495413],0
d5,1,0.314354,1.012292,[47 29] ; [17 16],[44.62385321 31.37614679] ; [19.37614679 13.62385321],0
n3,1,0.332922,0.9375,[17  7] ; [3 3],[16.  8.] ; [4. 2.],0
a1,1,0.341182,0.905984,[ 6 70] ; [ 1 32],[ 4.88073394 71.11926606] ; [ 2.11926606 30.88073394],0
u1,1,0.341182,0.905984,[ 6 70] ; [ 1 32],[ 4.88073394 71.11926606] ; [ 2.11926606 30.88073394],0
a8,1,0.356082,0.851664,[15 58] ; [ 4 27],[13.33653846 59.66346154] ; [ 5.66346154 25.33653846],0
a6,1,0.39347,0.72819,[37 39] ; [19 14],[39.04587156 36.95412844] ; [16.95412844 16.04587156],0
b2,1,0.483105,0.491847,[14 29] ; [6 8],[15.0877193 27.9122807] ; [4.9122807 9.0877193],0
b3,1,0.483105,0.491847,[14 29] ; [6 8],[15.0877193 27.9122807] ; [4.9122807 9.0877193],0
v1,1,0.488586,0.47964,[39 35] ; [15 18],[37.34579439 36.65420561] ; [16.65420561 16.34579439],0
a3,1,0.508402,0.437355,[46 29] ; [18 15],[44.44444444 30.55555556] ; [19.55555556 13.44444444],0
p1,1,0.532537,0.389547,[10 65] ; [ 3 30],[ 9.02777778 65.97222222] ; [ 3.97222222 29.02777778],0
v3,1,0.543169,0.369698,[30 46] ; [11 22],[28.58715596 47.41284404] ; [12.41284404 20.58715596],0
d4,1,0.596723,0.279967,[49 27] ; [23 10],[50.20183486 25.79816514] ; [21.79816514 11.20183486],0
