Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.028333,4.80766,[ 9 43] ; [16 27],[13.68421053 38.31578947] ; [11.31578947 31.68421053],0
a7,1,0.033861,4.501707,[38 15] ; [24 23],[32.86 20.14] ; [29.14 17.86],0
a5,1,0.040005,4.217684,[29 24] ; [35 12],[33.92 19.08] ; [30.08 16.92],0
a6,1,0.055732,3.66004,[38 15] ; [25 22],[33.39 19.61] ; [29.61 17.39],0
v2,1,0.096727,2.758696,[21 28] ; [27 18],[25.0212766 23.9787234] ; [22.9787234 22.0212766],0
r1,1,0.12623,2.338265,[35 17] ; [38  9],[38.34343434 13.65656566] ; [34.65656566 12.34343434],0
d3,1,0.131661,2.272814,[36 17] ; [25 22],[32.33 20.67] ; [28.67 18.33],0
a3,1,0.147269,2.100308,[31 22] ; [34 13],[34.45 18.55] ; [30.55 16.45],0
b3,1,0.152008,2.051984,[ 6 24] ; [11 19],[ 8.5 21.5] ; [ 8.5 21.5],0
b2,1,0.152008,2.051984,[ 6 24] ; [11 19],[ 8.5 21.5] ; [ 8.5 21.5],0
s5,1,0.18237,1.778207,[ 7 45] ; [11 35],[ 9.55102041 42.44897959] ; [ 8.44897959 37.55102041],0
p1,1,0.187995,1.733262,[ 2 50] ; [ 5 42],[ 3.67676768 48.32323232] ; [ 3.32323232 43.67676768],0
p7,1,0.211887,1.558485,[34 16] ; [25 20],[31.05263158 18.94736842] ; [27.94736842 17.05263158],0
v4,1,0.215372,1.534945,[47  6] ; [43  2],[48.67346939  4.32653061] ; [41.32653061  3.67346939],0
p3,1,0.24215,1.368036,[17 36] ; [20 26],[19.80808081 33.19191919] ; [17.19191919 28.80808081],0
s4,1,0.250019,1.323195,[10 43] ; [ 5 42],[ 7.95 45.05] ; [ 7.05 39.95],0
a1,1,0.252144,1.311388,[ 1 52] ; [ 3 44],[ 2.12 50.88] ; [ 1.88 45.12],0
n1,1,0.331693,0.942278,[6 8] ; [8 5],[7.25925926 6.74074074] ; [6.74074074 6.25925926],0
d5,1,0.335108,0.929059,[36 17] ; [36 11],[38.16 14.84] ; [33.84 13.16],0
s8,1,0.37704,0.78033,[18 35] ; [20 27],[20.14 32.86] ; [17.86 29.14],0
u3,1,0.413272,0.669369,[14  8] ; [10  3],[15.08571429  6.91428571] ; [8.91428571 4.08571429],0
b1,1,0.415858,0.661991,[25 28] ; [26 21],[27.03 25.97] ; [23.97 23.03],0
p6,1,0.430484,0.621518,[12 40] ; [13 30],[13.68421053 38.31578947] ; [11.31578947 31.68421053],0
n3,1,0.435819,0.607265,[12  4] ; [8 5],[11.03448276  4.96551724] ; [8.96551724 4.03448276],0
p8,1,0.445692,0.581584,[22 30] ; [23 23],[23.87755102 28.12244898] ; [21.12244898 24.87755102],0
r4,1,0.483139,0.49177,[41 12] ; [39  8],[42.4 10.6] ; [37.6  9.4],0
n4,1,0.514881,0.424136,[27 26] ; [27 20],[28.62 24.38] ; [25.38 21.62],0
s6,1,0.514881,0.424136,[27 26] ; [27 20],[28.62 24.38] ; [25.38 21.62],0
b5,1,0.542456,0.371006,[33 20] ; [32 15],[34.45 18.55] ; [30.55 16.45],0
p9,1,0.548175,0.360596,[39 14] ; [37 10],[40.28 12.72] ; [35.72 11.28],0
u1,1,0.574599,0.315047,[ 5 48] ; [ 3 44],[ 4.24 48.76] ; [ 3.76 43.24],0
b4,1,0.643256,0.21451,[28 25] ; [27 20],[29.15 23.85] ; [25.85 21.15],0
s1,1,0.645,0.212263,[ 2 50] ; [ 1 44],[ 1.60824742 50.39175258] ; [ 1.39175258 43.60824742],0
n5,1,0.652681,0.202537,[22 30] ; [22 25],[23.11111111 28.88888889] ; [20.88888889 26.11111111],0
n2,1,0.672452,0.178748,[14  2] ; [12  1],[14.34482759  1.65517241] ; [11.65517241  1.34482759],0
d1,1,0.732103,0.11719,[23 30] ; [22 25],[23.85 29.15] ; [21.15 25.85],0
s7,1,0.755913,0.096629,[17 32] ; [17 28],[17.72340426 31.27659574] ; [16.27659574 28.72340426],0
r2,1,0.770228,0.085309,[45  8] ; [40  6],[45.50505051  7.49494949] ; [39.49494949  6.50505051],0
u2,1,0.783758,0.075309,[16  6] ; [10  3],[16.34285714  5.65714286] ; [9.65714286 3.34285714],0
p10,1,0.816094,0.054089,[38 15] ; [32 14],[37.47474747 15.52525253] ; [32.52525253 13.47474747],0
d2,1,0.817285,0.053379,[18 35] ; [17 30],[18.55 34.45] ; [16.45 30.55],0
r3,1,0.819856,0.051861,[49  4] ; [44  3],[49.29  3.71] ; [43.71  3.29],0
a4,1,0.827963,0.047226,[18 35] ; [15 32],[17.49 35.51] ; [15.51 31.49],0
p4,1,0.829886,0.046159,[26 26] ; [24 22],[26.53061224 25.46938776] ; [23.46938776 22.53061224],0
a8,1,0.855498,0.033163,[ 4 45] ; [ 3 39],[ 3.76923077 45.23076923] ; [ 3.23076923 38.76923077],0
p5,1,0.857824,0.032093,[ 3 50] ; [ 3 43],[ 3.21212121 49.78787879] ; [ 2.78787879 43.21212121],0
s3,1,0.865204,0.028816,[28 25] ; [23 22],[27.58163265 25.41836735] ; [23.41836735 21.58163265],0
s2,1,0.886838,0.020251,[20 33] ; [18 28],[20.34343434 32.65656566] ; [17.65656566 28.34343434],0
d4,1,0.907907,0.013382,[40 13] ; [35 12],[39.75 13.25] ; [35.25 11.75],0
p2,1,0.943819,0.004966,[41 11] ; [36 10],[40.85714286 11.14285714] ; [36.14285714  9.85714286],0
