Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,52.973796,[42 68] ; [255  81],[73.25112108 36.74887892] ; [223.74887892 112.25112108],1
d3,1,0.0,28.81408,[57 53] ; [264  73],[78.99328859 31.00671141] ; [242.00671141  94.99328859],1
b5,1,8e-06,19.844886,[42 68] ; [211 127],[62.12053571 47.87946429] ; [190.87946429 147.12053571],1
a2,1,2e-05,18.19101,[  8 102] ; [ 90 248],[24.0625 85.9375] ; [ 73.9375 264.0625],1
u1,1,0.00079,11.264709,[  7 103] ; [ 68 270],[18.41517857 91.58482143] ; [ 56.58482143 281.41517857],1
n2,1,0.007017,7.268673,[14 10] ; [44  7],[18.56  5.44] ; [39.44 11.56],0
b1,1,0.022814,5.182642,[50 60] ; [113 225],[40.02232143 69.97767857] ; [122.97767857 215.02232143],0
r1,1,0.033928,4.498313,[86 24] ; [291  45],[92.98206278 17.01793722] ; [284.01793722  51.98206278],0
d1,1,0.041141,4.170191,[60 50] ; [221 117],[68.99553571 41.00446429] ; [212.00446429 125.99553571],0
s8,1,0.044885,4.022966,[63 47] ; [154 179],[53.88261851 56.11738149] ; [163.11738149 169.88261851],0
u3,1,0.046928,3.947962,[16 22] ; [58 37],[21.14285714 16.85714286] ; [52.85714286 42.14285714],0
d4,1,0.079779,3.069399,[85 24] ; [287  50],[90.91479821 18.08520179] ; [281.08520179  55.91479821],0
s5,1,0.081902,3.026739,[49 57] ; [119 205],[41.41395349 64.58604651] ; [126.58604651 197.41395349],0
b3,1,0.083858,2.988491,[31 36] ; [ 70 133],[25.06296296 41.93703704] ; [ 75.93703704 127.06296296],0
b2,1,0.083858,2.988491,[31 36] ; [ 70 133],[25.06296296 41.93703704] ; [ 75.93703704 127.06296296],0
s4,1,0.086359,2.940959,[24 86] ; [ 49 282],[18.20861678 91.79138322] ; [ 54.79138322 276.20861678],0
p12,1,0.090828,2.859641,[  6 103] ; [ 37 299],[10.53258427 98.46741573] ; [ 32.46741573 303.53258427],0
d5,1,0.105632,2.618384,[83 26] ; [280  57],[88.71524664 20.28475336] ; [274.28475336  62.71524664],0
v1,1,0.156551,2.007233,[58 51] ; [201 129],[64.30751708 44.69248292] ; [194.69248292 135.30751708],0
u4,1,0.162663,1.94929,[  5 105] ; [  7 331],[  2.94642857 107.05357143] ; [  9.05357143 328.94642857],0
a3,1,0.175555,1.834854,[72 38] ; [242  93],[77.61797753 32.38202247] ; [236.38202247  98.61797753],0
b4,1,0.193998,1.686992,[58 52] ; [202 136],[63.83928571 46.16071429] ; [196.16071429 141.83928571],0
a5,1,0.198968,1.649936,[79 31] ; [263  75],[83.97321429 26.02678571] ; [258.02678571  79.97321429],0
v2,1,0.237665,1.39439,[57 50] ; [196 132],[62.23218391 44.76781609] ; [190.76781609 137.23218391],0
