Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.280831,[251  12] ; [22 12],[241.74747475  21.25252525] ; [31.25252525  2.74747475],1
n4,1,0.0,28.98543,[224  38] ; [16 18],[212.43243243  49.56756757] ; [27.56756757  6.43243243],1
n5,1,1.8e-05,18.438384,[224  39] ; [18 15],[215.02027027  47.97972973] ; [26.97972973  6.02027027],1
p9,1,5e-05,16.450151,[239  23] ; [23 11],[231.90540541  30.09459459] ; [30.09459459  3.90540541],1
p2,1,0.000308,13.019906,[240  23] ; [24 10],[233.77777778  29.22222222] ; [30.22222222  3.77777778],1
p10,1,0.000323,12.933999,[239  23] ; [24 10],[232.79054054  29.20945946] ; [30.20945946  3.79054054],1
r2,1,0.001092,10.664184,[254   8] ; [27  5],[250.41496599  11.58503401] ; [30.58503401  1.41496599],0
b3,1,0.001108,10.637272,[73 92] ; [ 2 21],[65.82446809 99.17553191] ; [ 9.17553191 13.82446809],0
b2,1,0.001108,10.637272,[73 92] ; [ 2 21],[65.82446809 99.17553191] ; [ 9.17553191 13.82446809],0
b1,1,0.001138,10.587597,[101 162] ; [23 11],[109.8047138 153.1952862] ; [14.1952862 19.8047138],0
s5,1,0.004517,8.063295,[136 118] ; [ 9 24],[128.32752613 125.67247387] ; [16.67247387 16.32752613],0
p11,1,0.004746,7.973847,[222  41] ; [22 12],[216.06734007  46.93265993] ; [27.93265993  6.06734007],0
a5,1,0.004925,7.906879,[205  58] ; [19 15],[198.35690236  64.64309764] ; [25.64309764  8.35690236],0
v3,1,0.007644,7.115116,[120 137] ; [ 7 25],[112.93771626 144.06228374] ; [14.06228374 17.93771626],0
r1,1,0.010543,6.54072,[223  39] ; [23 11],[217.74324324  44.25675676] ; [28.25675676  5.74324324],0
p8,1,0.013263,6.133666,[180  83] ; [16 18],[173.56228956  89.43771044] ; [22.43771044 11.56228956],0
a3,1,0.014821,5.937641,[210  52] ; [21 13],[204.46621622  57.53378378] ; [26.53378378  7.46621622],0
u2,1,0.017767,5.619013,[25 27] ; [11  2],[28.8 23.2] ; [7.2 5.8],0
d2,1,0.022743,5.188034,[135 128] ; [10 23],[128.83445946 134.16554054] ; [16.16554054 16.83445946],0
v1,1,0.024012,5.093736,[156 104] ; [13 20],[149.96587031 110.03412969] ; [19.03412969 13.96587031],0
a4,1,0.025002,5.023747,[131 132] ; [10 24],[124.85858586 138.14141414] ; [16.14141414 17.85858586],0
p3,1,0.032605,4.566379,[166  97] ; [15 19],[160.27946128 102.72053872] ; [20.72053872 13.27946128],0
p5,1,0.033757,4.506963,[ 44 217] ; [ 1 33],[ 39.81355932 221.18644068] ; [ 5.18644068 28.81355932],0
u1,1,0.05514,3.677834,[ 61 202] ; [ 3 31],[ 56.67340067 206.32659933] ; [ 7.32659933 26.67340067],0
s8,1,0.064199,3.425455,[174  89] ; [17 17],[169.13468013  93.86531987] ; [21.86531987 12.13468013],0
s7,1,0.067497,3.342857,[191  65] ; [19 13],[186.66666667  69.33333333] ; [23.33333333  8.66666667],0
