Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,54.323124,[ 27 135] ; [76 55],[ 56.94880546 105.05119454] ; [46.05119454 84.94880546],1
p8,1,3e-06,22.141789,[ 48 111] ; [74 54],[67.58885017 91.41114983] ; [54.41114983 73.58885017],1
p7,1,6e-06,20.627238,[70 88] ; [91 37],[88.94405594 69.05594406] ; [72.05594406 55.94405594],1
p6,1,9.2e-05,15.288406,[ 28 129] ; [50 80],[ 42.66898955 114.33101045] ; [35.33101045 94.66898955],1
p10,1,0.000113,14.906962,[95 63] ; [104  24],[109.93706294  48.06293706] ; [89.06293706 38.93706294],1
p2,1,0.00049,12.154272,[113  49] ; [113  17],[125.38356164  36.61643836] ; [100.61643836  29.38356164],1
a5,1,0.001054,10.730322,[69 93] ; [81 50],[82.93515358 79.06484642] ; [67.06484642 63.93515358],0
s7,1,0.001256,10.405932,[ 42 116] ; [55 67],[ 54.73571429 103.26428571] ; [42.26428571 79.73571429],0
p5,1,0.004222,8.185881,[  5 157] ; [ 15 114],[ 11.13402062 150.86597938] ; [  8.86597938 120.13402062],0
s6,1,0.00936,6.752812,[78 82] ; [82 46],[88.88888889 71.11111111] ; [71.11111111 56.88888889],0
s8,1,0.012175,6.285262,[ 35 125] ; [46 85],[ 44.53608247 115.46391753] ; [36.46391753 94.53608247],0
r3,1,0.012223,6.27822,[131  28] ; [121  10],[138.16551724  20.83448276] ; [113.83448276  17.16551724],0
p9,1,0.013505,6.101778,[109  47] ; [108  23],[117.95121951  38.04878049] ; [99.04878049 31.95121951],0
n5,1,0.021952,5.24962,[98 63] ; [95 34],[107.14827586  53.85172414] ; [85.85172414 43.14827586],0
u3,1,0.027214,4.877186,[35 49] ; [34 22],[41.4 42.6] ; [27.6 28.4],0
d3,1,0.030916,4.657645,[ 50 110] ; [57 74],[ 58.83161512 101.16838488] ; [48.16838488 82.83161512],0
a4,1,0.032277,4.583707,[ 32 129] ; [40 90],[ 39.83505155 121.16494845] ; [32.16494845 97.83505155],0
n6,1,0.036504,4.3734,[111  49] ; [105  26],[118.7628866  41.2371134] ; [97.2371134 33.7628866],0
v1,1,0.041009,4.175652,[ 55 102] ; [61 69],[63.45644599 93.54355401] ; [52.54355401 77.45644599],0
r4,1,0.055346,3.671641,[114  48] ; [105  26],[121.08532423  40.91467577] ; [97.91467577 33.08532423],0
s2,1,0.058466,3.580363,[ 52 109] ; [56 74],[ 59.75257732 101.24742268] ; [48.24742268 81.75257732],0
v4,1,0.062925,3.458563,[134  25] ; [119  11],[139.19377163  19.80622837] ; [113.80622837  16.19377163],0
a6,1,0.069244,3.300857,[83 79] ; [81 50],[90.67576792 71.32423208] ; [73.32423208 57.67576792],0
p1,1,0.096516,2.762196,[  7 153] ; [ 12 118],[ 10.48275862 149.51724138] ; [  8.51724138 121.48275862],0
a2,1,0.141022,2.166774,[  6 156] ; [ 10 121],[  8.84641638 153.15358362] ; [  7.15358362 123.84641638],0
a7,1,0.151158,2.060529,[95 66] ; [88 43],[100.90068493  60.09931507] ; [82.09931507 48.90068493],0
u2,1,0.15481,2.024208,[35 48] ; [31 26],[39.12857143 43.87142857] ; [26.87142857 30.12857143],0
p11,1,0.170654,1.877185,[112  50] ; [100  31],[117.21501706  44.78498294] ; [94.78498294 36.21501706],0
n4,1,0.192377,1.69932,[99 63] ; [89 41],[104.30136986  57.69863014] ; [83.69863014 46.30136986],0
b1,1,0.215958,1.531033,[65 97] ; [62 69],[70.21843003 91.78156997] ; [56.78156997 74.21843003],0
a3,1,0.257936,1.279801,[78 81] ; [73 58],[82.78965517 76.21034483] ; [68.21034483 62.78965517],0
r2,1,0.265772,1.238438,[129  30] ; [111  18],[132.5  26.5] ; [107.5  21.5],0
d5,1,0.281325,1.16068,[82 79] ; [75 56],[86.56506849 74.43493151] ; [70.43493151 60.56506849],0
s3,1,0.289679,1.12111,[72 87] ; [67 63],[76.47404844 82.52595156] ; [62.52595156 67.47404844],0
n1,1,0.32547,0.966838,[19 37] ; [13 16],[21.08235294 34.91764706] ; [10.91764706 18.08235294],0
n3,1,0.391183,0.735263,[38 18] ; [23  7],[39.72093023 16.27906977] ; [21.27906977  8.72093023],0
v2,1,0.440495,0.594992,[ 48 103] ; [47 83],[51.04982206 99.95017794] ; [43.95017794 86.04982206],0
u1,1,0.485653,0.486142,[  6 156] ; [  3 128],[  4.97610922 157.02389078] ; [  4.02389078 126.97610922],0
r1,1,0.511605,0.430782,[98 63] ; [84 46],[100.69415808  60.30584192] ; [81.30584192 48.69415808],0
b2,1,0.529589,0.395179,[27 59] ; [21 57],[25.17073171 60.82926829] ; [22.82926829 55.17073171],0
b3,1,0.529589,0.395179,[27 59] ; [21 57],[25.17073171 60.82926829] ; [22.82926829 55.17073171],0
d2,1,0.659771,0.193802,[ 24 137] ; [ 22 109],[ 25.3630137 135.6369863] ; [ 20.6369863 110.3630137],0
s1,1,0.670243,0.181318,[  7 154] ; [  7 122],[  7.77241379 153.22758621] ; [  6.22758621 122.77241379],0
a8,1,0.672202,0.179038,[ 20 134] ; [ 18 104],[ 21.20289855 132.79710145] ; [ 16.79710145 105.20289855],0
s5,1,0.699226,0.149278,[ 37 121] ; [32 94],[ 38.38732394 119.61267606] ; [30.61267606 95.38732394],0
s4,1,0.706152,0.142151,[ 33 129] ; [ 24 105],[ 31.73195876 130.26804124] ; [ 25.26804124 103.73195876],0
n2,1,0.726548,0.122305,[41 15] ; [23  7],[41.6744186 14.3255814] ; [22.3255814  7.6744186],0
p12,1,0.822074,0.05057,[  7 153] ; [  5 125],[  6.62068966 153.37931034] ; [  5.37931034 124.62068966],0
b4,1,0.869181,0.027126,[85 77] ; [70 61],[85.6996587 76.3003413] ; [69.3003413 61.6996587],0
d4,1,0.872919,0.025585,[90 72] ; [74 57],[90.67576792 71.32423208] ; [73.32423208 57.67576792],0
b5,1,0.876221,0.024262,[95 67] ; [78 53],[95.65187713 66.34812287] ; [77.34812287 53.65187713],0
a1,1,0.886381,0.020416,[  8 154] ; [  6 125],[  7.74061433 154.25938567] ; [  6.25938567 124.74061433],0
