Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.167258,[54 20] ; [15 36],[40.848 33.152] ; [28.152 22.848],1
a5,1,0.021921,5.252008,[43 31] ; [19 32],[36.704 37.296] ; [25.296 25.704],0
v3,1,0.036355,4.380356,[20 52] ; [ 6 44],[15.3442623 56.6557377] ; [10.6557377 39.3442623],0
n6,1,0.048829,3.881227,[50 23] ; [26 25],[44.74193548 28.25806452] ; [31.25806452 19.74193548],0
s4,1,0.065946,3.381154,[ 8 64] ; [12 39],[11.70731707 60.29268293] ; [ 8.29268293 42.70731707],0
r1,1,0.087797,2.914313,[53 21] ; [29 22],[48.544 25.456] ; [33.456 17.544],0
p11,1,0.088747,2.89696,[39 35] ; [19 32],[34.336 39.664] ; [23.664 27.336],0
p1,1,0.105186,2.625102,[ 9 64] ; [ 2 49],[ 6.47580645 66.52419355] ; [ 4.52419355 46.47580645],0
a1,1,0.10997,2.55465,[ 9 65] ; [ 2 49],[ 6.512 67.488] ; [ 4.488 46.512],0
u3,1,0.19043,1.714286,[15 20] ; [15 10],[17.5 17.5] ; [12.5 12.5],0
a6,1,0.191818,1.703599,[45 29] ; [25 26],[41.44 32.56] ; [28.56 22.44],0
s1,1,0.204061,1.613067,[ 3 70] ; [ 5 46],[ 4.70967742 68.29032258] ; [ 3.29032258 47.70967742],0
a4,1,0.232091,1.427999,[26 47] ; [13 38],[22.95967742 50.04032258] ; [16.04032258 34.95967742],0
u1,1,0.241473,1.371972,[ 9 65] ; [ 3 48],[ 7.104 66.896] ; [ 4.896 46.104],0
r3,1,0.246442,1.343361,[52 21] ; [41 10],[54.75 18.25] ; [38.25 12.75],0
n3,1,0.265139,1.241723,[10 12] ; [16 10],[11.91666667 10.08333333] ; [14.08333333 11.91666667],0
v2,1,0.274929,1.191985,[20 53] ; [18 31],[22.73770492 50.26229508] ; [15.26229508 33.73770492],0
b2,1,0.275815,1.187594,[15 33] ; [ 6 24],[12.92307692 35.07692308] ; [ 8.07692308 21.92307692],0
b3,1,0.275815,1.187594,[15 33] ; [ 6 24],[12.92307692 35.07692308] ; [ 8.07692308 21.92307692],0
a2,1,0.323169,0.976078,[10 64] ; [ 4 47],[ 8.288 65.712] ; [ 5.712 45.288],0
d3,1,0.324993,0.968745,[40 34] ; [23 28],[37.296 36.704] ; [25.704 25.296],0
p6,1,0.351168,0.869234,[11 62] ; [11 40],[12.9516129 60.0483871] ; [ 9.0483871 41.9516129],0
s5,1,0.352241,0.865368,[10 63] ; [10 40],[11.8699187 61.1300813] ; [ 8.1300813 41.8699187],0
r4,1,0.399621,0.709466,[49 25] ; [30 21],[46.768 27.232] ; [32.232 18.768],0
p4,1,0.466107,0.531191,[25 47] ; [21 30],[26.92682927 45.07317073] ; [19.07317073 31.92682927],0
p8,1,0.505354,0.443675,[21 53] ; [17 33],[22.67741935 51.32258065] ; [15.32258065 34.67741935],0
p3,1,0.516071,0.421738,[21 52] ; [12 39],[19.42741935 53.57258065] ; [13.57258065 37.42741935],0
p10,1,0.516071,0.421738,[21 52] ; [12 39],[19.42741935 53.57258065] ; [13.57258065 37.42741935],0
b1,1,0.567356,0.327127,[43 31] ; [27 24],[41.44 32.56] ; [28.56 22.44],0
s3,1,0.616683,0.250558,[29 44] ; [18 33],[27.66935484 45.33064516] ; [19.33064516 31.66935484],0
a8,1,0.625327,0.238451,[ 6 63] ; [ 3 45],[ 5.30769231 63.69230769] ; [ 3.69230769 44.30769231],0
s7,1,0.630933,0.230797,[17 52] ; [10 38],[15.92307692 53.07692308] ; [11.07692308 36.92307692],0
p2,1,0.637112,0.222539,[38 36] ; [24 27],[36.704 37.296] ; [25.296 25.704],0
d5,1,0.669105,0.182651,[52 22] ; [34 17],[50.912 23.088] ; [35.088 15.912],0
a7,1,0.704051,0.144292,[44 29] ; [29 22],[42.97580645 30.02419355] ; [30.02419355 20.97580645],0
p7,1,0.704051,0.144292,[29 44] ; [22 29],[30.02419355 42.97580645] ; [20.97580645 30.02419355],0
d1,1,0.704572,0.143759,[33 41] ; [21 30],[31.968 42.032] ; [22.032 28.968],0
b5,1,0.746459,0.104531,[37 37] ; [27 24],[37.888 36.112] ; [26.112 24.888],0
n1,1,0.764956,0.089389,[ 8 15] ; [ 8 18],[ 7.51020408 15.48979592] ; [ 8.48979592 17.51020408],0
a3,1,0.788562,0.071919,[39 34] ; [26 25],[38.26612903 34.73387097] ; [26.73387097 24.26612903],0
d4,1,0.826151,0.048242,[51 22] ; [34 16],[50.44715447 22.55284553] ; [34.55284553 15.44715447],0
s6,1,0.827016,0.047755,[29 45] ; [19 32],[28.416 45.584] ; [19.584 31.416],0
d2,1,0.865191,0.028822,[35 37] ; [24 27],[34.53658537 37.46341463] ; [24.46341463 26.53658537],0
u2,1,0.879308,0.023057,[17 17] ; [12 13],[16.71186441 17.28813559] ; [12.28813559 12.71186441],0
n2,1,0.894949,0.017436,[13 12] ; [14 12],[13.23529412 11.76470588] ; [13.76470588 12.23529412],0
v4,1,0.898849,0.016158,[57 17] ; [39 11],[57.29032258 16.70967742] ; [38.70967742 11.29032258],0
s2,1,0.905166,0.014194,[20 54] ; [14 36],[20.29032258 53.70967742] ; [13.70967742 36.29032258],0
s8,1,0.923435,0.009237,[14 60] ; [10 41],[14.208 59.792] ; [ 9.792 41.208],0
b4,1,0.947277,0.004373,[46 28] ; [32 19],[46.176 27.824] ; [31.824 19.176],0
r2,1,0.953558,0.003392,[59 13] ; [42  9],[59.12195122 12.87804878] ; [41.87804878  9.12195122],0
