Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,46.402264,[ 5 27] ; [57  9],[20.24489796 11.75510204] ; [41.75510204 24.24489796],1
s7,1,2e-06,22.932903,[ 8 23] ; [50 15],[18.72916667 12.27083333] ; [39.27083333 25.72916667],1
s8,1,0.000573,11.862726,[ 9 23] ; [43 23],[16.97959184 15.02040816] ; [35.02040816 30.97959184],1
v1,1,0.002669,9.020895,[12 19] ; [46 19],[18.72916667 12.27083333] ; [39.27083333 25.72916667],0
v3,1,0.020637,5.357204,[ 7 25] ; [30 35],[12.20618557 19.79381443] ; [24.79381443 40.20618557],0
r3,1,0.023191,5.154138,[27  5] ; [64  2],[29.71428571  2.28571429] ; [61.28571429  4.71428571],0
r2,1,0.023191,5.154138,[27  5] ; [64  2],[29.71428571  2.28571429] ; [61.28571429  4.71428571],0
b5,1,0.029503,4.738017,[ 6 26] ; [27 39],[10.7755102 21.2244898] ; [22.2244898 43.7755102],0
s6,1,0.029737,4.724405,[22  9] ; [56  7],[25.72340426  5.27659574] ; [52.27659574 10.72340426],0
n2,1,0.037193,4.34154,[5 3] ; [17  1],[6.76923077 1.23076923] ; [15.23076923  2.76923077],0
n1,1,0.089192,2.888889,[2 6] ; [11  7],[4. 4.] ; [9. 9.],0
a3,1,0.095178,2.784536,[20 12] ; [51 14],[23.42268041  8.57731959] ; [47.57731959 17.42268041],0
p1,1,0.100317,2.7005,[ 6 26] ; [ 5 61],[ 3.59183673 28.40816327] ; [ 7.40816327 58.59183673],0
b3,1,0.146992,2.10319,[ 7 13] ; [24 20],[ 9.6875 10.3125] ; [21.3125 22.6875],0
b2,1,0.146992,2.10319,[ 7 13] ; [24 20],[ 9.6875 10.3125] ; [21.3125 22.6875],0
r1,1,0.186891,1.74196,[23  9] ; [55 11],[25.46938776  6.53061224] ; [52.53061224 13.46938776],0
p12,1,0.191695,1.704545,[ 1 31] ; [ 7 57],[ 2.66666667 29.33333333] ; [ 5.33333333 58.66666667],0
n6,1,0.233038,1.422222,[29  3] ; [52 12],[27.  5.] ; [54. 10.],0
