Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6.7e-05,15.881356,[41 55] ; [38 11],[52.30344828 43.69655172] ; [26.69655172 22.30344828],1
s8,1,0.000299,13.074943,[25 72] ; [28 22],[34.97278912 62.02721088] ; [18.02721088 31.97278912],1
p4,1,0.000406,12.503779,[40 57] ; [36 14],[50.14965986 46.85034014] ; [25.85034014 24.14965986],1
s5,1,0.000656,11.60868,[17 76] ; [21 25],[25.42446043 67.57553957] ; [12.57553957 33.42446043],1
v2,1,0.00094,10.941866,[30 65] ; [29 19],[39.1958042 55.8041958] ; [19.8041958 28.1958042],1
s7,1,0.002739,8.973538,[29 64] ; [27 20],[37.2 55.8] ; [18.8 28.2],0
p8,1,0.003457,8.548978,[37 59] ; [32 18],[45.36986301 50.63013699] ; [23.63013699 26.36986301],0
p3,1,0.008218,6.985421,[36 61] ; [30 20],[43.55102041 53.44897959] ; [22.44897959 27.55102041],0
p12,1,0.012472,6.24247,[ 2 94] ; [ 6 44],[ 5.26027397 90.73972603] ; [ 2.73972603 47.26027397],0
v3,1,0.014391,5.989515,[22 73] ; [21 28],[28.36805556 66.63194444] ; [14.63194444 34.36805556],0
d3,1,0.037112,4.345262,[49 48] ; [33 15],[54.85517241 42.14482759] ; [27.14482759 20.85517241],0
s2,1,0.054984,3.682577,[42 55] ; [30 20],[47.51020408 49.48979592] ; [24.48979592 25.51020408],0
r2,1,0.056841,3.627231,[75 19] ; [46  4],[78.98611111 15.01388889] ; [42.01388889  7.98611111],0
d5,1,0.063385,3.446525,[65 32] ; [40  9],[69.76027397 27.23972603] ; [35.23972603 13.76027397],0
s6,1,0.079382,3.077513,[50 45] ; [32 15],[54.85915493 40.14084507] ; [27.14084507 19.85915493],0
d1,1,0.083365,2.998053,[36 61] ; [26 24],[40.91156463 56.08843537] ; [21.08843537 28.91156463],0
r4,1,0.108224,2.579963,[61 36] ; [38 12],[65.32653061 31.67346939] ; [33.67346939 16.32653061],0
u2,1,0.110777,2.543096,[19 22] ; [13  6],[21.86666667 19.13333333] ; [10.13333333  8.86666667],0
p2,1,0.130389,2.28787,[73 24] ; [43  7],[76.54421769 20.45578231] ; [39.45578231 10.54421769],0
b4,1,0.146759,2.105621,[56 41] ; [35 15],[60.04761905 36.95238095] ; [30.95238095 19.04761905],0
a1,1,0.159161,1.982183,[ 4 93] ; [ 5 45],[ 5.93877551 91.06122449] ; [ 3.06122449 46.93877551],0
v1,1,0.167579,1.90447,[39 54] ; [27 23],[42.92307692 50.07692308] ; [23.07692308 26.92307692],0
s1,1,0.212055,1.557342,[ 2 95] ; [ 3 47],[ 3.29931973 93.70068027] ; [ 1.70068027 48.29931973],0
p1,1,0.227323,1.457533,[ 9 88] ; [ 8 42],[11.21768707 85.78231293] ; [ 5.78231293 44.21768707],0
b1,1,0.236191,1.403188,[33 64] ; [22 28],[36.29251701 60.70748299] ; [18.70748299 31.29251701],0
p5,1,0.236292,1.402579,[ 9 87] ; [ 8 42],[11.17808219 84.82191781] ; [ 5.82191781 44.17808219],0
a5,1,0.276253,1.185432,[53 44] ; [32 18],[56.08843537 40.91156463] ; [28.91156463 21.08843537],0
n6,1,0.326201,0.963919,[77 20] ; [43  7],[79.18367347 17.81632653] ; [40.81632653  9.18367347],0
u1,1,0.326343,0.963355,[ 4 93] ; [ 4 46],[ 5.27891156 91.72108844] ; [ 2.72108844 47.27891156],0
b3,1,0.429828,0.623287,[19 35] ; [14 18],[20.72093023 33.27906977] ; [12.27906977 19.72093023],0
b2,1,0.429828,0.623287,[19 35] ; [14 18],[20.72093023 33.27906977] ; [12.27906977 19.72093023],0
n2,1,0.43008,0.622609,[23  6] ; [11  5],[21.91111111  7.08888889] ; [12.08888889  3.91111111],0
d4,1,0.45008,0.57045,[68 29] ; [38 12],[69.94557823 27.05442177] ; [36.05442177 13.94557823],0
n3,1,0.49168,0.472847,[21  8] ; [10  6],[19.97777778  9.02222222] ; [11.02222222  4.97777778],0
u3,1,0.52839,0.397488,[18 23] ; [10  9],[19.13333333 21.86666667] ; [ 8.86666667 10.13333333],0
a6,1,0.534562,0.385713,[53 44] ; [30 20],[54.76870748 42.23129252] ; [28.23129252 21.76870748],0
v4,1,0.536786,0.381529,[83 13] ; [45  5],[84.16438356 11.83561644] ; [43.83561644  6.16438356],0
a8,1,0.576868,0.311325,[ 9 84] ; [ 6 41],[ 9.96428571 83.03571429] ; [ 5.03571429 41.96428571],0
p11,1,0.594596,0.283223,[78 19] ; [42  8],[79.18367347 17.81632653] ; [40.81632653  9.18367347],0
n1,1,0.598469,0.277311,[10 18] ; [7 9],[10.81818182 17.18181818] ; [6.18181818 9.81818182],0
a4,1,0.611258,0.258346,[29 68] ; [17 33],[30.3537415 66.6462585] ; [15.6462585 34.3537415],0
a3,1,0.617923,0.248797,[56 41] ; [31 19],[57.40816327 39.59183673] ; [29.59183673 20.40816327],0
n4,1,0.622384,0.242532,[64 33] ; [35 15],[65.32653061 31.67346939] ; [33.67346939 16.32653061],0
u4,1,0.630877,0.230873,[ 1 96] ; [ 1 49],[ 1.31972789 95.68027211] ; [ 0.68027211 49.31972789],0
s3,1,0.639566,0.219311,[46 50] ; [26 24],[47.34246575 48.65753425] ; [24.65753425 25.34246575],0
b5,1,0.641921,0.216238,[62 35] ; [30 20],[60.70748299 36.29251701] ; [31.29251701 18.70748299],0
r3,1,0.771336,0.084465,[86 10] ; [44  6],[85.47945205 10.52054795] ; [44.52054795  5.47945205],0
n5,1,0.916679,0.010945,[71 26] ; [37 13],[71.26530612 25.73469388] ; [36.73469388 13.26530612],0
s4,1,0.929752,0.007772,[20 77] ; [10 40],[19.79591837 77.20408163] ; [10.20408163 39.79591837],0
p9,1,0.952473,0.003552,[90  6] ; [47  3],[90.08219178  5.91780822] ; [46.91780822  3.08219178],0
a2,1,0.953201,0.003444,[10 87] ; [ 5 45],[ 9.89795918 87.10204082] ; [ 5.10204082 44.89795918],0
d2,1,0.963859,0.002053,[33 63] ; [17 33],[32.87671233 63.12328767] ; [17.12328767 32.87671233],0
a7,1,0.965857,0.001832,[63 34] ; [32 17],[63.11643836 33.88356164] ; [31.88356164 17.11643836],0
