Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,9.2e-05,15.294593,[28 11] ; [31 59],[17.8372093 21.1627907] ; [41.1627907 48.8372093],1
v1,1,0.001305,10.334919,[24 14] ; [30 62],[15.78461538 22.21538462] ; [38.21538462 53.78461538],0
s8,1,0.002015,9.535496,[16 24] ; [14 77],[ 9.16030534 30.83969466] ; [20.83969466 70.16030534],0
r1,1,0.004561,8.045819,[31  9] ; [47 45],[23.63636364 16.36363636] ; [54.36363636 37.63636364],0
p7,1,0.009674,6.693927,[26 12] ; [40 52],[19.29230769 18.70769231] ; [46.70769231 45.29230769],0
d4,1,0.010944,6.474457,[33  7] ; [55 37],[26.66666667 13.33333333] ; [61.33333333 30.66666667],0
a3,1,0.014234,6.008919,[30 10] ; [48 44],[23.63636364 16.36363636] ; [54.36363636 37.63636364],0
d5,1,0.018238,5.573166,[32  8] ; [54 38],[26.06060606 13.93939394] ; [59.93939394 32.06060606],0
p10,1,0.018984,5.502952,[30  8] ; [52 39],[24.15503876 13.84496124] ; [57.84496124 33.15503876],0
r4,1,0.032135,4.591304,[32  8] ; [56 36],[26.66666667 13.33333333] ; [61.33333333 30.66666667],0
p4,1,0.038018,4.304207,[22 16] ; [35 57],[16.66153846 21.33846154] ; [40.33846154 51.66153846],0
d1,1,0.040477,4.197764,[22 18] ; [33 59],[16.66666667 23.33333333] ; [38.33333333 53.66666667],0
b1,1,0.044543,4.035841,[15 25] ; [52 40],[20.3030303 19.6969697] ; [46.6969697 45.3030303],0
v4,1,0.047472,3.928569,[37  3] ; [72 20],[33.03030303  6.96969697] ; [75.96969697 16.03030303],0
s7,1,0.052438,3.761729,[14 24] ; [18 70],[ 9.65079365 28.34920635] ; [22.34920635 65.65079365],0
n4,1,0.054579,3.694907,[32  8] ; [58 34],[27.27272727 12.72727273] ; [62.72727273 29.27272727],0
p8,1,0.05884,3.569794,[20 18] ; [32 60],[15.2 22.8] ; [36.8 55.2],0
p6,1,0.061751,3.489718,[15 24] ; [20 69],[10.6640625 28.3359375] ; [24.3359375 64.6640625],0
p3,1,0.087185,2.925604,[18 20] ; [29 63],[13.73846154 24.26153846] ; [33.26153846 58.73846154],0
d2,1,0.1123,2.521552,[22 18] ; [36 54],[17.84615385 22.15384615] ; [40.15384615 49.84615385],0
a4,1,0.120358,2.412652,[11 29] ; [38 53],[14.96183206 25.03816794] ; [34.03816794 56.96183206],0
n5,1,0.129431,2.299318,[34  6] ; [67 25],[30.60606061  9.39393939] ; [70.39393939 21.60606061],0
a5,1,0.131387,2.276037,[29 11] ; [54 38],[25.15151515 14.84848485] ; [57.84848485 34.15151515],0
p9,1,0.132597,2.261831,[31  8] ; [59 30],[27.421875 11.578125] ; [62.578125 26.421875],0
n3,1,0.154664,2.025638,[8 2] ; [21 17],[6.04166667 3.95833333] ; [22.95833333 15.04166667],0
