Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,103.204301,[32 43] ; [257  19],[61.75213675 13.24786325] ; [227.24786325  48.75213675],1
n6,1,0.0,41.964514,[49 25] ; [258  17],[65.09455587  8.90544413] ; [241.90544413  33.09455587],1
p11,1,1.6e-05,18.63578,[46 29] ; [233  44],[59.44602273 15.55397727] ; [219.55397727  57.44602273],1
s7,1,0.000133,14.604431,[39 32] ; [208  60],[51.73156342 19.26843658] ; [195.26843658  72.73156342],1
p9,1,0.000184,13.988364,[58 16] ; [256  19],[66.57879656  7.42120344] ; [247.42120344  27.57879656],1
a3,1,0.000526,12.022565,[53 22] ; [241  35],[62.82051282 12.17948718] ; [231.17948718  44.82051282],1
v1,1,0.00158,9.983316,[33 40] ; [175  92],[44.65882353 28.34117647] ; [163.34117647 103.65882353],0
p10,1,0.001964,9.582984,[56 18] ; [247  29],[64.06285714  9.93714286] ; [238.93714286  37.06285714],0
p2,1,0.002602,9.067296,[54 20] ; [241  35],[62.37142857 11.62857143] ; [232.62857143  43.37142857],0
s8,1,0.007045,7.261354,[39 36] ; [189  86],[48.85714286 26.14285714] ; [179.14285714  95.85714286],0
a8,1,0.00751,7.146651,[ 4 65] ; [ 49 206],[11.28703704 57.71296296] ; [ 41.71296296 213.28703704],0
p4,1,0.012018,6.30822,[42 32] ; [198  77],[50.88825215 23.11174785] ; [189.11174785  85.88825215],0
p6,1,0.013479,6.105149,[24 50] ; [133 141],[33.38505747 40.61494253] ; [123.61494253 150.38505747],0
p5,1,0.016015,5.801275,[ 3 70] ; [ 40 235],[ 9.02011494 63.97988506] ; [ 33.97988506 241.02011494],0
p8,1,0.019574,5.449503,[31 43] ; [156 117],[39.87896254 34.12103746] ; [147.12103746 125.87896254],0
b2,1,0.031501,4.625438,[10 26] ; [86 96],[15.85321101 20.14678899] ; [ 80.14678899 101.85321101],0
b3,1,0.031501,4.625438,[10 26] ; [86 96],[15.85321101 20.14678899] ; [ 80.14678899 101.85321101],0
p7,1,0.035502,4.420883,[40 32] ; [185  84],[47.50733138 24.49266862] ; [177.49266862  91.50733138],0
s3,1,0.048798,3.882304,[60 15] ; [243  31],[65.11461318  9.88538682] ; [237.88538682  36.11461318],0
v3,1,0.067111,3.352305,[27 46] ; [130 135],[33.90828402 39.09171598] ; [123.09171598 141.90828402],0
a4,1,0.092822,2.824747,[36 39] ; [163 114],[42.40056818 32.59943182] ; [156.59943182 120.40056818],0
s4,1,0.104711,2.632282,[22 53] ; [ 56 217],[16.81034483 58.18965517] ; [ 61.18965517 211.81034483],0
r1,1,0.16154,1.959751,[58 16] ; [235  41],[61.94857143 12.05142857] ; [231.05142857  44.94857143],0
n2,1,0.19248,1.698529,[15  7] ; [45 10],[17.14285714  4.85714286] ; [42.85714286 12.14285714],0
d1,1,0.206891,1.59305,[50 25] ; [205  72],[54.33238636 20.66761364] ; [200.66761364  76.33238636],0
b4,1,0.211062,1.564128,[48 27] ; [155 122],[43.25284091 31.74715909] ; [159.74715909 117.25284091],0
p12,1,0.217656,1.51976,[ 6 68] ; [ 37 239],[ 9.09142857 64.90857143] ; [ 33.90857143 242.09142857],0
p3,1,0.220968,1.498074,[38 36] ; [163 112],[42.61891117 31.38108883] ; [158.38108883 116.61891117],0
a2,1,0.27459,1.193671,[22 53] ; [100 177],[25.99431818 49.00568182] ; [ 96.00568182 180.99431818],0
n1,1,0.309731,1.031824,[ 7 15] ; [24 30],[ 8.97368421 13.02631579] ; [22.02631579 31.97368421],0
r4,1,0.329981,0.94897,[68  7] ; [260  17],[69.88636364  5.11363636] ; [258.11363636  18.88636364],0
u3,1,0.335142,0.928928,[16  5] ; [23 13],[14.36842105  6.63157895] ; [24.63157895 11.36842105],0
d2,1,0.359004,0.841374,[43 32] ; [173 101],[46.41833811 28.58166189] ; [169.58166189 104.41833811],0
s5,1,0.368445,0.808902,[32 37] ; [139 126],[35.32634731 33.67365269] ; [135.67365269 129.32634731],0
s1,1,0.414907,0.664695,[ 5 70] ; [ 12 262],[ 3.65329513 71.34670487] ; [ 13.34670487 260.65329513],0
b1,1,0.418953,0.653249,[27 48] ; [114 163],[30.04261364 44.95738636] ; [110.95738636 166.04261364],0
n3,1,0.425678,0.634585,[18  4] ; [41 15],[16.64102564  5.35897436] ; [42.35897436 13.64102564],0
r2,1,0.489874,0.476802,[71  3] ; [268   7],[71.87965616  2.12034384] ; [267.12034384   7.87965616],0
r3,1,0.512649,0.428656,[73  2] ; [265  12],[72.01704545  2.98295455] ; [265.98295455  11.01704545],0
v2,1,0.58626,0.296223,[42 28] ; [169  97],[43.95833333 26.04166667] ; [167.04166667  98.95833333],0
u1,1,0.670747,0.18073,[19 56] ; [ 77 200],[20.45454545 54.54545455] ; [ 75.54545455 201.45454545],0
d5,1,0.731248,0.117969,[64 11] ; [238  36],[64.89971347 10.10028653] ; [237.10028653  36.89971347],0
a1,1,0.732955,0.116415,[ 6 69] ; [ 19 258],[ 5.32670455 69.67329545] ; [ 19.67329545 257.32670455],0
v4,1,0.750558,0.101063,[72  3] ; [268   9],[72.44318182  2.55681818] ; [267.55681818   9.44318182],0
d3,1,0.7842,0.074994,[56 19] ; [201  74],[55.07142857 19.92857143] ; [201.92857143  73.07142857],0
a7,1,0.809781,0.057941,[56 19] ; [203  74],[55.18465909 19.81534091] ; [203.81534091  73.18465909],0
b5,1,0.918656,0.01043,[45 30] ; [168 109],[45.38352273 29.61647727] ; [167.61647727 109.38352273],0
d4,1,0.944569,0.004834,[67  8] ; [244  30],[66.83381089  8.16618911] ; [244.16618911  29.83381089],0
p1,1,0.950235,0.003895,[ 6 68] ; [ 23 253],[ 6.13142857 67.86857143] ; [ 22.86857143 253.13142857],0
u2,1,0.954672,0.003231,[13  9] ; [21 15],[12.89655172  9.10344828] ; [21.10344828 14.89655172],0
s6,1,0.963706,0.002071,[66  9] ; [239  32],[66.11271676  8.88728324] ; [238.88728324  32.11271676],0
a6,1,0.969306,0.001481,[53 22] ; [193  81],[52.86532951 22.13467049] ; [193.13467049  80.86532951],0
