Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,51.148447,[120  47] ; [102 175],[83.5 83.5] ; [138.5 138.5],1
p2,1,0.0,30.234148,[154  16] ; [193  91],[129.9339207  40.0660793] ; [217.0660793  66.9339207],1
p4,1,1.5e-05,18.745254,[85 85] ; [ 84 199],[ 63.42163355 106.57836645] ; [105.57836645 177.42163355],1
p6,1,0.000757,11.344075,[ 56 115] ; [ 53 229],[ 41.14569536 129.85430464] ; [ 67.85430464 214.14569536],1
p11,1,0.003461,8.54673,[141  30] ; [200  85],[127.875  43.125] ; [213.125  71.875],0
p5,1,0.01815,5.581633,[ 13 157] ; [  8 275],[  7.8807947 162.1192053] ; [ 13.1192053 269.8807947],0
p1,1,0.031841,4.607035,[ 12 157] ; [  8 276],[  7.46136865 161.53863135] ; [ 12.53863135 271.46136865],0
v1,1,0.032488,4.57258,[86 80] ; [115 163],[75.14864865 90.85135135] ; [125.85135135 152.14864865],0
p10,1,0.048642,3.887672,[133  35] ; [198  82],[124.125  43.875] ; [206.875  73.125],0
u1,1,0.050039,3.840166,[ 15 156] ; [ 43 242],[ 21.75 149.25] ; [ 36.25 248.75],0
p9,1,0.050662,3.819414,[139  28] ; [211  69],[130.7606264  36.2393736] ; [219.2393736  60.7606264],0
v3,1,0.053265,3.735599,[ 62 103] ; [ 78 194],[ 52.8604119 112.1395881] ; [ 87.1395881 184.8604119],0
s8,1,0.0587,3.573736,[ 70 100] ; [ 92 192],[ 60.66079295 109.33920705] ; [101.33920705 182.66079295],0
a2,1,0.060501,3.523608,[ 25 146] ; [ 62 223],[ 32.625 138.375] ; [ 54.375 230.625],0
n5,1,0.069162,3.302794,[121  48] ; [179 104],[112.16814159  56.83185841] ; [187.83185841  95.16814159],0
n2,1,0.076404,3.139786,[31  6] ; [70 32],[26.88489209 10.11510791] ; [74.11510791 27.88489209],0
a7,1,0.078411,3.097535,[130  41] ; [194  90],[121.76703297  49.23296703] ; [202.23296703  81.76703297],0
v4,1,0.078427,3.097199,[161   7] ; [258  24],[156.42666667  11.57333333] ; [262.57333333  19.42666667],0
s6,1,0.093095,2.820031,[108  56] ; [163 119],[99.65022422 64.34977578] ; [171.34977578 110.65022422],0
a4,1,0.112538,2.518207,[ 60 111] ; [121 163],[ 68.02417582 102.97582418] ; [112.97582418 171.02417582],0
b4,1,0.121443,2.398616,[93 78] ; [176 109],[100.875  70.125] ; [168.125 116.875],0
u2,1,0.172928,1.857372,[31 34] ; [54 38],[35.1910828 29.8089172] ; [49.8089172 42.1910828],0
u3,1,0.191496,1.70607,[29 35] ; [52 41],[33.01910828 30.98089172] ; [47.98089172 45.01910828],0
n6,1,0.198696,1.651933,[140  29] ; [221  63],[134.67770419  34.32229581] ; [226.32229581  57.67770419],0
d2,1,0.198926,1.650242,[ 68 103] ; [130 153],[74.57709251 96.42290749] ; [123.42290749 159.57709251],0
r4,1,0.242194,1.367779,[155  16] ; [248  37],[151.125  19.875] ; [251.875  33.125],0
a3,1,0.253229,1.305404,[106  65] ; [191  93],[111.61978022  59.38021978] ; [185.38021978  98.61978022],0
a5,1,0.285878,1.138935,[117  54] ; [181 104],[111.75  59.25] ; [186.25  98.75],0
n4,1,0.305206,1.05131,[121  49] ; [189  95],[116.07929515  53.92070485] ; [193.92070485  90.07929515],0
s7,1,0.31716,1.000621,[70 96] ; [102 171],[ 65.03872437 100.96127563] ; [106.96127563 166.03872437],0
d5,1,0.326244,0.96375,[135  36] ; [212  71],[130.69823789  40.30176211] ; [216.30176211  66.69823789],0
s4,1,0.32869,0.954053,[ 22 145] ; [ 47 236],[ 25.60666667 141.39333333] ; [ 43.39333333 239.60666667],0
s5,1,0.38514,0.75423,[ 47 118] ; [ 68 207],[ 43.125 121.875] ; [ 71.875 203.125],0
a8,1,0.388824,0.742616,[ 26 130] ; [ 36 229],[ 22.97387173 133.02612827] ; [ 39.02612827 225.97387173],0
a1,1,0.48336,0.491273,[  4 167] ; [ 10 275],[  5.25 165.75] ; [  8.75 276.25],0
r1,1,0.490391,0.475669,[135  34] ; [219  65],[132.06622517  36.93377483] ; [221.93377483  62.06622517],0
a6,1,0.510183,0.433691,[108  63] ; [188  96],[111.24395604  59.75604396] ; [184.75604396  99.24395604],0
n3,1,0.518886,0.416108,[27  9] ; [70 31],[25.48905109 10.51094891] ; [71.51094891 29.48905109],0
n1,1,0.524057,0.405901,[14 22] ; [33 67],[12.44117647 23.55882353] ; [34.55882353 65.44117647],0
b1,1,0.538167,0.378947,[ 60 111] ; [ 92 193],[ 57. 114.] ; [ 95. 190.],0
s2,1,0.561218,0.3376,[81 87] ; [128 154],[78.02666667 89.97333333] ; [130.97333333 151.02666667],0
s1,1,0.594229,0.283787,[  5 163] ; [ 11 268],[  6.01342282 161.98657718] ; [  9.98657718 269.01342282],0
v2,1,0.619197,0.246998,[85 77] ; [135 135],[82.5 79.5] ; [137.5 132.5],0
b5,1,0.668828,0.182976,[107  64] ; [184 101],[109.125  61.875] ; [181.875 103.125],0
d1,1,0.698417,0.150123,[92 79] ; [148 137],[90. 81.] ; [150. 135.],0
s3,1,0.699386,0.149112,[86 81] ; [150 131],[87.97321429 79.02678571] ; [148.02678571 132.97321429],0
b2,1,0.742707,0.107762,[28 62] ; [ 54 109],[29.16996047 60.83003953] ; [ 52.83003953 110.16996047],0
b3,1,0.742707,0.107762,[28 62] ; [ 54 109],[29.16996047 60.83003953] ; [ 52.83003953 110.16996047],0
d4,1,0.880552,0.022581,[138  33] ; [230  53],[138.60792952  32.39207048] ; [229.39207048  53.60792952],0
r2,1,0.932162,0.007246,[156  13] ; [260  21],[156.23111111  12.76888889] ; [259.76888889  21.23111111],0
d3,1,0.940664,0.005541,[117  54] ; [192  90],[116.64238411  54.35761589] ; [192.35761589  89.64238411],0
p12,1,0.945417,0.004687,[  8 161] ; [ 13 270],[  7.85176991 161.14823009] ; [ 13.14823009 269.85176991],0
u4,1,1.0,0.0,[  3 168] ; [  5 280],[  3. 168.] ; [  5. 280.],0
