Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,56.834871,[186  95] ; [35 97],[150.36561743 130.63438257] ; [70.63438257 61.36561743],1
a3,1,0.0,39.972524,[201  80] ; [51 80],[171.87378641 109.12621359] ; [80.12621359 50.87378641],1
a4,1,0.0,35.834542,[138 142] ; [ 24 107],[110.3649635 169.6350365] ; [51.6350365 79.3649635],1
d2,1,0.0,34.781404,[145 134] ; [ 28 104],[117.4379562 161.5620438] ; [55.5620438 76.4379562],1
d4,1,0.0,33.228671,[247  34] ; [84 48],[225.20823245  55.79176755] ; [105.79176755  26.20823245],1
d5,1,0.0,27.79082,[242  39] ; [83 48],[221.66262136  59.33737864] ; [103.33737864  27.66262136],1
u1,1,1.5e-05,18.721147,[ 45 236] ; [  2 130],[ 31.97820823 249.02179177] ; [ 15.02179177 116.97820823],1
a6,1,4.1e-05,16.820452,[217  64] ; [76 56],[199.3535109  81.6464891] ; [93.6464891 38.3535109],1
r1,1,0.000667,11.578911,[241  38] ; [95 36],[228.64390244  50.35609756] ; [107.35609756  23.64390244],1
p8,1,0.001049,10.739474,[150 126] ; [48 82],[134.60098522 141.39901478] ; [63.39901478 66.60098522],0
p10,1,0.001265,10.392907,[224  54] ; [85 44],[211.06142506  66.93857494] ; [97.93857494 31.06142506],0
n4,1,0.002881,8.881151,[210  71] ; [79 52],[197.1092233  83.8907767] ; [91.8907767 39.1092233],0
d3,1,0.004232,8.181546,[197  84] ; [73 58],[184.15048544  96.84951456] ; [85.84951456 45.15048544],0
p2,1,0.011079,6.452627,[235  45] ; [96 35],[225.49878345  54.50121655] ; [105.50121655  25.49878345],0
p4,1,0.012221,6.278493,[154 125] ; [54 75],[142.23529412 136.76470588] ; [65.76470588 63.23529412],0
b3,1,0.012705,6.20979,[60 96] ; [14 52],[ 52. 104.] ; [22. 44.],0
b2,1,0.012705,6.20979,[60 96] ; [14 52],[ 52. 104.] ; [22. 44.],0
v1,1,0.014547,5.970495,[145 129] ; [51 77],[133.5920398 140.4079602] ; [62.4079602 65.5920398],0
s5,1,0.019667,5.44124,[ 72 198] ; [ 20 105],[ 62.88607595 207.11392405] ; [29.11392405 95.88607595],0
p3,1,0.020942,5.331636,[126 155] ; [43 88],[115.26456311 165.73543689] ; [53.73543689 77.26456311],0
v3,1,0.039293,4.248135,[ 95 172] ; [32 95],[ 86.06345178 180.93654822] ; [40.93654822 86.06345178],0
n5,1,0.047696,3.920675,[199  81] ; [79 50],[190.31784841  89.68215159] ; [87.68215159 41.31784841],0
a7,1,0.070041,3.282057,[216  65] ; [89 41],[208.52798054  72.47201946] ; [96.47201946 33.52798054],0
s8,1,0.088661,2.898523,[ 65 215] ; [ 21 111],[ 58.44660194 221.55339806] ; [ 27.55339806 104.44660194],0
r2,1,0.08952,2.882988,[272   6] ; [125   7],[269.18536585   8.81463415] ; [127.81463415   4.18536585],0
a8,1,0.126138,2.339403,[ 25 231] ; [ 19 107],[ 29.48691099 226.51308901] ; [ 14.51308901 111.48691099],0
s3,1,0.137943,2.200756,[104 173] ; [58 70],[110.8 166.2] ; [51.2 76.8],0
v4,1,0.140874,2.16839,[274   7] ; [125   7],[271.47457627   9.52542373] ; [127.52542373   4.47457627],0
v2,1,0.145213,2.121834,[146 121] ; [58 66],[139.30434783 127.69565217] ; [64.69565217 59.30434783],0
b5,1,0.149886,2.073407,[171 110] ; [90 42],[177.5811138 103.4188862] ; [83.4188862 48.5811138],0
b4,1,0.15567,2.015789,[176 105] ; [73 59],[169.41646489 111.58353511] ; [79.58353511 52.41646489],0
p9,1,0.170803,1.87588,[227  51] ; [97 31],[221.85221675  56.14778325] ; [102.14778325  25.85221675],0
p7,1,0.227519,1.456306,[166 111] ; [68 59],[160.44059406 116.55940594] ; [73.55940594 53.44059406],0
p1,1,0.26554,1.239642,[ 21 259] ; [  6 125],[ 18.39416058 261.60583942] ; [  8.60583942 122.39416058],0
p5,1,0.319966,0.989086,[ 20 260] ; [  6 125],[ 17.71289538 262.28710462] ; [  8.28710462 122.71289538],0
n6,1,0.367932,0.810635,[231  50] ; [102  28],[227.67153285  53.32846715] ; [105.32846715  24.67153285],0
n1,1,0.490871,0.474617,[18 43] ; [11 19],[19.43956044 41.56043956] ; [ 9.56043956 20.43956044],0
s1,1,0.531627,0.39128,[  4 271] ; [  3 126],[  4.76485149 270.23514851] ; [  2.23514851 126.76485149],0
p12,1,0.54579,0.364914,[ 17 262] ; [  6 124],[ 15.68948655 263.31051345] ; [  7.31051345 122.68948655],0
p11,1,0.635525,0.224642,[227  54] ; [104  28],[225.20823245  55.79176755] ; [105.79176755  26.20823245],0
n3,1,0.653247,0.20183,[47 15] ; [24  6],[47.84782609 14.15217391] ; [23.15217391  6.84782609],0
s6,1,0.689242,0.159907,[145 129] ; [65 63],[143.13432836 130.86567164] ; [66.86567164 61.13432836],0
b1,1,0.713497,0.134809,[101 180] ; [45 87],[ 99.33656174 181.66343826] ; [46.66343826 85.33656174],0
r3,1,0.734425,0.115087,[276   5] ; [129   3],[275.55690073   5.44309927] ; [129.44309927   2.55690073],0
a1,1,0.73537,0.114238,[  8 273] ; [  3 129],[  7.4842615 273.5157385] ; [  3.5157385 128.4842615],0
p6,1,0.755848,0.096682,[ 79 197] ; [35 94],[ 77.68888889 198.31111111] ; [36.31111111 92.68888889],0
u4,1,0.764167,0.090008,[  3 278] ; [  1 131],[  2.72154964 278.27845036] ; [  1.27845036 130.72154964],0
n2,1,0.808948,0.058459,[50 14] ; [22  7],[49.5483871 14.4516129] ; [22.4516129  6.5483871],0
u2,1,0.81075,0.057341,[41 38] ; [40 40],[40.24528302 38.75471698] ; [40.75471698 39.24528302],0
s4,1,0.871755,0.026059,[ 38 238] ; [ 17 112],[ 37.48148148 238.51851852] ; [ 17.51851852 111.48148148],0
u3,1,0.927831,0.008204,[45 34] ; [45 35],[44.71698113 34.28301887] ; [45.28301887 34.71698113],0
s2,1,0.994086,5.5e-05,[ 83 194] ; [39 91],[ 83.03194103 193.96805897] ; [38.96805897 91.03194103],0
