Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.001062,10.715787,[119   2] ; [51  8],[114.27777778   6.72222222] ; [55.72222222  3.27777778],0
p7,1,0.012022,6.307655,[76 43] ; [25 32],[68.28977273 50.71022727] ; [32.71022727 24.28977273],0
p11,1,0.021911,5.252837,[97 24] ; [38 21],[90.75 30.25] ; [44.25 14.75],0
v4,1,0.026566,4.918816,[115   4] ; [52  7],[111.64606742   7.35393258] ; [55.35393258  3.64606742],0
b1,1,0.036939,4.353228,[29 92] ; [23 36],[34.95555556 86.04444444] ; [17.04444444 41.95555556],0
n1,1,0.041236,4.166276,[ 5 28] ; [ 7 10],[ 7.92 25.08] ; [ 4.08 12.92],0
r4,1,0.043117,4.090827,[108  13] ; [46 13],[103.52222222  17.47777778] ; [50.47777778  8.52222222],0
r2,1,0.057073,3.620455,[113   5] ; [52  7],[110.   8.] ; [55.  4.],0
p2,1,0.068508,3.318423,[102  17] ; [44 15],[97.60674157 21.39325843] ; [48.39325843 10.60674157],0
p6,1,0.077265,3.121516,[37 80] ; [11 47],[32.09142857 84.90857143] ; [15.90857143 42.09142857],0
p1,1,0.082627,3.012449,[  7 112] ; [ 8 51],[ 10.02808989 108.97191011] ; [ 4.97191011 54.02808989],0
u2,1,0.126177,2.33892,[23 19] ; [15  5],[25.74193548 16.25806452] ; [12.25806452  7.74193548],0
a8,1,0.127762,2.319484,[12 98] ; [ 2 51],[  9.44785276 100.55214724] ; [ 4.55214724 48.44785276],0
a1,1,0.135289,2.230741,[  4 117] ; [ 5 54],[  6.05 114.95] ; [ 2.95 56.05],0
n4,1,0.135969,2.223,[53 68] ; [19 40],[48.4 72.6] ; [23.6 35.4],0
b3,1,0.239111,1.385829,[20 47] ; [13 18],[22.56122449 44.43877551] ; [10.43877551 20.56122449],0
b2,1,0.239111,1.385829,[20 47] ; [13 18],[22.56122449 44.43877551] ; [10.43877551 20.56122449],0
u3,1,0.252876,1.307346,[23 19] ; [14  6],[25.06451613 16.93548387] ; [11.93548387  8.06451613],0
n2,1,0.261951,1.258416,[20 13] ; [13  4],[21.78 11.22] ; [11.22  5.78],0
d4,1,0.279165,1.171152,[99 22] ; [52  7],[101.50555556  19.49444444] ; [49.49444444  9.50555556],0
a7,1,0.282492,1.155064,[96 24] ; [43 16],[93.18435754 26.81564246] ; [45.81564246 13.18435754],0
v2,1,0.300837,1.070481,[63 54] ; [24 29],[59.87647059 57.12352941] ; [27.12352941 25.87647059],0
