Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.003244,8.664997,[24 17] ; [39  6],[30.03488372 10.96511628] ; [32.96511628 12.03488372],0
v4,1,0.003798,8.377915,[30 11] ; [43  2],[34.80232558  6.19767442] ; [38.19767442  6.80232558],0
u3,1,0.030522,4.67963,[5 7] ; [13  3],[7.71428571 4.28571429] ; [10.28571429  5.71428571],0
r3,1,0.056016,3.651579,[34  7] ; [43  2],[36.70930233  4.29069767] ; [40.29069767  4.70930233],0
s5,1,0.059172,3.56044,[ 9 30] ; [18 24],[13. 26.] ; [14. 28.],0
s8,1,0.061839,3.487351,[15 26] ; [25 19],[19.29411765 21.70588235] ; [20.70588235 23.29411765],0
r4,1,0.116498,2.463785,[30 11] ; [39  6],[32.89534884  8.10465116] ; [36.10465116  8.89534884],0
v3,1,0.127375,2.324204,[ 9 28] ; [17 25],[12.17721519 24.82278481] ; [13.82278481 28.17721519],0
r1,1,0.133144,2.255463,[28 13] ; [37  8],[30.98837209 10.01162791] ; [34.01162791 10.98837209],0
s6,1,0.161168,1.96323,[26 15] ; [34 10],[28.94117647 12.05882353] ; [31.05882353 12.94117647],0
r2,1,0.21264,1.553363,[34  6] ; [42  3],[35.76470588  4.23529412] ; [40.23529412  4.76470588],0
p9,1,0.216522,1.527273,[24 16] ; [32 12],[26.66666667 13.33333333] ; [29.33333333 14.66666667],0
b5,1,0.220304,1.502389,[23 18] ; [31 14],[25.74418605 15.25581395] ; [28.25581395 16.74418605],0
p5,1,0.263359,1.251011,[ 2 38] ; [ 5 37],[ 3.41463415 36.58536585] ; [ 3.58536585 38.41463415],0
b1,1,0.270996,1.211697,[24 17] ; [21 24],[21.45348837 19.54651163] ; [23.54651163 21.45348837],0
a4,1,0.382186,0.763657,[18 23] ; [24 21],[20.02325581 20.97674419] ; [21.97674419 23.02325581],0
p11,1,0.42138,0.646463,[22 19] ; [28 17],[23.8372093 17.1627907] ; [26.1627907 18.8372093],0
s7,1,0.441372,0.592714,[21 19] ; [25 16],[22.71604938 17.28395062] ; [23.28395062 17.71604938],0
d5,1,0.447294,0.5775,[27 13] ; [33 11],[28.57142857 11.42857143] ; [31.42857143 12.57142857],0
a8,1,0.45001,0.570628,[ 7 34] ; [ 5 39],[ 5.78823529 35.21176471] ; [ 6.21176471 37.78823529],0
v2,1,0.455747,0.556319,[20 19] ; [25 17],[21.66666667 17.33333333] ; [23.33333333 18.66666667],0
a1,1,0.465863,0.531771,[ 2 39] ; [ 4 41],[ 2.86046512 38.13953488] ; [ 3.13953488 41.86046512],0
n6,1,0.487248,0.482598,[25 16] ; [30 14],[26.52941176 14.47058824] ; [28.47058824 15.52941176],0
p10,1,0.487248,0.482598,[25 16] ; [30 14],[26.52941176 14.47058824] ; [28.47058824 15.52941176],0
u4,1,0.50259,0.449464,[ 2 39] ; [ 1 44],[ 1.43023256 39.56976744] ; [ 1.56976744 43.43023256],0
p6,1,0.506303,0.4417,[ 8 33] ; [11 32],[ 9.27380952 31.72619048] ; [ 9.72619048 33.27380952],0
n1,1,0.515406,0.423077,[10  5] ; [10  8],[9.09090909 5.90909091] ; [10.90909091  7.09090909],0
a3,1,0.534294,0.386218,[29 12] ; [29 16],[27.65116279 13.34883721] ; [30.34883721 14.65116279],0
d1,1,0.541745,0.372315,[21 20] ; [26 19],[22.40697674 18.59302326] ; [24.59302326 20.40697674],0
d3,1,0.554628,0.349091,[22 18] ; [27 17],[23.33333333 16.66666667] ; [25.66666667 18.33333333],0
a7,1,0.59334,0.285159,[26 15] ; [26 19],[24.79069767 16.20930233] ; [27.20930233 17.79069767],0
s4,1,0.611174,0.258469,[ 9 32] ; [12 33],[10.01162791 30.98837209] ; [10.98837209 34.01162791],0
p12,1,0.622475,0.242405,[ 4 37] ; [ 3 41],[ 3.37647059 37.62352941] ; [ 3.62352941 40.37647059],0
b3,1,0.640229,0.218443,[ 9 18] ; [ 8 21],[ 8.19642857 18.80357143] ; [ 8.80357143 20.19642857],0
b2,1,0.640229,0.218443,[ 9 18] ; [ 8 21],[ 8.19642857 18.80357143] ; [ 8.80357143 20.19642857],0
d2,1,0.646767,0.21,[22 18] ; [22 22],[20.95238095 19.04761905] ; [23.04761905 20.95238095],0
p7,1,0.727946,0.121006,[17 23] ; [19 22],[17.77777778 22.22222222] ; [18.22222222 22.77777778],0
n5,1,0.741793,0.108557,[28 12] ; [30 15],[27.29411765 12.70588235] ; [30.70588235 14.29411765],0
b4,1,0.780338,0.077773,[24 17] ; [25 20],[23.36046512 17.63953488] ; [25.63953488 19.36046512],0
a6,1,0.7853,0.074212,[23 17] ; [24 20],[22.38095238 17.61904762] ; [24.61904762 19.38095238],0
p8,1,0.793625,0.068438,[ 8 32] ; [ 8 37],[ 7.52941176 32.47058824] ; [ 8.47058824 36.52941176],0
u2,1,0.823218,0.049911,[7 5] ; [10  6],[7.28571429 4.71428571] ; [9.71428571 6.28571429],0
p1,1,0.837546,0.042039,[ 4 37] ; [ 5 40],[ 4.29069767 36.70930233] ; [ 4.70930233 40.29069767],0
n3,1,0.854,0.033862,[9 5] ; [11  7],[8.75 5.25] ; [11.25  6.75],0
n2,1,0.854603,0.03358,[12  4] ; [13  5],[11.76470588  4.23529412] ; [13.23529412  4.76470588],0
p4,1,0.877232,0.023864,[13 27] ; [15 29],[13.33333333 26.66666667] ; [14.66666667 29.33333333],0
n4,1,0.891068,0.018756,[27 14] ; [29 16],[26.69767442 14.30232558] ; [29.30232558 15.69767442],0
u1,1,0.905162,0.014195,[ 6 35] ; [ 7 38],[ 6.19767442 34.80232558] ; [ 6.80232558 38.19767442],0
s1,1,0.905361,0.014135,[ 5 36] ; [ 5 39],[ 4.82352941 36.17647059] ; [ 5.17647059 38.82352941],0
a2,1,0.931463,0.007397,[ 7 34] ; [ 8 37],[ 7.15116279 33.84883721] ; [ 7.84883721 37.15116279],0
a5,1,0.936513,0.006345,[27 14] ; [30 15],[27.1744186 13.8255814] ; [29.8255814 15.1744186],0
p3,1,0.943356,0.005048,[14 27] ; [15 28],[14.1547619 26.8452381] ; [14.8452381 28.1547619],0
d4,1,0.980162,0.000618,[31  9] ; [34 10],[30.95238095  9.04761905] ; [34.04761905  9.95238095],0
