Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,127.128759,[ 6 79] ; [271  99],[51.74725275 33.25274725] ; [225.25274725 144.74725275],1
d4,1,0.0,107.540068,[39 46] ; [341  29],[70.98901099 14.01098901] ; [309.01098901  60.98901099],1
d3,1,0.0,56.443736,[31 54] ; [288  82],[59.59340659 25.40659341] ; [259.40659341 110.59340659],1
d2,1,5e-06,20.916288,[21 64] ; [193 177],[39.97802198 45.02197802] ; [174.02197802 195.97802198],1
a4,1,5e-06,20.902332,[17 68] ; [174 195],[35.75991189 49.24008811] ; [155.24008811 213.75991189],1
a3,1,1e-05,19.489379,[42 43] ; [272  96],[58.9183223 26.0816777] ; [255.0816777 112.9183223],1
p2,1,0.000399,12.534936,[70 15] ; [346  22],[78.05739514  6.94260486] ; [337.94260486  30.05739514],1
a5,1,0.000469,12.234291,[52 33] ; [293  77],[64.45054945 20.54945055] ; [280.54945055  89.45054945],1
r1,1,0.000723,11.429012,[60 25] ; [316  52],[70.55187638 14.44812362] ; [305.44812362  62.55187638],1
r4,1,0.001191,10.504534,[73 12] ; [353  17],[79.58241758  5.41758242] ; [346.41758242  23.58241758],0
a2,1,0.001267,10.389897,[ 7 78] ; [ 89 281],[17.93406593 67.06593407] ; [ 78.06593407 291.93406593],0
u1,1,0.001586,9.975708,[ 4 81] ; [ 69 301],[13.63736264 71.36263736] ; [ 59.36263736 310.63736264],0
r2,1,0.003033,8.787663,[74 10] ; [351  14],[79.51002227  4.48997773] ; [345.48997773  19.51002227],0
v1,1,0.006097,7.521345,[38 46] ; [223 139],[49.15695067 34.84304933] ; [211.84304933 150.15695067],0
a7,1,0.014547,5.970512,[54 31] ; [282  87],[62.90748899 22.09251101] ; [273.09251101  95.90748899],0
p1,1,0.015155,5.898382,[16 69] ; [ 35 331],[ 9.61197339 75.38802661] ; [ 41.38802661 324.61197339],0
p4,1,0.016367,5.76299,[52 32] ; [277  93],[60.8722467 23.1277533] ; [268.1277533 101.8722467],0
v4,1,0.030111,4.702966,[78  6] ; [359   9],[81.21238938  2.78761062] ; [355.78761062  12.21238938],0
n4,1,0.03217,4.589398,[59 25] ; [299  71],[66.23788546 17.76211454] ; [291.76211454  78.23788546],0
p7,1,0.057919,3.595987,[63 21] ; [305  59],[69. 15.] ; [299.  65.],0
u3,1,0.121915,2.392542,[19 24] ; [56 40],[23.20143885 19.79856115] ; [51.79856115 44.20143885],0
p12,1,0.129481,2.298721,[12 71] ; [ 33 336],[ 8.26327434 74.73672566] ; [ 36.73672566 332.26327434],0
s1,1,0.183088,1.772382,[ 4 80] ; [  8 360],[ 2.2300885 81.7699115] ; [  9.7699115 358.2300885],0
a1,1,0.207318,1.590054,[ 2 83] ; [ 21 349],[ 4.2967033 80.7032967] ; [ 18.7032967 351.2967033],0
p9,1,0.209348,1.575932,[71 13] ; [328  39],[74.31485588  9.68514412] ; [324.68514412  42.31485588],0
s8,1,0.217353,1.521765,[37 48] ; [187 180],[42.12389381 42.87610619] ; [181.87610619 185.12389381],0
a8,1,0.288424,1.126961,[ 9 70] ; [ 54 280],[12.05084746 66.94915254] ; [ 50.94915254 283.05084746],0
b5,1,0.311291,1.025191,[52 33] ; [204 166],[47.82417582 37.17582418] ; [208.17582418 161.82417582],0
b1,1,0.313929,1.014073,[36 49] ; [135 235],[31.94505495 53.05494505] ; [139.05494505 230.94505495],0
s5,1,0.316764,1.00226,[27 55] ; [138 217],[30.9610984 51.0389016] ; [134.0389016 220.9610984],0
p3,1,0.322489,0.978825,[49 36] ; [234 135],[52.9845815 32.0154185] ; [230.0154185 138.9845815],0
n3,1,0.387534,0.746667,[6 4] ; [44 16],[7.14285714 2.85714286] ; [42.85714286 17.14285714],0
v2,1,0.455766,0.556271,[46 37] ; [215 144],[49.01131222 33.98868778] ; [211.98868778 147.01131222],0
p11,1,0.479485,0.500034,[71 14] ; [320  50],[73.04395604 11.95604396] ; [317.95604396  52.04395604],0
n1,1,0.485667,0.486111,[3 7] ; [25 35],[4. 6.] ; [24. 36.],0
s6,1,0.488638,0.479524,[55 27] ; [254 104],[57.58636364 24.41363636] ; [251.41363636 106.58636364],0
a6,1,0.516975,0.419925,[54 31] ; [248 121],[56.54185022 28.45814978] ; [245.45814978 123.54185022],0
n6,1,0.542476,0.370971,[72 13] ; [320  47],[73.71681416 11.28318584] ; [318.28318584  48.71681416],0
p10,1,0.568546,0.325122,[71 13] ; [318  48],[72.61333333 11.38666667] ; [316.38666667  49.61333333],0
n5,1,0.639558,0.21932,[64 20] ; [289  79],[65.60176991 18.39823009] ; [287.39823009  80.60176991],0
u2,1,0.665725,0.186644,[22 21] ; [54 44],[23.17730496 19.82269504] ; [52.82269504 45.17730496],0
v3,1,0.688072,0.161181,[35 50] ; [156 202],[36.64785553 48.35214447] ; [154.35214447 203.64785553],0
s4,1,0.730481,0.11867,[13 71] ; [ 62 302],[14.0625 69.9375] ; [ 60.9375 303.0625],0
p6,1,0.73276,0.116593,[39 45] ; [177 188],[40.40979955 43.59020045] ; [175.59020045 189.40979955],0
s2,1,0.769535,0.085839,[42 42] ; [190 177],[43.21064302 40.78935698] ; [188.78935698 178.21064302],0
b3,1,0.798453,0.065203,[18 29] ; [ 81 142],[17.23333333 29.76666667] ; [ 81.76666667 141.23333333],0
b2,1,0.798453,0.065203,[18 29] ; [ 81 142],[17.23333333 29.76666667] ; [ 81.76666667 141.23333333],0
s3,1,0.801837,0.062986,[49 35] ; [208 158],[47.97333333 36.02666667] ; [209.02666667 156.97333333],0
p5,1,0.803794,0.061722,[15 70] ; [ 61 308],[14.22907489 70.77092511] ; [ 61.77092511 307.22907489],0
u4,1,0.856002,0.03293,[ 2 83] ; [ 10 360],[ 2.24175824 82.75824176] ; [  9.75824176 360.24175824],0
s7,1,0.885832,0.020615,[44 39] ; [183 168],[43.4124424 39.5875576] ; [183.5875576 167.4124424],0
b4,1,0.929971,0.007723,[48 37] ; [207 163],[47.63736264 37.36263736] ; [207.36263736 162.63736264],0
n2,1,0.98073,0.000583,[8 2] ; [49 12],[8.02816901 1.97183099] ; [48.97183099 12.02816901],0
