Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.003926,8.317888,[49 47] ; [29 66],[39.20418848 56.79581152] ; [38.79581152 56.20418848],0
n5,1,0.008078,7.016109,[70 26] ; [50 42],[61.27659574 34.72340426] ; [58.72340426 33.27659574],0
r2,1,0.022173,5.232156,[94  2] ; [81  9],[90.32258065  5.67741935] ; [84.67741935  5.32258065],0
s7,1,0.026264,4.938566,[49 43] ; [34 58],[41.5 50.5] ; [41.5 50.5],0
p10,1,0.028472,4.799261,[79 16] ; [64 28],[72.64705882 22.35294118] ; [70.35294118 21.64705882],0
a1,1,0.053348,3.732988,[ 8 88] ; [ 2 93],[ 5.02617801 90.97382199] ; [ 4.97382199 90.02617801],0
p11,1,0.058856,3.56933,[78 18] ; [66 29],[72.37696335 23.62303665] ; [71.62303665 23.37696335],0
a4,1,0.063144,3.452822,[45 51] ; [32 63],[38.70157068 57.29842932] ; [38.29842932 56.70157068],0
v4,1,0.064768,3.410867,[93  3] ; [84  9],[89.9047619  6.0952381] ; [87.0952381  5.9047619],0
n1,1,0.124502,2.359746,[ 3 18] ; [10 20],[ 5.35294118 15.64705882] ; [ 7.64705882 22.35294118],0
p1,1,0.124766,2.356445,[ 8 88] ; [ 3 92],[ 5.52879581 90.47120419] ; [ 5.47120419 89.52879581],0
p3,1,0.129237,2.301642,[32 64] ; [22 72],[27.28421053 68.71578947] ; [26.71578947 67.28421053],0
n6,1,0.164203,1.935088,[81 15] ; [71 22],[77.20634921 18.79365079] ; [74.79365079 18.20634921],0
b4,1,0.21443,1.54126,[62 34] ; [53 42],[57.80104712 38.19895288] ; [57.19895288 37.80104712],0
s5,1,0.214574,1.540292,[23 68] ; [30 59],[26.79444444 64.20555556] ; [26.20555556 62.79444444],0
v1,1,0.217241,1.522505,[56 38] ; [46 45],[51.82702703 42.17297297] ; [50.17297297 40.82702703],0
d1,1,0.21937,1.508486,[56 40] ; [47 48],[51.76963351 44.23036649] ; [51.23036649 43.76963351],0
n4,1,0.225343,1.470019,[72 24] ; [63 31],[68.21052632 27.78947368] ; [66.78947368 27.21052632],0
n3,1,0.255155,1.294856,[15  8] ; [23  6],[16.80769231  6.19230769] ; [21.19230769  7.80769231],0
d3,1,0.267498,1.229533,[65 31] ; [57 38],[61.31937173 34.68062827] ; [60.68062827 34.31937173],0
p5,1,0.307143,1.042921,[ 1 95] ; [ 3 92],[ 2.0104712 93.9895288] ; [ 1.9895288 93.0104712],0
r4,1,0.311042,1.026244,[83 13] ; [77 18],[80.41884817 15.58115183] ; [79.58115183 15.41884817],0
s4,1,0.311042,1.026244,[13 83] ; [18 77],[15.58115183 80.41884817] ; [15.41884817 79.58115183],0
d4,1,0.313149,1.017348,[83 12] ; [78 17],[80.5 14.5] ; [80.5 14.5],0
p8,1,0.320569,0.986623,[33 59] ; [27 66],[29.83783784 62.16216216] ; [30.16216216 62.83783784],0
p9,1,0.321424,0.983143,[78 16] ; [71 21],[75.30107527 18.69892473] ; [73.69892473 18.30107527],0
a5,1,0.32497,0.968837,[69 27] ; [62 33],[65.84293194 30.15706806] ; [65.15706806 29.84293194],0
r3,1,0.391788,0.733385,[93  2] ; [89  4],[91.96808511  3.03191489] ; [90.03191489  2.96808511],0
u2,1,0.419365,0.652095,[14 12] ; [12 16],[12.51851852 13.48148148] ; [13.48148148 14.51851852],0
b1,1,0.421225,0.646895,[33 63] ; [38 57],[35.68586387 60.31413613] ; [35.31413613 59.68586387],0
u3,1,0.422382,0.643678,[15 12] ; [13 16],[13.5 13.5] ; [14.5 14.5],0
d5,1,0.454122,0.560343,[78 18] ; [73 22],[75.89528796 20.10471204] ; [75.10471204 19.89528796],0
s2,1,0.462845,0.539007,[48 48] ; [42 52],[45.47368421 50.52631579] ; [44.52631579 49.47368421],0
a2,1,0.469696,0.522692,[19 77] ; [15 80],[17.08900524 78.91099476] ; [16.91099476 78.08900524],0
p2,1,0.491356,0.473555,[71 25] ; [66 29],[68.85863874 27.14136126] ; [68.14136126 26.85863874],0
n2,1,0.495559,0.464434,[15  7] ; [23  7],[16.07692308  5.92307692] ; [21.92307692  8.07692308],0
r1,1,0.565185,0.330806,[78 18] ; [74 21],[76.39790576 19.60209424] ; [75.60209424 19.39790576],0
u4,1,0.566776,0.328107,[ 2 94] ; [ 1 94],[ 1.5078534 94.4921466] ; [ 1.4921466 93.5078534],0
s3,1,0.613557,0.255027,[53 42] ; [49 45],[51.26984127 43.73015873] ; [50.73015873 43.26984127],0
b5,1,0.614515,0.253652,[61 35] ; [57 38],[59.30890052 36.69109948] ; [58.69109948 36.30890052],0
a7,1,0.627472,0.235505,[70 25] ; [67 28],[68.5 26.5] ; [68.5 26.5],0
a3,1,0.631299,0.230303,[69 26] ; [66 29],[67.5 27.5] ; [67.5 27.5],0
s1,1,0.641615,0.216637,[ 3 90] ; [ 2 92],[ 2.48663102 90.51336898] ; [ 2.51336898 91.48663102],0
a6,1,0.646406,0.210462,[61 34] ; [64 31],[62.5 32.5] ; [62.5 32.5],0
s6,1,0.656369,0.197964,[57 37] ; [54 40],[55.5 38.5] ; [55.5 38.5],0
p7,1,0.696851,0.151768,[51 40] ; [50 44],[49.68108108 41.31891892] ; [51.31891892 42.68108108],0
p12,1,0.710709,0.13757,[ 4 91] ; [ 3 91],[ 3.51851852 91.48148148] ; [ 3.48148148 90.51851852],0
a8,1,0.838988,0.041285,[14 74] ; [15 73],[14.5 73.5] ; [14.5 73.5],0
d2,1,0.883371,0.02152,[41 54] ; [40 55],[40.5 54.5] ; [40.5 54.5],0
p6,1,0.941383,0.005407,[19 75] ; [18 73],[18.8 75.2] ; [18.2 72.8],0
b2,1,0.94951,0.00401,[19 31] ; [22 35],[19.1588785 30.8411215] ; [21.8411215 35.1588785],0
b3,1,0.94951,0.00401,[19 31] ; [22 35],[19.1588785 30.8411215] ; [21.8411215 35.1588785],0
u1,1,0.977085,0.000825,[13 83] ; [13 82],[13.06806283 82.93193717] ; [12.93193717 82.06806283],0
