Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,35.341164,[ 2 55] ; [53 54],[19.11585366 37.88414634] ; [35.88414634 71.11585366],1
d4,1,1e-06,23.873679,[23 34] ; [84 23],[37.18902439 19.81097561] ; [69.81097561 37.18902439],1
a5,1,6e-06,20.510148,[14 43] ; [66 41],[27.80487805 29.19512195] ; [52.19512195 54.80487805],1
d3,1,4.3e-05,16.731085,[18 39] ; [69 37],[30.42331288 26.57668712] ; [56.57668712 49.42331288],1
a4,1,0.000283,13.180323,[ 7 50] ; [42 64],[17.13496933 39.86503067] ; [31.86503067 74.13496933],1
v2,1,0.000478,12.200464,[ 9 47] ; [46 60],[19.01234568 36.98765432] ; [35.98765432 70.01234568],1
a3,1,0.001511,10.064678,[21 35] ; [68 39],[30.57668712 25.42331288] ; [58.42331288 48.57668712],0
a7,1,0.002032,9.520481,[23 34] ; [70 37],[32.32317073 24.67682927] ; [60.67682927 46.32317073],0
a6,1,0.009022,6.818495,[23 34] ; [66 41],[30.93292683 26.06707317] ; [58.06707317 48.93292683],0
d2,1,0.015405,5.869544,[14 43] ; [46 59],[21.11111111 35.88888889] ; [38.88888889 66.11111111],0
r3,1,0.016466,5.752426,[36 20] ; [87 20],[42.25766871 13.74233129] ; [80.74233129 26.25766871],0
a2,1,0.023288,5.146885,[ 1 56] ; [13 94],[ 4.86585366 52.13414634] ; [ 9.13414634 97.86585366],0
u2,1,0.024486,5.059871,[ 9 26] ; [20 19],[13.71621622 21.28378378] ; [15.28378378 23.71621622],0
p11,1,0.03168,4.615748,[28 29] ; [71 36],[34.40853659 22.59146341] ; [64.59146341 42.40853659],0
p10,1,0.039164,4.253722,[27 29] ; [67 36],[33.10691824 22.89308176] ; [60.89308176 42.10691824],0
n6,1,0.043634,4.070667,[35 22] ; [81 25],[40.56441718 16.43558282] ; [75.43558282 30.56441718],0
r4,1,0.056866,3.626518,[22 35] ; [58 49],[27.80487805 29.19512195] ; [52.19512195 54.80487805],0
r2,1,0.058751,3.57229,[37 20] ; [81 22],[42.0375 14.9625] ; [75.9625 27.0375],0
p3,1,0.061979,3.483609,[13 44] ; [39 66],[18.2962963 38.7037037] ; [33.7037037 71.2962963],0
p4,1,0.081218,3.040367,[17 40] ; [46 59],[22.16666667 34.83333333] ; [40.83333333 64.16666667],0
n4,1,0.166514,1.914051,[31 26] ; [70 37],[35.10365854 21.89634146] ; [65.89634146 41.10365854],0
p6,1,0.175643,1.834108,[ 8 48] ; [24 79],[11.27044025 44.72955975] ; [20.72955975 82.27044025],0
b2,1,0.178405,1.810861,[ 9 24] ; [24 34],[11.96703297 21.03296703] ; [21.03296703 36.96703297],0
b3,1,0.178405,1.810861,[ 9 24] ; [24 34],[11.96703297 21.03296703] ; [21.03296703 36.96703297],0
p9,1,0.232036,1.428335,[35 20] ; [75 28],[38.29113924 16.70886076] ; [71.70886076 31.29113924],0
v3,1,0.236816,1.399448,[10 47] ; [27 78],[13.01851852 43.98148148] ; [23.98148148 81.01851852],0
b4,1,0.262578,1.255114,[30 27] ; [66 41],[33.36585366 23.63414634] ; [62.63414634 44.36585366],0
v4,1,0.292174,1.109578,[41 16] ; [84 22],[43.71165644 13.28834356] ; [81.28834356 24.71165644],0
s7,1,0.357728,0.845852,[ 8 48] ; [20 79],[10.11612903 45.88387097] ; [17.88387097 81.11612903],0
u3,1,0.405106,0.693119,[10 26] ; [14 24],[11.67567568 24.32432432] ; [12.32432432 25.67567568],0
p8,1,0.432341,0.616526,[17 39] ; [38 66],[19.25 36.75] ; [35.75 68.25],0
v1,1,0.504103,0.446288,[17 38] ; [38 67],[18.90625 36.09375] ; [36.09375 68.90625],0
s6,1,0.508931,0.436265,[20 37] ; [42 62],[21.95031056 35.04968944] ; [40.04968944 63.95031056],0
b1,1,0.591142,0.288565,[27 30] ; [46 61],[25.37195122 31.62804878] ; [47.62804878 59.37195122],0
a8,1,0.595478,0.28187,[ 4 51] ; [10 92],[ 4.9044586 50.0955414] ; [ 9.0955414 92.9044586],0
p2,1,0.614826,0.253207,[35 22] ; [68 36],[36.46583851 20.53416149] ; [66.53416149 37.46583851],0
p7,1,0.652784,0.202408,[23 33] ; [47 58],[24.34782609 31.65217391] ; [45.65217391 59.34782609],0
n3,1,0.661764,0.191388,[16  8] ; [22 14],[15.2  8.8] ; [22.8 13.2],0
s5,1,0.662867,0.190059,[10 47] ; [21 82],[11.04375 45.95625] ; [19.95625 83.04375],0
n1,1,0.733931,0.115533,[ 7 17] ; [12 24],[ 7.6 16.4] ; [11.4 24.6],0
p1,1,0.740617,0.109585,[ 4 53] ; [ 9 97],[ 4.54601227 52.45398773] ; [ 8.45398773 97.54601227],0
n5,1,0.748069,0.10316,[38 19] ; [68 38],[37.06748466 19.93251534] ; [68.93251534 37.06748466],0
s4,1,0.749819,0.101684,[ 9 48] ; [19 88],[ 9.73170732 47.26829268] ; [18.26829268 88.73170732],0
s1,1,0.802526,0.06254,[ 2 55] ; [  3 104],[ 1.73780488 55.26219512] ; [  3.26219512 103.73780488],0
n2,1,0.820734,0.051348,[16  8] ; [25 11],[16.4  7.6] ; [24.6 11.4],0
s2,1,0.822369,0.0504,[14 43] ; [28 79],[14.59756098 42.40243902] ; [27.40243902 79.59756098],0
b5,1,0.842822,0.039317,[35 22] ; [64 43],[34.40853659 22.59146341] ; [64.59146341 42.40853659],0
p5,1,0.924823,0.008904,[ 5 51] ; [ 9 97],[ 4.83950617 51.16049383] ; [ 9.16049383 96.83950617],0
a1,1,0.937252,0.006197,[ 5 52] ; [ 9 98],[ 4.86585366 52.13414634] ; [ 9.13414634 97.86585366],0
p12,1,0.948336,0.004199,[ 2 54] ; [  4 102],[ 2.07407407 53.92592593] ; [  3.92592593 102.07407407],0
s3,1,0.975452,0.000947,[18 38] ; [34 71],[18.08695652 37.91304348] ; [33.91304348 71.08695652],0
