Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,121.351746,[254   5] ; [38 38],[225.75522388  33.24477612] ; [66.24477612  9.75522388],1
r2,1,0.0,90.356973,[246  11] ; [38 35],[221.17575758  35.82424242] ; [62.82424242 10.17575758],1
r1,1,0.0,83.843935,[209  50] ; [19 57],[176.27462687  82.72537313] ; [51.72537313 24.27462687],1
v4,1,0.0,67.587014,[247  11] ; [46 30],[226.32934132  31.67065868] ; [66.67065868  9.32934132],1
p11,1,0.0,26.65906,[194  65] ; [33 43],[175.50149254  83.49850746] ; [51.49850746 24.50149254],1
p2,1,4e-06,21.215591,[199  60] ; [37 38],[183.00598802  75.99401198] ; [52.99401198 22.00598802],1
s6,1,5e-06,20.709206,[133 123] ; [17 59],[115.6626506 140.3373494] ; [34.3373494 41.6626506],1
p9,1,1.3e-05,18.965981,[192  65] ; [35 38],[176.78484848  80.21515152] ; [50.21515152 22.78484848],1
a7,1,2.2e-05,18.037771,[192  66] ; [37 39],[176.89221557  81.10778443] ; [52.10778443 23.89221557],1
a6,1,6.2e-05,16.028109,[183  75] ; [35 41],[168.39520958  89.60479042] ; [49.60479042 26.39520958],1
d3,1,0.000254,13.385164,[176  81] ; [34 41],[162.56024096  94.43975904] ; [47.43975904 27.56024096],1
d5,1,0.000307,13.027631,[202  55] ; [44 32],[189.85585586  67.14414414] ; [56.14414414 19.85585586],1
n6,1,0.000493,12.1424,[201  58] ; [43 32],[189.20958084  69.79041916] ; [54.79041916 20.20958084],1
p7,1,0.000732,11.407171,[145 111] ; [25 48],[132.27963526 123.72036474] ; [37.72036474 35.27963526],1
d4,1,0.000845,11.13902,[204  53] ; [46 30],[192.94294294  64.05705706] ; [57.05705706 18.94294294],1
s3,1,0.000894,11.035199,[129 128] ; [21 53],[116.4652568 140.5347432] ; [33.5347432 40.4652568],1
d1,1,0.001178,10.525157,[140 119] ; [25 51],[127.56716418 131.43283582] ; [37.43283582 38.56716418],0
p10,1,0.001391,10.218249,[180  77] ; [37 37],[168.48640483  88.51359517] ; [48.51359517 25.48640483],0
a5,1,0.002564,9.094604,[169  90] ; [35 41],[157.71940299 101.28059701] ; [46.28059701 29.71940299],0
n3,1,0.003259,8.656217,[52 19] ; [17 21],[44.94495413 26.05504587] ; [24.05504587 13.94495413],0
s8,1,0.004002,8.283059,[ 85 174] ; [12 64],[ 74.99402985 184.00597015] ; [22.00597015 53.99402985],0
v2,1,0.006008,7.547938,[ 97 149] ; [16 57],[ 87.14106583 158.85893417] ; [25.85893417 47.14106583],0
u3,1,0.006897,7.29971,[45 39] ; [10 27],[38.18181818 45.81818182] ; [16.81818182 20.18181818],0
s2,1,0.008474,6.930416,[100 158] ; [17 59],[ 90.37724551 167.62275449] ; [26.62275449 49.37724551],0
p3,1,0.010318,6.579067,[ 95 163] ; [16 60],[ 85.74251497 172.25748503] ; [25.25748503 50.74251497],0
a3,1,0.010769,6.503073,[173  86] ; [38 37],[163.61976048  95.38023952] ; [47.38023952 27.61976048],0
u1,1,0.017378,5.657753,[ 36 223] ; [ 3 73],[ 30.15223881 228.84776119] ; [ 8.84776119 67.15223881],0
n2,1,0.020412,5.376347,[51 22] ; [18 20],[45.37837838 27.62162162] ; [23.62162162 14.37837838],0
a1,1,0.023269,5.148305,[  8 251] ; [ 7 69],[ 11.59701493 247.40298507] ; [ 3.40298507 72.59701493],0
a2,1,0.028762,4.781806,[ 52 207] ; [ 7 69],[ 45.61492537 213.38507463] ; [13.38507463 62.61492537],0
