Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000663,11.589418,[44 19] ; [1 8],[39.375 23.625] ; [5.625 3.375],1
p7,1,0.00492,7.908429,[39 25] ; [1 8],[35.06849315 28.93150685] ; [4.93150685 4.06849315],0
p2,1,0.009688,6.691447,[49 16] ; [3 6],[45.67567568 19.32432432] ; [6.32432432 2.67567568],0
u2,1,0.034703,4.459722,[14  2] ; [1 2],[12.63157895  3.36842105] ; [2.36842105 0.63157895],0
a6,1,0.03762,4.322108,[46 21] ; [3 6],[43.19736842 23.80263158] ; [5.80263158 3.19736842],0
d2,1,0.092488,2.830535,[25 42] ; [6 3],[27.32894737 39.67105263] ; [3.67105263 5.32894737],0
p9,1,0.097184,2.751165,[46 18] ; [4 5],[43.83561644 20.16438356] ; [6.16438356 2.83561644],0
d3,1,0.099331,2.716248,[48 19] ; [4 5],[45.84210526 21.15789474] ; [6.15789474 2.84210526],0
r4,1,0.118708,2.434291,[53 14] ; [5 4],[51.13157895 15.86842105] ; [6.86842105 2.13157895],0
v1,1,0.170541,1.878179,[38 28] ; [3 6],[36.08 29.92] ; [4.92 4.08],0
s2,1,0.19819,1.655661,[30 37] ; [2 7],[28.21052632 38.78947368] ; [3.78947368 5.21052632],0
p11,1,0.215148,1.536445,[44 23] ; [4 5],[42.31578947 24.68421053] ; [5.68421053 3.31578947],0
n4,1,0.250338,1.321418,[36 31] ; [3 6],[34.38157895 32.61842105] ; [4.61842105 4.38157895],0
p8,1,0.273983,1.196696,[29 35] ; [2 6],[27.55555556 36.44444444] ; [3.44444444 4.55555556],0
v3,1,0.310494,1.028571,[28 36] ; [2 6],[26.66666667 37.33333333] ; [3.33333333 4.66666667],0
a4,1,0.376508,0.782073,[20 47] ; [4 5],[21.15789474 45.84210526] ; [2.84210526 6.15789474],0
a2,1,0.391568,0.734067,[ 8 59] ; [2 7],[ 8.81578947 58.18421053] ; [1.18421053 7.81578947],0
r2,1,0.403019,0.699301,[58  8] ; [7 2],[57.2  8.8] ; [7.8 1.2],0
r3,1,0.410893,0.676216,[63  3] ; [8 1],[62.48  3.52] ; [8.52 0.48],0
b4,1,0.414875,0.664788,[35 32] ; [6 3],[36.14473684 30.85526316] ; [4.85526316 4.14473684],0
r1,1,0.415208,0.663839,[52 14] ; [6 3],[51.04 14.96] ; [6.96 2.04],0
b5,1,0.434079,0.611885,[39 28] ; [4 5],[37.90789474 29.09210526] ; [5.09210526 3.90789474],0
s3,1,0.440774,0.594268,[31 35] ; [3 6],[29.92 36.08] ; [4.08 4.92],0
s5,1,0.462832,0.539037,[14 49] ; [3 6],[14.875 48.125] ; [2.125 6.875],0
s4,1,0.481636,0.495156,[ 9 58] ; [2 7],[ 9.69736842 57.30263158] ; [1.30263158 7.69736842],0
b3,1,0.486335,0.484625,[10 24] ; [3 4],[10.7804878 23.2195122] ; [2.2195122 4.7804878],0
b2,1,0.486335,0.484625,[10 24] ; [3 4],[10.7804878 23.2195122] ; [2.2195122 4.7804878],0
s6,1,0.491952,0.472255,[36 30] ; [6 3],[36.96 29.04] ; [5.04 3.96],0
d1,1,0.515506,0.422875,[37 30] ; [6 3],[37.90789474 29.09210526] ; [5.09210526 3.90789474],0
a3,1,0.538617,0.378109,[51 16] ; [6 3],[50.25 16.75] ; [6.75 2.25],0
n1,1,0.571608,0.32,[ 7 13] ; [2 2],[ 7.5 12.5] ; [1.5 2.5],0
b1,1,0.66048,0.192942,[35 32] ; [4 5],[34.38157895 32.61842105] ; [4.61842105 4.38157895],0
p3,1,0.675526,0.175206,[26 38] ; [3 6],[25.42465753 38.57534247] ; [3.57534247 5.42465753],0
a5,1,0.69912,0.149389,[48 19] ; [7 2],[48.48684211 18.51315789] ; [6.51315789 2.48684211],0
p1,1,0.703124,0.145242,[ 5 62] ; [1 8],[ 5.28947368 61.71052632] ; [0.71052632 8.28947368],0
p6,1,0.72214,0.126452,[17 44] ; [2 7],[16.55714286 44.44285714] ; [2.44285714 6.55714286],0
s7,1,0.756201,0.096394,[24 38] ; [3 6],[23.57746479 38.42253521] ; [3.42253521 5.57746479],0
p4,1,0.787739,0.072495,[32 33] ; [4 5],[31.62162162 33.37837838] ; [4.37837838 4.62162162],0
d5,1,0.846594,0.037429,[58  9] ; [8 1],[58.18421053  8.81578947] ; [7.81578947 1.18421053],0
a7,1,0.904013,0.014543,[46 21] ; [6 3],[45.84210526 21.15789474] ; [6.15789474 2.84210526],0
n3,1,0.920948,0.009848,[17  5] ; [3 1],[16.92307692  5.07692308] ; [3.07692308 0.92307692],0
n2,1,0.924899,0.008886,[16  6] ; [3 1],[16.07692308  5.92307692] ; [2.92307692 1.07692308],0
